,zipcode,period_end,median_ppsf,area,year,DISTRICT,District_N
2115,75482,2017-12-31,66.14583333333334,1791.4960629921256,2016,112901.0,SULPHUR SPRINGS ISD
2116,75482,2017-12-31,66.14583333333334,1791.4960629921256,2016,112906.0,NORTH HOPKINS ISD
2137,75489,2017-12-31,91.25310097265145,1736.9272749153197,2016,91918.0,TOM BEAN ISD
2144,75490,2017-12-31,115.26239126759174,2073.5297729954304,2016,74912.0,TRENTON ISD
2151,75491,2017-12-31,77.45454545454545,1768.7793427230047,2016,91910.0,WHITEWRIGHT ISD
2160,75495,2017-12-31,116.84350132625995,1914.5694665153235,2016,91908.0,VAN ALSTYNE ISD
2167,75496,2017-12-31,44.15584415584416,1857.0588235294117,2016,116909.0,WOLFE CITY ISD
2173,75501,2017-12-31,66.62628709872804,1635.990909090909,2016,19907.0,TEXARKANA ISD
2174,75501,2017-12-31,66.62628709872804,1635.990909090909,2016,19908.0,LIBERTY-EYLAU ISD
2186,75503,2017-12-31,89.74206611486211,1761.9942001069335,2016,19907.0,TEXARKANA ISD
2187,75503,2017-12-31,89.74206611486211,1761.9942001069335,2016,19911.0,RED LICK ISD
2188,75503,2017-12-31,89.74206611486211,1761.9942001069335,2016,19912.0,PLEASANT GROVE ISD
2280,75686,2017-12-31,184.76903870162295,4005.0000000000005,2016,32902.0,PITTSBURG ISD
2316,75751,2017-12-31,81.46639511201629,1994.6875000000002,2016,107901.0,ATHENS ISD
2336,75756,2017-12-31,81.33609855924405,2520.4061127997297,2016,107902.0,BROWNSBORO ISD
2348,75758,2017-12-31,111.66212534059946,1428.4163006344559,2016,107902.0,BROWNSBORO ISD
2360,75763,2017-12-31,159.15915915915917,1664.9999999999998,2016,1904.0,FRANKSTON ISD
2370,75770,2017-12-31,139.2871203968608,1974.3390430964632,2016,107910.0,LAPOYNOR ISD
2376,75771,2017-12-31,101.34799588662808,3093.3024107422275,2016,212903.0,LINDALE ISD
2382,75778,2017-12-31,66.82054924242425,871.7378210806022,2016,107908.0,MURCHISON ISD
2395,75791,2017-12-31,146.0406750324535,4622.0,2016,212906.0,WHITEHOUSE ISD
2415,75861,2017-12-31,62.99212598425197,1397.0,2016,236903.0,WINDHAM SCHOOL DISTRICT
2460,76001,2017-12-31,115.33242876526458,1890.1882352941177,2016,220908.0,MANSFIELD ISD
2461,76001,2017-12-31,115.33242876526458,1890.1882352941177,2016,220914.0,KENNEDALE ISD
2474,76002,2017-12-31,103.2448377581121,2082.4285714285716,2016,220901.0,ARLINGTON ISD
2475,76002,2017-12-31,103.2448377581121,2082.4285714285716,2016,220908.0,MANSFIELD ISD
2487,76005,2017-12-31,149.85358518340186,2401.5808467948605,2016,220916.0,HURST-EULESS-BEDFORD ISD
2494,76006,2017-12-31,107.23514211886304,2331.3253012048194,2016,220901.0,ARLINGTON ISD
2501,76008,2017-12-31,130.8166409861325,2560.8362779740874,2016,184907.0,ALEDO ISD
2508,76009,2017-12-31,103.41101162197812,1740.6270103806266,2016,126901.0,ALVARADO ISD
2515,76010,2017-12-31,103.23312391527196,1375.5274917045595,2016,220901.0,ARLINGTON ISD
2523,76011,2017-12-31,112.19512195121952,1051.7391304347825,2016,57819.0,JEAN MASSIEU ACADEMY
2524,76011,2017-12-31,112.19512195121952,1051.7391304347825,2016,220901.0,ARLINGTON ISD
2536,76012,2017-12-31,107.05826622453812,2195.0663716814165,2016,220901.0,ARLINGTON ISD
2543,76013,2017-12-31,111.95240670632776,1741.8115942028983,2016,220901.0,ARLINGTON ISD
2550,76014,2017-12-31,101.875,1521.4723926380368,2016,220901.0,ARLINGTON ISD
2557,76015,2017-12-31,102.24624821341452,1687.1034684807958,2016,220901.0,ARLINGTON ISD
2565,76016,2017-12-31,111.65577342047932,1791.2195121951218,2016,220802.0,ARLINGTON CLASSICS ACADEMY
2566,76016,2017-12-31,111.65577342047932,1791.2195121951218,2016,220901.0,ARLINGTON ISD
2581,76017,2017-12-31,110.425784267532,1794.8117943163566,2016,57848.0,INTERNATIONAL LEADERSHIP OF TEXAS (ILTEXAS)
2582,76017,2017-12-31,110.425784267532,1794.8117943163566,2016,220802.0,ARLINGTON CLASSICS ACADEMY
2583,76017,2017-12-31,110.425784267532,1794.8117943163566,2016,220901.0,ARLINGTON ISD
2584,76017,2017-12-31,110.425784267532,1794.8117943163566,2016,220908.0,MANSFIELD ISD
2606,76018,2017-12-31,109.9290780141844,1692.0,2016,220901.0,ARLINGTON ISD
2614,76020,2017-12-31,113.25092253309316,1693.1429405704712,2016,184902.0,SPRINGTOWN ISD
2615,76020,2017-12-31,113.25092253309316,1693.1429405704712,2016,220915.0,AZLE ISD
2627,76021,2017-12-31,127.81753027822488,1940.2659358240592,2016,220916.0,HURST-EULESS-BEDFORD ISD
2634,76022,2017-12-31,120.7843137254902,1697.2402597402597,2016,220916.0,HURST-EULESS-BEDFORD ISD
2641,76023,2017-12-31,129.92575406032483,2155.0,2016,249902.0,BOYD ISD
2650,76028,2017-12-31,109.70464135021098,1941.5769230769229,2016,126902.0,BURLESON ISD
2651,76028,2017-12-31,109.70464135021098,1941.5769230769229,2016,126905.0,JOSHUA ISD
2652,76028,2017-12-31,109.70464135021098,1941.5769230769229,2016,220908.0,MANSFIELD ISD
2671,76031,2017-12-31,95.41745134965474,1467.2368421052631,2016,126903.0,CLEBURNE ISD
2672,76031,2017-12-31,95.41745134965474,1467.2368421052631,2016,126905.0,JOSHUA ISD
2673,76031,2017-12-31,95.41745134965474,1467.2368421052631,2016,126907.0,RIO VISTA ISD
2690,76033,2017-12-31,90.59765625,1655.6719699909456,2016,126903.0,CLEBURNE ISD
2698,76034,2017-12-31,161.79775280898878,3244.7916666666665,2016,220906.0,GRAPEVINE-COLLEYVILLE ISD
2699,76034,2017-12-31,161.79775280898878,3244.7916666666665,2016,220907.0,KELLER ISD
2718,76036,2017-12-31,104.4528942079908,2012.4478272610559,2016,220912.0,CROWLEY ISD
2726,76039,2017-12-31,134.73293226085224,1840.678413499195,2016,220906.0,GRAPEVINE-COLLEYVILLE ISD
2727,76039,2017-12-31,134.73293226085224,1840.678413499195,2016,220916.0,HURST-EULESS-BEDFORD ISD
2741,76040,2017-12-31,117.39099294357976,2049.237287869423,2016,161807.0,HARMONY SCIENCE ACAD (WACO)
2742,76040,2017-12-31,117.39099294357976,2049.237287869423,2016,220801.0,TREETOPS SCHOOL INTERNATIONAL
2743,76040,2017-12-31,117.39099294357976,2049.237287869423,2016,220916.0,HURST-EULESS-BEDFORD ISD
2760,76044,2017-12-31,131.86813186813183,2387.9916666666672,2016,126911.0,GODLEY ISD
2767,76048,2017-12-31,107.60295128956386,1584.5290297027045,2016,111901.0,GRANBURY ISD
2774,76049,2017-12-31,119.39571150097466,1997.5591836734695,2016,111901.0,GRANBURY ISD
2782,76050,2017-12-31,113.848716541363,1901.6463828236676,2016,126904.0,GRANDVIEW ISD
2783,76050,2017-12-31,113.848716541363,1901.6463828236676,2016,126911.0,GODLEY ISD
2795,76051,2017-12-31,159.0794979079498,2105.8653340347187,2016,220906.0,GRAPEVINE-COLLEYVILLE ISD
2802,76052,2017-12-31,117.13260433964432,2057.497153407285,2016,61911.0,NORTHWEST ISD
2810,76053,2017-12-31,118.68852459016394,1642.9558011049724,2016,220902.0,BIRDVILLE ISD
2811,76053,2017-12-31,118.68852459016394,1642.9558011049724,2016,220916.0,HURST-EULESS-BEDFORD ISD
2824,76054,2017-12-31,124.58298097251586,2151.1766527654627,2016,220906.0,GRAPEVINE-COLLEYVILLE ISD
2825,76054,2017-12-31,124.58298097251586,2151.1766527654627,2016,220916.0,HURST-EULESS-BEDFORD ISD
2837,76058,2017-12-31,94.5821234725305,1876.6759878419452,2016,126905.0,JOSHUA ISD
2844,76059,2017-12-31,90.0026016305086,2386.0421377775506,2016,126906.0,KEENE ISD
2851,76060,2017-12-31,106.0979486560136,2544.818287442888,2016,220914.0,KENNEDALE ISD
2858,76063,2017-12-31,113.48112818701054,2467.3706057854456,2016,220908.0,MANSFIELD ISD
2865,76064,2017-12-31,108.32383124287344,1726.3052631578946,2016,70915.0,MAYPEARL ISD
2872,76065,2017-12-31,119.9849963970114,2470.8047581137757,2016,70908.0,MIDLOTHIAN ISD
2879,76066,2017-12-31,134.85965936060992,2530.408289757797,2016,184904.0,MILLSAP ISD
2887,76067,2017-12-31,65.97242887751459,1614.3107327112286,2016,182903.0,MINERAL WELLS ISD
2888,76067,2017-12-31,65.97242887751459,1614.3107327112286,2016,182905.0,STRAWN ISD
2907,76073,2017-12-31,129.28331566816132,2134.8462373012194,2016,249906.0,PARADISE ISD
2914,76078,2017-12-31,102.56410256410255,1701.3750000000002,2016,61911.0,NORTHWEST ISD
2921,76082,2017-12-31,122.39220044453424,1879.204713736898,2016,184902.0,SPRINGTOWN ISD
2928,76084,2017-12-31,110.58872128787382,1690.0457643730238,2016,126908.0,VENUS ISD
2943,76086,2017-12-31,107.24233983286908,1538.5714285714287,2016,184801.0,CROSSTIMBERS ACADEMY
2944,76086,2017-12-31,107.24233983286908,1538.5714285714287,2016,184903.0,WEATHERFORD ISD
2958,76087,2017-12-31,121.84019425023804,2246.3851250751372,2016,184903.0,WEATHERFORD ISD
2959,76087,2017-12-31,121.84019425023804,2246.3851250751372,2016,184907.0,ALEDO ISD
2960,76087,2017-12-31,121.84019425023804,2246.3851250751372,2016,184909.0,BROCK ISD
2977,76088,2017-12-31,129.54388984509467,2145.990832392214,2016,184911.0,GARNER ISD
2985,76092,2017-12-31,181.5823594626005,3788.91430883573,2016,220907.0,KELLER ISD
2986,76092,2017-12-31,181.5823594626005,3788.91430883573,2016,220919.0,CARROLL ISD
2998,76093,2017-12-31,107.28571428571428,1400.0,2016,126907.0,RIO VISTA ISD
3012,76102,2017-12-31,206.80651470999163,1252.3783419647114,2016,220905.0,FORT WORTH ISD
3020,76103,2017-12-31,81.94579275408651,1757.2592217410568,2016,220811.0,EAST FORT WORTH MONTESSORI ACADEMY
3021,76103,2017-12-31,81.94579275408651,1757.2592217410568,2016,220905.0,FORT WORTH ISD
3033,76104,2017-12-31,65.86318346967434,1309.5328141815746,2016,220905.0,FORT WORTH ISD
3040,76105,2017-12-31,87.86948617528476,967.3437697181861,2016,220905.0,FORT WORTH ISD
3048,76106,2017-12-31,90.90909090909089,1595.0000000000002,2016,220905.0,FORT WORTH ISD
3049,76106,2017-12-31,90.90909090909089,1595.0000000000002,2016,220910.0,LAKE WORTH ISD
3064,76107,2017-12-31,187.34934664016575,1748.0712149427236,2016,220815.0,CHAPEL HILL ACADEMY
3065,76107,2017-12-31,187.34934664016575,1748.0712149427236,2016,220905.0,FORT WORTH ISD
3066,76107,2017-12-31,187.34934664016575,1748.0712149427236,2016,220914.0,KENNEDALE ISD
3067,76107,2017-12-31,187.34934664016575,1748.0712149427236,2016,220918.0,EAGLE MT-SAGINAW ISD
3090,76108,2017-12-31,103.83333333333331,1772.0706260032107,2016,57803.0,UPLIFT EDUCATION
3091,76108,2017-12-31,103.83333333333331,1772.0706260032107,2016,220920.0,WHITE SETTLEMENT ISD
3106,76109,2017-12-31,181.95714092899937,2202.4417286067096,2016,61911.0,NORTHWEST ISD
3107,76109,2017-12-31,181.95714092899937,2202.4417286067096,2016,220809.0,FORT WORTH ACADEMY OF FINE ARTS
3108,76109,2017-12-31,181.95714092899937,2202.4417286067096,2016,220814.0,TEXAS SCHOOL OF THE ARTS
3109,76109,2017-12-31,181.95714092899937,2202.4417286067096,2016,220905.0,FORT WORTH ISD
3132,76110,2017-12-31,182.3104422013939,1480.9903192584964,2016,57813.0,TRINITY BASIN PREPARATORY
3133,76110,2017-12-31,182.3104422013939,1480.9903192584964,2016,220905.0,FORT WORTH ISD
3146,76111,2017-12-31,105.48430074347206,1252.9921426073392,2016,220904.0,EVERMAN ISD
3147,76111,2017-12-31,105.48430074347206,1252.9921426073392,2016,220905.0,FORT WORTH ISD
3160,76112,2017-12-31,91.46341463414633,1612.6666666666667,2016,57848.0,INTERNATIONAL LEADERSHIP OF TEXAS (ILTEXAS)
3161,76112,2017-12-31,91.46341463414633,1612.6666666666667,2016,220905.0,FORT WORTH ISD
3175,76114,2017-12-31,105.13593479595824,1331.6094090160889,2016,57804.0,TEXANS CAN ACADEMIES
3176,76114,2017-12-31,105.13593479595824,1331.6094090160889,2016,220905.0,FORT WORTH ISD
3177,76114,2017-12-31,105.13593479595824,1331.6094090160889,2016,220917.0,CASTLEBERRY ISD
3194,76115,2017-12-31,84.81110254433308,1108.3454545454545,2016,220905.0,FORT WORTH ISD
3203,76116,2017-12-31,113.234672361013,1832.4775943047882,2016,14801.0,RICHARD MILBURN ALTER HIGH SCHOOL (KILLEEN)
3204,76116,2017-12-31,113.234672361013,1832.4775943047882,2016,108807.0,IDEA PUBLIC SCHOOLS
3205,76116,2017-12-31,113.234672361013,1832.4775943047882,2016,220905.0,FORT WORTH ISD
3224,76117,2017-12-31,93.66406733072016,1462.674042504093,2016,108807.0,IDEA PUBLIC SCHOOLS
3225,76117,2017-12-31,93.66406733072016,1462.674042504093,2016,220902.0,BIRDVILLE ISD
3226,76117,2017-12-31,93.66406733072016,1462.674042504093,2016,220905.0,FORT WORTH ISD
3244,76118,2017-12-31,113.63636363636364,1716.0,2016,220902.0,BIRDVILLE ISD
3245,76118,2017-12-31,113.63636363636364,1716.0,2016,220916.0,HURST-EULESS-BEDFORD ISD
3257,76119,2017-12-31,80.74506283662478,1603.8132295719843,2016,220905.0,FORT WORTH ISD
3264,76120,2017-12-31,96.62020445828381,2018.206244680344,2016,220905.0,FORT WORTH ISD
3272,76123,2017-12-31,91.53451765648344,1977.3961193444893,2016,15835.0,GREAT HEARTS TEXAS
3273,76123,2017-12-31,91.53451765648344,1977.3961193444893,2016,220912.0,CROWLEY ISD
3285,76126,2017-12-31,126.86980609418282,2068.6876419213972,2016,220905.0,FORT WORTH ISD
3295,76131,2017-12-31,110.60964905529302,2052.795591879102,2016,57848.0,INTERNATIONAL LEADERSHIP OF TEXAS (ILTEXAS)
3296,76131,2017-12-31,110.60964905529302,2052.795591879102,2016,61911.0,NORTHWEST ISD
3297,76131,2017-12-31,110.60964905529302,2052.795591879102,2016,220907.0,KELLER ISD
3298,76131,2017-12-31,110.60964905529302,2052.795591879102,2016,220918.0,EAGLE MT-SAGINAW ISD
3321,76132,2017-12-31,119.9928537499788,2425.1444224031666,2016,220905.0,FORT WORTH ISD
3322,76132,2017-12-31,119.9928537499788,2425.1444224031666,2016,220912.0,CROWLEY ISD
3335,76133,2017-12-31,97.14379514116877,1698.513011152416,2016,57804.0,TEXANS CAN ACADEMIES
3336,76133,2017-12-31,97.14379514116877,1698.513011152416,2016,220905.0,FORT WORTH ISD
3352,76134,2017-12-31,99.41567873297149,1659.697968196613,2016,108807.0,IDEA PUBLIC SCHOOLS
3353,76134,2017-12-31,99.41567873297149,1659.697968196613,2016,220819.0,HIGH POINT ACADEMY
3354,76134,2017-12-31,99.41567873297149,1659.697968196613,2016,220904.0,EVERMAN ISD
3355,76134,2017-12-31,99.41567873297149,1659.697968196613,2016,220905.0,FORT WORTH ISD
3356,76134,2017-12-31,99.41567873297149,1659.697968196613,2016,220912.0,CROWLEY ISD
3386,76135,2017-12-31,100.2018933097316,1916.1314587790625,2016,220910.0,LAKE WORTH ISD
3387,76135,2017-12-31,100.2018933097316,1916.1314587790625,2016,220915.0,AZLE ISD
3388,76135,2017-12-31,100.2018933097316,1916.1314587790625,2016,220918.0,EAGLE MT-SAGINAW ISD
3389,76135,2017-12-31,100.2018933097316,1916.1314587790625,2016,227806.0,UNIVERSITY OF TEXAS UNIVERSITY CHARTER SCHOOL
3412,76137,2017-12-31,108.77157463177608,1873.1916007445325,2016,220902.0,BIRDVILLE ISD
3413,76137,2017-12-31,108.77157463177608,1873.1916007445325,2016,220907.0,KELLER ISD
3427,76140,2017-12-31,93.93712574850301,1501.0039840637448,2016,57803.0,UPLIFT EDUCATION
3428,76140,2017-12-31,93.93712574850301,1501.0039840637448,2016,220904.0,EVERMAN ISD
3429,76140,2017-12-31,93.93712574850301,1501.0039840637448,2016,220912.0,CROWLEY ISD
3448,76148,2017-12-31,118.4809069424454,1420.9040455925913,2016,220902.0,BIRDVILLE ISD
3449,76148,2017-12-31,118.4809069424454,1420.9040455925913,2016,220907.0,KELLER ISD
3471,76164,2017-12-31,86.47435897435898,1306.745737583395,2016,220905.0,FORT WORTH ISD
3479,76177,2017-12-31,114.78770131771596,2439.285714285714,2016,57848.0,INTERNATIONAL LEADERSHIP OF TEXAS (ILTEXAS)
3480,76177,2017-12-31,114.78770131771596,2439.285714285714,2016,61911.0,NORTHWEST ISD
3493,76179,2017-12-31,107.85398230088497,1928.533333333333,2016,57848.0,INTERNATIONAL LEADERSHIP OF TEXAS (ILTEXAS)
3494,76179,2017-12-31,107.85398230088497,1928.533333333333,2016,220918.0,EAGLE MT-SAGINAW ISD
3507,76180,2017-12-31,116.387565498247,1735.580593470206,2016,57848.0,INTERNATIONAL LEADERSHIP OF TEXAS (ILTEXAS)
3508,76180,2017-12-31,116.387565498247,1735.580593470206,2016,220902.0,BIRDVILLE ISD
3528,76201,2017-12-31,121.86727090573244,1698.5692586824232,2016,61901.0,DENTON ISD
3535,76205,2017-12-31,111.9079460851016,2479.7166752481735,2016,61901.0,DENTON ISD
3543,76207,2017-12-31,136.14414089797344,1766.1428425347622,2016,61802.0,NORTH TEXAS COLLEGIATE ACADEMY
3544,76207,2017-12-31,136.14414089797344,1766.1428425347622,2016,61901.0,DENTON ISD
3556,76208,2017-12-31,118.2237600922722,2368.390243902439,2016,61901.0,DENTON ISD
3563,76209,2017-12-31,126.89545091779728,1497.2955974842769,2016,61901.0,DENTON ISD
3570,76210,2017-12-31,115.66760505545444,2180.8180421740726,2016,61901.0,DENTON ISD
3577,76225,2017-12-31,95.28304642467674,1563.761923982853,2016,249901.0,ALVORD ISD
3586,76226,2017-12-31,133.15305093292992,2898.919681490669,2016,61901.0,DENTON ISD
3587,76226,2017-12-31,133.15305093292992,2898.919681490669,2016,61910.0,ARGYLE ISD
3588,76226,2017-12-31,133.15305093292992,2898.919681490669,2016,61911.0,NORTHWEST ISD
3606,76227,2017-12-31,121.8335343787696,2010.940594059406,2016,61901.0,DENTON ISD
3607,76227,2017-12-31,121.8335343787696,2010.940594059406,2016,61907.0,AUBREY ISD
3620,76233,2017-12-31,107.14285714285714,1558.6666666666667,2016,91902.0,COLLINSVILLE ISD
3627,76234,2017-12-31,121.4261109197382,2067.100709219858,2016,249905.0,DECATUR ISD
3634,76238,2017-12-31,99.66329966329968,1484.9999999999998,2016,49906.0,ERA ISD
3642,76240,2017-12-31,102.04081632653062,1866.8999999999999,2016,49901.0,GAINESVILLE ISD
3643,76240,2017-12-31,102.04081632653062,1866.8999999999999,2016,49905.0,CALLISBURG ISD
3644,76240,2017-12-31,102.04081632653062,1866.8999999999999,2016,49908.0,WALNUT BEND ISD
3645,76240,2017-12-31,102.04081632653062,1866.8999999999999,2016,49909.0,SIVELLS BEND ISD
3646,76240,2017-12-31,102.04081632653062,1866.8999999999999,2016,227622.0,TEXAS JUVENILE JUSTICE DEPARTMENT
3673,76244,2017-12-31,111.3051069402008,2201.156862745098,2016,220907.0,KELLER ISD
3687,76247,2017-12-31,108.75955320399764,2087.172972972973,2016,61911.0,NORTHWEST ISD
3695,76248,2017-12-31,137.41188694929343,2881.846751337667,2016,61911.0,NORTHWEST ISD
3696,76248,2017-12-31,137.41188694929343,2881.846751337667,2016,220907.0,KELLER ISD
3708,76249,2017-12-31,117.94546607482562,1759.2876344086021,2016,61905.0,KRUM ISD
3719,76252,2017-12-31,85.44461003477397,2013.0,2016,49902.0,MUENSTER ISD
3726,76258,2017-12-31,152.32616048639787,2215.640431835984,2016,61903.0,PILOT POINT ISD
3733,76259,2017-12-31,117.01445405222108,1820.2879441281893,2016,61906.0,PONDER ISD
3741,76262,2017-12-31,139.0487149980821,2826.3475862068963,2016,61911.0,NORTHWEST ISD
3742,76262,2017-12-31,139.0487149980821,2826.3475862068963,2016,220810.0,WESTLAKE ACADEMY CHARTER SCHOOL
3761,76266,2017-12-31,122.35464534840114,1838.5080465025394,2016,61901.0,DENTON ISD
3762,76266,2017-12-31,122.35464534840114,1838.5080465025394,2016,61908.0,SANGER ISD
3775,76271,2017-12-31,115.25974025974024,1687.492957746479,2016,91907.0,TIOGA ISD
3782,76272,2017-12-31,139.63821009203429,1969.3749999999998,2016,49903.0,VALLEY VIEW ISD
3789,76273,2017-12-31,105.42168674698796,1603.0857142857142,2016,91909.0,WHITESBORO ISD
3834,76401,2017-12-31,85.96687030075189,1803.020157157499,2016,72802.0,ERATH EXCELS ACADEMY INC
3835,76401,2017-12-31,85.96687030075189,1803.020157157499,2016,72901.0,THREE WAY ISD
3836,76401,2017-12-31,85.96687030075189,1803.020157157499,2016,72903.0,STEPHENVILLE ISD
3837,76401,2017-12-31,85.96687030075189,1803.020157157499,2016,72908.0,HUCKABAY ISD
3859,76426,2017-12-31,97.03504043126684,1597.3611111111113,2016,249903.0,BRIDGEPORT ISD
3866,76431,2017-12-31,129.80529206190715,1610.103846153846,2016,249904.0,CHICO ISD
3873,76432,2017-12-31,96.25527426160336,1896.0000000000002,2016,25904.0,BLANKET ISD
3880,76433,2017-12-31,116.87084870848707,2190.452134377368,2016,72904.0,BLUFF DALE ISD
3887,76443,2017-12-31,19.73684210526316,2406.666666666666,2016,30901.0,CROSS PLAINS ISD
3894,76446,2017-12-31,70.88846880907373,1622.2666666666667,2016,72902.0,DUBLIN ISD
3901,76449,2017-12-31,190.47619047619048,1566.73125,2016,182902.0,GRAFORD ISD
3908,76453,2017-12-31,117.27688787185356,1747.9999999999998,2016,182901.0,GORDON ISD
3915,76462,2017-12-31,123.42541152263377,1545.0627034371234,2016,111902.0,LIPAN ISD
3927,76472,2017-12-31,119.06847160235986,2750.098288769083,2016,182904.0,SANTO ISD
3933,76475,2017-12-31,139.18027983297927,1074.1464249059186,2016,182905.0,STRAWN ISD
3940,76476,2017-12-31,111.53846153846152,1542.0689655172416,2016,111903.0,TOLAR ISD
3947,76484,2017-12-31,119.84282907662084,1902.4918032786882,2016,182906.0,PALO PINTO ISD
3954,76487,2017-12-31,130.5448717948718,1800.1473115639578,2016,184901.0,POOLVILLE ISD
3961,76501,2017-12-31,73.9102969046115,1555.940170940171,2016,14909.0,TEMPLE ISD
3969,76502,2017-12-31,97.59912713612256,1860.7236081805684,2016,14903.0,BELTON ISD
3970,76502,2017-12-31,97.59912713612256,1860.7236081805684,2016,14909.0,TEMPLE ISD
3982,76504,2017-12-31,83.7468977256485,1402.5713571480292,2016,14909.0,TEMPLE ISD
3989,76511,2017-12-31,79.32310946589105,1512.8000000000002,2016,14902.0,BARTLETT ISD
3999,76513,2017-12-31,105.68246681944872,1935.0418868379963,2016,14803.0,PRIORITY CHARTER SCHOOLS
4000,76513,2017-12-31,105.68246681944872,1935.0418868379963,2016,14804.0,ORENDA CHARTER SCHOOL
4001,76513,2017-12-31,105.68246681944872,1935.0418868379963,2016,14903.0,BELTON ISD
4002,76513,2017-12-31,105.68246681944872,1935.0418868379963,2016,227806.0,UNIVERSITY OF TEXAS UNIVERSITY CHARTER SCHOOL
4024,76522,2017-12-31,74.23580786026201,1818.5294117647059,2016,50910.0,COPPERAS COVE ISD
4033,76524,2017-12-31,34.76572660703604,2351.4538017294044,2016,161919.0,BRUCEVILLE-EDDY ISD
4041,76527,2017-12-31,67.83719074221868,1253.0,2016,236903.0,WINDHAM SCHOOL DISTRICT
4042,76527,2017-12-31,67.83719074221868,1253.0,2016,246902.0,FLORENCE ISD
4053,76528,2017-12-31,81.21468926553672,1613.008695652174,2016,50902.0,GATESVILLE ISD
4054,76528,2017-12-31,81.21468926553672,1613.008695652174,2016,236903.0,WINDHAM SCHOOL DISTRICT
4066,76530,2017-12-31,122.94450374754244,1215.9957984538075,2016,246905.0,GRANGER ISD
4073,76534,2017-12-31,90.95472800292077,2143.92373306573,2016,14905.0,HOLLAND ISD
4080,76537,2017-12-31,113.0378933847142,1574.2508522727273,2016,246907.0,JARRELL ISD
4096,76541,2017-12-31,38.85180464242586,1278.5763867904168,2016,14801.0,RICHARD MILBURN ALTER HIGH SCHOOL (KILLEEN)
4097,76541,2017-12-31,38.85180464242586,1278.5763867904168,2016,14906.0,KILLEEN ISD
4109,76542,2017-12-31,77.93677587136537,1931.052424447224,2016,14906.0,KILLEEN ISD
4117,76543,2017-12-31,56.62197182710806,1546.2195535565045,2016,14903.0,BELTON ISD
4118,76543,2017-12-31,56.62197182710806,1546.2195535565045,2016,14906.0,KILLEEN ISD
4135,76548,2017-12-31,94.0320962888666,2206.6933333333336,2016,14906.0,KILLEEN ISD
4142,76549,2017-12-31,72.72293752980448,1923.7396721311475,2016,14906.0,KILLEEN ISD
4149,76550,2017-12-31,100.39260250735508,1494.13399248227,2016,141901.0,LAMPASAS ISD
4156,76554,2017-12-31,70.07340777502068,1213.013648100332,2016,14901.0,ACADEMY ISD
4163,76557,2017-12-31,120.57529696990272,1706.4025979662988,2016,161910.0,MOODY ISD
4170,76559,2017-12-31,98.51344699685674,1608.9174100776033,2016,14906.0,KILLEEN ISD
4176,76561,2017-12-31,121.6703985573098,1734.193382300903,2016,50904.0,OGLESBY ISD
4182,76569,2017-12-31,30.93883357041252,1406.0,2016,14907.0,ROGERS ISD
4194,76571,2017-12-31,129.54751455441112,2485.5745099205055,2016,14908.0,SALADO ISD
4201,76574,2017-12-31,111.39613120269134,1526.0853152132881,2016,246911.0,TAYLOR ISD
4208,76578,2017-12-31,138.15402704291594,1700.9999999999998,2016,246912.0,THRALL ISD
4215,76579,2017-12-31,93.44763353549192,1645.306512139817,2016,14910.0,TROY ISD
4225,76626,2017-12-31,48.03293687099725,2186.0000000000005,2016,175902.0,BLOOMING GROVE ISD
4239,76633,2017-12-31,143.8053097345133,2260.0,2016,161920.0,CHINA SPRING ISD
4246,76639,2017-12-31,68.6735162678027,2344.4263341949218,2016,175904.0,DAWSON ISD
4256,76641,2017-12-31,45.197835688000666,2378.432470573798,2016,175905.0,FROST ISD
4263,76643,2017-12-31,109.95723885155772,1637.0000000000002,2016,161903.0,MIDWAY ISD
4269,76651,2017-12-31,67.3157894736842,1900.0000000000002,2016,70907.0,ITALY ISD
4282,76656,2017-12-31,76.62023016353724,1651.0000000000002,2016,73904.0,WESTPHALIA ISD
4283,76656,2017-12-31,76.62023016353724,1651.0000000000002,2016,73905.0,ROSEBUD-LOTT ISD
4292,76657,2017-12-31,86.6470645777838,1760.0134608495534,2016,161909.0,MCGREGOR ISD
4315,76670,2017-12-31,130.72154320268544,1966.4318038338401,2016,70909.0,MILFORD ISD
4390,76706,2017-12-31,143.89869531849578,2606.0,2016,161903.0,MIDWAY ISD
4391,76706,2017-12-31,143.89869531849578,2606.0,2016,161906.0,LA VEGA ISD
4392,76706,2017-12-31,143.89869531849578,2606.0,2016,161907.0,LORENA ISD
4393,76706,2017-12-31,143.89869531849578,2606.0,2016,161914.0,WACO ISD
4394,76706,2017-12-31,143.89869531849578,2606.0,2016,161921.0,CONNALLY ISD
4395,76706,2017-12-31,143.89869531849578,2606.0,2016,161922.0,ROBINSON ISD
4396,76706,2017-12-31,143.89869531849578,2606.0,2016,161923.0,BOSQUEVILLE ISD
4397,76706,2017-12-31,143.89869531849578,2606.0,2016,161925.0,GHOLSON ISD
4450,76708,2017-12-31,101.98106289362435,2444.0812139798027,2016,161914.0,WACO ISD
4451,76708,2017-12-31,101.98106289362435,2444.0812139798027,2016,161920.0,CHINA SPRING ISD
4452,76708,2017-12-31,101.98106289362435,2444.0812139798027,2016,161923.0,BOSQUEVILLE ISD
