,zipcode,period_end,median_ppsf,area,year,median_ppsf_prev,median_ppsf_change_percent,DISTRICT,DISTNAME
3002,76109,2020-12-31,210.7999135355239,2323.2931730660675,2020,191.40421089263964,10.133373008059623,220814.0,TEXAS SCHOOL OF THE ARTS
3003,76109,2020-12-31,210.7999135355239,2323.2931730660675,2020,191.40421089263964,10.133373008059623,220905.0,FORT WORTH ISD
3020,76110,2020-12-31,191.0828025477707,1570.0,2020,151.8288474810214,25.85408222350898,57813.0,TRINITY BASIN PREPARATORY
3021,76110,2020-12-31,191.0828025477707,1570.0,2020,151.8288474810214,25.85408222350898,220905.0,FORT WORTH ISD
3034,76111,2020-12-31,139.5631067961165,1361.3913043478262,2020,130.78947368421052,6.7082104276142305,220904.0,EVERMAN ISD
3035,76111,2020-12-31,139.5631067961165,1361.3913043478262,2020,130.78947368421052,6.7082104276142305,220905.0,FORT WORTH ISD
3048,76112,2020-12-31,116.5666564163086,1790.8208609369892,2020,107.8201225277011,8.112153541988738,57848.0,INTERNATIONAL LEADERSHIP OF TEXAS (ILTEXAS)
3049,76112,2020-12-31,116.5666564163086,1790.8208609369892,2020,107.8201225277011,8.112153541988738,220905.0,FORT WORTH ISD
3066,76114,2020-12-31,152.681660899654,1473.654390934844,2020,135.32501599488165,12.825895328494779,57804.0,TEXANS CAN ACADEMIES
3067,76114,2020-12-31,152.681660899654,1473.654390934844,2020,135.32501599488165,12.825895328494779,220905.0,FORT WORTH ISD
3068,76114,2020-12-31,152.681660899654,1473.654390934844,2020,135.32501599488165,12.825895328494779,220917.0,CASTLEBERRY ISD
3079,76115,2020-12-31,133.51877607788597,1123.4374999999998,2020,117.55572500524926,13.579135403166381,220905.0,FORT WORTH ISD
3094,76116,2020-12-31,157.04628185127405,1802.0165562913908,2020,129.5206055508831,21.251966961795354,14801.0,RICHARD MILBURN ALTER HIGH SCHOOL (KILLEEN)
3095,76116,2020-12-31,157.04628185127405,1802.0165562913908,2020,129.5206055508831,21.251966961795354,108807.0,IDEA PUBLIC SCHOOLS
3096,76116,2020-12-31,157.04628185127405,1802.0165562913908,2020,129.5206055508831,21.251966961795354,220905.0,FORT WORTH ISD
3115,76117,2020-12-31,142.0029895366218,1345.042105263158,2020,118.39168412166369,19.943381657358866,108807.0,IDEA PUBLIC SCHOOLS
3116,76117,2020-12-31,142.0029895366218,1345.042105263158,2020,118.39168412166369,19.943381657358866,220902.0,BIRDVILLE ISD
3117,76117,2020-12-31,142.0029895366218,1345.042105263158,2020,118.39168412166369,19.943381657358866,220905.0,FORT WORTH ISD
3132,76118,2020-12-31,142.4193548387097,1818.573046432616,2020,125.8872593184288,13.132461227441095,220902.0,BIRDVILLE ISD
3133,76118,2020-12-31,142.4193548387097,1818.573046432616,2020,125.8872593184288,13.132461227441095,220916.0,HURST-EULESS-BEDFORD ISD
3142,76119,2020-12-31,122.32740086000956,1416.375225680459,2020,105.22062122463312,16.25801048908043,220905.0,FORT WORTH ISD
3149,76120,2020-12-31,141.05943451481258,1863.7533951860057,2020,120.51726577878664,17.04500065055555,220905.0,FORT WORTH ISD
3160,76123,2020-12-31,113.92140009659228,2146.2166001531937,2020,108.83216944372208,4.676219061774633,15835.0,GREAT HEARTS TEXAS
3161,76123,2020-12-31,113.92140009659228,2146.2166001531937,2020,108.83216944372208,4.676219061774633,220912.0,CROWLEY ISD
3170,76126,2020-12-31,147.86967418546365,2102.4730169491527,2020,137.52751283932503,7.520067172465694,220905.0,FORT WORTH ISD
3189,76131,2020-12-31,129.15639889111372,2067.2611058558264,2020,120.44817927170868,7.229847451459535,57848.0,INTERNATIONAL LEADERSHIP OF TEXAS (ILTEXAS)
3190,76131,2020-12-31,129.15639889111372,2067.2611058558264,2020,120.44817927170868,7.229847451459535,61911.0,NORTHWEST ISD
3191,76131,2020-12-31,129.15639889111372,2067.2611058558264,2020,120.44817927170868,7.229847451459535,220907.0,KELLER ISD
3192,76131,2020-12-31,129.15639889111372,2067.2611058558264,2020,120.44817927170868,7.229847451459535,220918.0,EAGLE MT-SAGINAW ISD
3209,76132,2020-12-31,132.75871465136854,2615.647499389377,2020,123.94766780432307,7.108683045941222,220905.0,FORT WORTH ISD
3210,76132,2020-12-31,132.75871465136854,2615.647499389377,2020,123.94766780432307,7.108683045941222,220912.0,CROWLEY ISD
3223,76133,2020-12-31,121.10481586402268,1775.3216374269002,2020,107.69230769230768,12.454471873735361,57804.0,TEXANS CAN ACADEMIES
3224,76133,2020-12-31,121.10481586402268,1775.3216374269002,2020,107.69230769230768,12.454471873735361,220905.0,FORT WORTH ISD
3249,76134,2020-12-31,115.44671689989237,1745.3939393939393,2020,103.50405675975472,11.538349813532419,108807.0,IDEA PUBLIC SCHOOLS
3250,76134,2020-12-31,115.44671689989237,1745.3939393939393,2020,103.50405675975472,11.538349813532419,220819.0,HIGH POINT ACADEMY
3251,76134,2020-12-31,115.44671689989237,1745.3939393939393,2020,103.50405675975472,11.538349813532419,220904.0,EVERMAN ISD
3252,76134,2020-12-31,115.44671689989237,1745.3939393939393,2020,103.50405675975472,11.538349813532419,220905.0,FORT WORTH ISD
3253,76134,2020-12-31,115.44671689989237,1745.3939393939393,2020,103.50405675975472,11.538349813532419,220912.0,CROWLEY ISD
3280,76135,2020-12-31,135.12028608582574,1699.5967567307462,2020,119.16583912611718,13.388440073688768,220910.0,LAKE WORTH ISD
3281,76135,2020-12-31,135.12028608582574,1699.5967567307462,2020,119.16583912611718,13.388440073688768,220915.0,AZLE ISD
3282,76135,2020-12-31,135.12028608582574,1699.5967567307462,2020,119.16583912611718,13.388440073688768,220918.0,EAGLE MT-SAGINAW ISD
3283,76135,2020-12-31,135.12028608582574,1699.5967567307462,2020,119.16583912611718,13.388440073688768,227806.0,UNIVERSITY OF TEXAS UNIVERSITY CHARTER SCHOOL
3300,76137,2020-12-31,132.18098627351296,1883.7807692307692,2020,122.73433454168824,7.69682890048672,220902.0,BIRDVILLE ISD
3301,76137,2020-12-31,132.18098627351296,1883.7807692307692,2020,122.73433454168824,7.69682890048672,220907.0,KELLER ISD
3318,76140,2020-12-31,126.20689655172414,1537.1584699453551,2020,117.04462326261888,7.828017241379303,57803.0,UPLIFT EDUCATION
3319,76140,2020-12-31,126.20689655172414,1537.1584699453551,2020,117.04462326261888,7.828017241379303,220904.0,EVERMAN ISD
3320,76140,2020-12-31,126.20689655172414,1537.1584699453551,2020,117.04462326261888,7.828017241379303,220912.0,CROWLEY ISD
3335,76148,2020-12-31,156.00315955766192,1333.3063291139242,2020,137.00121467152536,13.869909789993972,220902.0,BIRDVILLE ISD
3336,76148,2020-12-31,156.00315955766192,1333.3063291139242,2020,137.00121467152536,13.869909789993972,220907.0,KELLER ISD
3354,76164,2020-12-31,111.75785797438884,1342.1874999999998,2020,101.5625,10.038506313244397,220905.0,FORT WORTH ISD
3365,76177,2020-12-31,133.68283093053736,2206.7156862745096,2020,123.06613386613388,8.626822612264618,57848.0,INTERNATIONAL LEADERSHIP OF TEXAS (ILTEXAS)
3366,76177,2020-12-31,133.68283093053736,2206.7156862745096,2020,123.06613386613388,8.626822612264618,61911.0,NORTHWEST ISD
3379,76179,2020-12-31,133.01215544112625,1877.2720370697402,2020,119.8050282195998,11.02385051595505,57848.0,INTERNATIONAL LEADERSHIP OF TEXAS (ILTEXAS)
3380,76179,2020-12-31,133.01215544112625,1877.2720370697402,2020,119.8050282195998,11.02385051595505,220918.0,EAGLE MT-SAGINAW ISD
3393,76180,2020-12-31,144.09059534081103,1866.8810366404994,2020,129.17524044361244,11.546605097057625,57848.0,INTERNATIONAL LEADERSHIP OF TEXAS (ILTEXAS)
3394,76180,2020-12-31,144.09059534081103,1866.8810366404994,2020,129.17524044361244,11.546605097057625,220902.0,BIRDVILLE ISD
3410,76201,2020-12-31,145.1036342579544,1584.7294326978197,2020,132.60204081632654,9.427904249938681,61901.0,DENTON ISD
3417,76205,2020-12-31,140.16716733538408,1979.7788974076482,2020,129.67581047381546,8.090450195171185,61901.0,DENTON ISD
3428,76207,2020-12-31,157.1224051539012,1819.6004555808656,2020,142.76002719238613,10.060503800661277,61802.0,NORTH TEXAS COLLEGIATE ACADEMY
3429,76207,2020-12-31,157.1224051539012,1819.6004555808656,2020,142.76002719238613,10.060503800661277,61901.0,DENTON ISD
3438,76208,2020-12-31,134.93975903614458,2445.535714285714,2020,127.25825658630517,6.036152510568068,61901.0,DENTON ISD
3445,76209,2020-12-31,151.1142061281337,1644.4516129032259,2020,138.81019830028328,8.863907680063674,61901.0,DENTON ISD
3452,76210,2020-12-31,139.48153575615476,2186.66935624518,2020,123.21120494325824,13.205236342254262,61901.0,DENTON ISD
3459,76225,2020-12-31,168.99141630901286,1994.184126984127,2020,128.9784342107742,31.02300190189174,249901.0,ALVORD ISD
3474,76226,2020-12-31,150.3404476030723,2828.2475327106235,2020,140.94616639477977,6.665155533198296,61901.0,DENTON ISD
3475,76226,2020-12-31,150.3404476030723,2828.2475327106235,2020,140.94616639477977,6.665155533198296,61910.0,ARGYLE ISD
3476,76226,2020-12-31,150.3404476030723,2828.2475327106235,2020,140.94616639477977,6.665155533198296,61911.0,NORTHWEST ISD
3491,76227,2020-12-31,136.69954184628443,2191.532582727107,2020,127.03830075067744,7.604982937049776,61901.0,DENTON ISD
3492,76227,2020-12-31,136.69954184628443,2191.532582727107,2020,127.03830075067744,7.604982937049776,61907.0,AUBREY ISD
3501,76233,2020-12-31,146.96969696969697,1381.2371134020618,2020,126.36315510852305,16.307397392441363,91902.0,COLLINSVILLE ISD
3508,76234,2020-12-31,151.57722244981565,2210.0945945945946,2020,140.9691629955947,7.525092175337987,249905.0,DECATUR ISD
3534,76240,2020-12-31,123.45679012345678,1806.3000000000002,2020,111.86973549766594,10.357631198683396,49901.0,GAINESVILLE ISD
3535,76240,2020-12-31,123.45679012345678,1806.3000000000002,2020,111.86973549766594,10.357631198683396,49905.0,CALLISBURG ISD
3536,76240,2020-12-31,123.45679012345678,1806.3000000000002,2020,111.86973549766594,10.357631198683396,49908.0,WALNUT BEND ISD
3537,76240,2020-12-31,123.45679012345678,1806.3000000000002,2020,111.86973549766594,10.357631198683396,49909.0,SIVELLS BEND ISD
3538,76240,2020-12-31,123.45679012345678,1806.3000000000002,2020,111.86973549766594,10.357631198683396,227622.0,TEXAS JUVENILE JUSTICE DEPARTMENT
3553,76244,2020-12-31,126.0543580131209,2340.260223048327,2020,117.96200116927233,6.860138657902438,220907.0,KELLER ISD
3567,76247,2020-12-31,135.45756718528995,2436.1872640795254,2020,127.04345239072592,6.623021207489047,61911.0,NORTHWEST ISD
3578,76248,2020-12-31,153.09672929714682,3037.295454545455,2020,146.74302075876878,4.329819916153233,61911.0,NORTHWEST ISD
3579,76248,2020-12-31,153.09672929714682,3037.295454545455,2020,146.74302075876878,4.329819916153233,220907.0,KELLER ISD
3588,76249,2020-12-31,134.53815261044176,1858.2089552238808,2020,129.2251824910051,4.111404617135253,61905.0,KRUM ISD
3599,76252,2020-12-31,153.2316630355846,2754.0,2020,132.61296660117878,15.54802442238898,49902.0,MUENSTER ISD
3606,76258,2020-12-31,168.42105263157896,1662.440625,2020,139.11764929082588,21.06375682031129,61903.0,PILOT POINT ISD
3613,76259,2020-12-31,148.46248462484624,1750.6106048053025,2020,139.23382447149262,6.62817400037958,61906.0,PONDER ISD
3624,76262,2020-12-31,160.89466998981925,2837.2599292996183,2020,148.091708901774,8.645292287454904,61911.0,NORTHWEST ISD
3625,76262,2020-12-31,160.89466998981925,2837.2599292996183,2020,148.091708901774,8.645292287454904,220810.0,WESTLAKE ACADEMY CHARTER SCHOOL
3633,76264,2020-12-31,79.84909396586896,1574.845671433055,2020,230.53949711170011,-65.36424562113937,91914.0,S AND S CISD
3644,76266,2020-12-31,136.91128148959476,1869.8239999999998,2020,139.43881498490032,-1.8126469990291196,61901.0,DENTON ISD
3645,76266,2020-12-31,136.91128148959476,1869.8239999999998,2020,139.43881498490032,-1.8126469990291196,61908.0,SANGER ISD
3654,76271,2020-12-31,155.05548705302095,1760.6600397614316,2020,147.77658045977012,4.925615798257295,91907.0,TIOGA ISD
3661,76272,2020-12-31,162.5722378466633,2187.5044885303523,2020,167.65756245364125,-3.0331614825809425,49903.0,VALLEY VIEW ISD
3668,76273,2020-12-31,140.8213902513795,1764.6466886628798,2020,117.73940320288013,19.604301041619987,91909.0,WHITESBORO ISD
3682,76310,2020-12-31,142.61744966442953,2682.0,2020,122.30125523012552,16.61159928087122,243905.0,WICHITA FALLS ISD
3702,76401,2020-12-31,120.35714285714286,1786.3501483679524,2020,109.14955716932045,10.268100007438806,72802.0,ERATH EXCELS ACADEMY INC
3703,76401,2020-12-31,120.35714285714286,1786.3501483679524,2020,109.14955716932045,10.268100007438806,72901.0,THREE WAY ISD
3704,76401,2020-12-31,120.35714285714286,1786.3501483679524,2020,109.14955716932045,10.268100007438806,72903.0,STEPHENVILLE ISD
3705,76401,2020-12-31,120.35714285714286,1786.3501483679524,2020,109.14955716932045,10.268100007438806,72908.0,HUCKABAY ISD
3718,76426,2020-12-31,135.27575442247658,1870.2538461538463,2020,114.90905202494316,17.72419321074239,249903.0,BRIDGEPORT ISD
3725,76431,2020-12-31,148.6013986013986,1551.1294117647058,2020,130.83735909822866,13.577192038730512,249904.0,CHICO ISD
3732,76432,2020-12-31,185.6705985146352,2289.0,2020,46.69225146198831,297.6475597151012,25904.0,BLANKET ISD
3739,76433,2020-12-31,148.49456566506598,2552.281952558763,2020,135.41666666666666,9.657525414202576,72904.0,BLUFF DALE ISD
3746,76443,2020-12-31,67.23585554230715,1781.0437456938303,2020,63.37412587412587,6.093543090206041,30901.0,CROSS PLAINS ISD
3753,76446,2020-12-31,109.54011325953996,1405.8776772954266,2020,81.72796263864565,34.030152866851395,72902.0,DUBLIN ISD
3760,76449,2020-12-31,191.4802065404475,2036.7640449438202,2020,180.00621020711878,6.374222489394403,182902.0,GRAFORD ISD
3767,76453,2020-12-31,168.488160291439,2000.1405405405405,2020,154.84877877982808,8.808194432714304,182901.0,GORDON ISD
3774,76462,2020-12-31,142.29405551198244,2090.7408881528986,2020,144.94202319072372,-1.8269150798708813,111902.0,LIPAN ISD
3786,76472,2020-12-31,139.7107499162779,2107.926556664251,2020,140.625,-0.6501333928690454,182904.0,SANTO ISD
3792,76475,2020-12-31,227.64911128673677,4162.107177332974,2020,210.8843537414966,7.949739868226792,182905.0,STRAWN ISD
3799,76476,2020-12-31,143.76926336877793,1808.4533085008743,2020,116.3062536528346,23.612668152753287,111903.0,TOLAR ISD
3806,76484,2020-12-31,147.82315221059736,2266.2214611872146,2020,131.72966781214205,12.217053808566503,182906.0,PALO PINTO ISD
3813,76487,2020-12-31,164.95474763074958,2455.218814960031,2020,125.79701049748974,31.12771677037685,184901.0,POOLVILLE ISD
3820,76501,2020-12-31,93.31352574985853,1662.5403311398852,2020,81.05263157894737,15.12707722385143,14909.0,TEMPLE ISD
3831,76502,2020-12-31,119.46107784431138,1799.749373433584,2020,109.58451369216242,9.012737128070441,14903.0,BELTON ISD
3832,76502,2020-12-31,119.46107784431138,1799.749373433584,2020,109.58451369216242,9.012737128070441,14909.0,TEMPLE ISD
3841,76504,2020-12-31,107.57299270072993,1561.730279898219,2020,90.6848086124402,18.62294726833994,14909.0,TEMPLE ISD
3848,76511,2020-12-31,145.83333333333334,1062.857142857143,2020,59.08360128617363,146.82539682539684,14902.0,BARTLETT ISD
3867,76513,2020-12-31,130.28372900984365,2062.9974444444447,2020,120.0,8.56977417486971,14803.0,PRIORITY CHARTER SCHOOLS
3868,76513,2020-12-31,130.28372900984365,2062.9974444444447,2020,120.0,8.56977417486971,14804.0,ORENDA CHARTER SCHOOL
3869,76513,2020-12-31,130.28372900984365,2062.9974444444447,2020,120.0,8.56977417486971,14903.0,BELTON ISD
3870,76513,2020-12-31,130.28372900984365,2062.9974444444447,2020,120.0,8.56977417486971,227806.0,UNIVERSITY OF TEXAS UNIVERSITY CHARTER SCHOOL
3883,76522,2020-12-31,98.73986109617763,1828.0357901676998,2020,83.12388591800355,18.786387337062482,50910.0,COPPERAS COVE ISD
3891,76524,2020-12-31,83.31297022140974,1884.460481756467,2020,144.42365269461078,-42.31348628359502,161919.0,BRUCEVILLE-EDDY ISD
3900,76527,2020-12-31,124.7373949579832,2581.4231578947365,2020,171.30142159479607,-27.182510339556593,236903.0,WINDHAM SCHOOL DISTRICT
3901,76527,2020-12-31,124.7373949579832,2581.4231578947365,2020,171.30142159479607,-27.182510339556593,246902.0,FLORENCE ISD
3914,76528,2020-12-31,101.49142647121188,1625.7530880877152,2020,98.83367050417053,2.689119966387571,50902.0,GATESVILLE ISD
3915,76528,2020-12-31,101.49142647121188,1625.7530880877152,2020,98.83367050417053,2.689119966387571,236903.0,WINDHAM SCHOOL DISTRICT
3924,76530,2020-12-31,309.7269644637583,517.3911812213274,2020,88.09840425531915,251.56932419131505,246905.0,GRANGER ISD
3931,76534,2020-12-31,188.5321897812976,2320.5586298420008,2020,112.14087117701575,68.12085353224802,14905.0,HOLLAND ISD
3938,76537,2020-12-31,130.9949892627058,1618.1534972677598,2020,125.07856693903206,4.730164782394422,246907.0,JARRELL ISD
3956,76541,2020-12-31,65.52549807391357,1128.5683004894292,2020,50.945494994438256,28.618827005345647,14801.0,RICHARD MILBURN ALTER HIGH SCHOOL (KILLEEN)
3957,76541,2020-12-31,65.52549807391357,1128.5683004894292,2020,50.945494994438256,28.618827005345647,14906.0,KILLEEN ISD
3966,76542,2020-12-31,99.62163677130044,2037.7099451399636,2020,88.16425120772945,12.995500337858608,14906.0,KILLEEN ISD
3977,76543,2020-12-31,87.12121212121212,1526.6086956521738,2020,75.66717880745574,15.137386505320293,14903.0,BELTON ISD
3978,76543,2020-12-31,87.12121212121212,1526.6086956521738,2020,75.66717880745574,15.137386505320293,14906.0,KILLEEN ISD
3991,76548,2020-12-31,107.41687979539644,2234.2857142857138,2020,97.61523586826183,10.041100490053179,14906.0,KILLEEN ISD
3998,76549,2020-12-31,94.33962264150944,1833.8,2020,85.07403524261488,10.891204787066782,14906.0,KILLEEN ISD
4005,76550,2020-12-31,115.57949335940134,1894.7997922002169,2020,127.91472351765488,-9.643323160176335,141901.0,LAMPASAS ISD
4012,76554,2020-12-31,108.60979462875196,2182.1236363636367,2020,135.44668587896254,-19.813619710261857,14901.0,ACADEMY ISD
4019,76557,2020-12-31,125.09087131142176,1196.730012594702,2020,112.5366752643896,11.155648607476444,161910.0,MOODY ISD
4026,76559,2020-12-31,123.3954784614276,2265.0748916004195,2020,101.61636362243216,21.43268471987284,14906.0,KILLEEN ISD
4036,76569,2020-12-31,129.65804839039652,1869.918628344538,2020,73.03370786516852,77.53178933454296,14907.0,ROGERS ISD
4048,76571,2020-12-31,164.68626224723786,2376.209130379747,2020,155.6742831739949,5.788996672732651,14908.0,SALADO ISD
4055,76574,2020-12-31,131.7722192655668,1684.725363489499,2020,124.9295098351228,5.47725628594457,246911.0,TAYLOR ISD
4062,76578,2020-12-31,134.54519955293597,1652.9761057175297,2020,146.00903614457832,-7.851456933316678,246912.0,THRALL ISD
4069,76579,2020-12-31,124.58471760797342,2062.8533333333335,2020,99.91575400168493,24.68976374423645,14910.0,TROY ISD
4077,76626,2020-12-31,115.89403973509934,3322.0,2020,86.66666666666667,33.723892002037694,175902.0,BLOOMING GROVE ISD
4089,76633,2020-12-31,226.6387726638773,2867.9999999999995,2020,184.9568434032059,22.536029753602996,161920.0,CHINA SPRING ISD
4096,76639,2020-12-31,60.37866327751196,3222.992849404117,2020,39.177427263811694,54.11594761171036,175904.0,DAWSON ISD
4105,76641,2020-12-31,135.3892969645942,1277.427417657899,2020,79.10894806100707,71.14283565012768,175905.0,FROST ISD
4111,76643,2020-12-31,145.0950950950951,1997.9999999999998,2020,106.84013823617964,35.80579124144287,161903.0,MIDWAY ISD
4118,76651,2020-12-31,127.95211855172629,1328.6220027007628,2020,95.62398703403564,33.80755448544938,70907.0,ITALY ISD
4123,76655,2020-12-31,125.28153153153151,2147.1640449438205,2020,161.26699450390512,-22.314214438653917,161907.0,LORENA ISD
4141,76657,2020-12-31,127.68577529553376,3211.0037241896366,2020,117.86290322580643,8.33415078102079,161909.0,MCGREGOR ISD
4149,76661,2020-12-31,29.05034597947984,2702.205338809035,2020,6.715165081141578,332.60806887775396,73903.0,MARLIN ISD
4150,76661,2020-12-31,29.05034597947984,2702.205338809035,2020,6.715165081141578,332.60806887775396,161912.0,RIESEL ISD
4151,76661,2020-12-31,29.05034597947984,2702.205338809035,2020,6.715165081141578,332.60806887775396,236903.0,WINDHAM SCHOOL DISTRICT
4161,76670,2020-12-31,108.04912344399166,1434.5326927186577,2020,96.93558474046279,11.464869927059787,70909.0,MILFORD ISD
4245,76706,2020-12-31,132.25613405146618,1671.0000000000002,2020,56.21878121878122,135.25258140474037,161903.0,MIDWAY ISD
4246,76706,2020-12-31,132.25613405146618,1671.0000000000002,2020,56.21878121878122,135.25258140474037,161906.0,LA VEGA ISD
4247,76706,2020-12-31,132.25613405146618,1671.0000000000002,2020,56.21878121878122,135.25258140474037,161907.0,LORENA ISD
4248,76706,2020-12-31,132.25613405146618,1671.0000000000002,2020,56.21878121878122,135.25258140474037,161914.0,WACO ISD
4249,76706,2020-12-31,132.25613405146618,1671.0000000000002,2020,56.21878121878122,135.25258140474037,161921.0,CONNALLY ISD
4250,76706,2020-12-31,132.25613405146618,1671.0000000000002,2020,56.21878121878122,135.25258140474037,161922.0,ROBINSON ISD
4251,76706,2020-12-31,132.25613405146618,1671.0000000000002,2020,56.21878121878122,135.25258140474037,161923.0,BOSQUEVILLE ISD
4252,76706,2020-12-31,132.25613405146618,1671.0000000000002,2020,56.21878121878122,135.25258140474037,161925.0,GHOLSON ISD
4271,76707,2020-12-31,77.96134825611661,2151.0659288379197,2020,34.719646799117,124.5453379960632,161801.0,WACO CHARTER SCHOOL
4272,76707,2020-12-31,77.96134825611661,2151.0659288379197,2020,34.719646799117,124.5453379960632,161914.0,WACO ISD
4293,76708,2020-12-31,120.4623708804722,2033.0,2020,153.78700499807766,-21.66934333497295,161914.0,WACO ISD
4294,76708,2020-12-31,120.4623708804722,2033.0,2020,153.78700499807766,-21.66934333497295,161920.0,CHINA SPRING ISD
4295,76708,2020-12-31,120.4623708804722,2033.0,2020,153.78700499807766,-21.66934333497295,161923.0,BOSQUEVILLE ISD
4296,76708,2020-12-31,120.4623708804722,2033.0,2020,153.78700499807766,-21.66934333497295,227806.0,UNIVERSITY OF TEXAS UNIVERSITY CHARTER SCHOOL
4311,76710,2020-12-31,102.71317829457364,1548.0,2020,100.17320991375573,2.535576510930118,161914.0,WACO ISD
4312,76710,2020-12-31,102.71317829457364,1548.0,2020,100.17320991375573,2.535576510930118,161918.0,AXTELL ISD
4321,76712,2020-12-31,126.86730587121212,2960.1795152900563,2020,114.25180709893192,11.041837405124195,161903.0,MIDWAY ISD
4328,76801,2020-12-31,97.87271145244569,1736.9499370884341,2020,87.36263736263734,12.03039927261081,25902.0,BROWNWOOD ISD
4343,76823,2020-12-31,68.24512534818942,1318.7755102040815,2020,78.64238410596026,-13.220935346723344,25901.0,BANGS ISD
4355,76857,2020-12-31,70.84554904051173,991.5936985657183,2020,156.45925370231447,-54.7194893468524,25905.0,MAY ISD
4358,76861,2020-12-31,117.93692509855454,1522.0,2020,83.03571428571429,42.03156571008718,200902.0,MILES ISD
4367,76901,2020-12-31,119.77777777777776,1585.43599257885,2020,108.63002721011536,10.262126277571575,226903.0,SAN ANGELO ISD
4368,76901,2020-12-31,119.77777777777776,1585.43599257885,2020,108.63002721011536,10.262126277571575,226907.0,GRAPE CREEK ISD
4373,76903,2020-12-31,114.23905943827565,1339.2967409948542,2020,94.91119081624983,20.364161966363902,226903.0,SAN ANGELO ISD
4386,76904,2020-12-31,136.3540023412721,1943.4706385570385,2020,118.75,14.82442302422913,41902.0,ROBERT LEE ISD
4387,76904,2020-12-31,136.3540023412721,1943.4706385570385,2020,118.75,14.82442302422913,48901.0,EDEN CISD
4388,76904,2020-12-31,136.3540023412721,1943.4706385570385,2020,118.75,14.82442302422913,48903.0,PAINT ROCK ISD
4389,76904,2020-12-31,136.3540023412721,1943.4706385570385,2020,118.75,14.82442302422913,200902.0,MILES ISD
4390,76904,2020-12-31,136.3540023412721,1943.4706385570385,2020,118.75,14.82442302422913,216901.0,STERLING CITY ISD
4391,76904,2020-12-31,136.3540023412721,1943.4706385570385,2020,118.75,14.82442302422913,226903.0,SAN ANGELO ISD
4392,76904,2020-12-31,136.3540023412721,1943.4706385570385,2020,118.75,14.82442302422913,226905.0,WATER VALLEY ISD
4393,76904,2020-12-31,136.3540023412721,1943.4706385570385,2020,118.75,14.82442302422913,226906.0,WALL ISD
4394,76904,2020-12-31,136.3540023412721,1943.4706385570385,2020,118.75,14.82442302422913,226907.0,GRAPE CREEK ISD
4395,76904,2020-12-31,136.3540023412721,1943.4706385570385,2020,118.75,14.82442302422913,226908.0,VERIBEST ISD
4416,76905,2020-12-31,119.75206611570248,1502.2705314009663,2020,117.00281784188034,2.349728258286493,226903.0,SAN ANGELO ISD
4422,76941,2020-12-31,89.42564745196323,868.8782492935051,2020,131.4941536816005,-31.992681843104453,118902.0,IRION COUNTY ISD
4442,77002,2020-12-31,219.6029776674938,1101.9887005649716,2020,241.72818052018303,-9.152926566144359,101811.0,EXCEL ACADEMY
4443,77002,2020-12-31,219.6029776674938,1101.9887005649716,2020,241.72818052018303,-9.152926566144359,101912.0,HOUSTON ISD
4444,77002,2020-12-31,219.6029776674938,1101.9887005649716,2020,241.72818052018303,-9.152926566144359,101919.0,SPRING ISD
4445,77002,2020-12-31,219.6029776674938,1101.9887005649716,2020,241.72818052018303,-9.152926566144359,236903.0,WINDHAM SCHOOL DISTRICT
4458,77003,2020-12-31,186.82021753039027,1943.0445205479452,2020,173.66071428571428,7.577708809273577,101912.0,HOUSTON ISD
4477,77004,2020-12-31,179.16479568926806,1869.7869674185465,2020,176.6304347826087,1.4348381748471526,101864.0,THE LAWSON ACADEMY
4478,77004,2020-12-31,179.16479568926806,1869.7869674185465,2020,176.6304347826087,1.4348381748471526,101873.0,YELLOWSTONE COLLEGE PREPARATORY
4479,77004,2020-12-31,179.16479568926806,1869.7869674185465,2020,176.6304347826087,1.4348381748471526,101875.0,BLOOM ACADEMY CHARTER SCHOOL
4480,77004,2020-12-31,179.16479568926806,1869.7869674185465,2020,176.6304347826087,1.4348381748471526,101912.0,HOUSTON ISD
4493,77005,2020-12-31,365.7668288331539,3390.1379301009038,2020,366.03221083455344,-0.07250236278235161,101912.0,HOUSTON ISD
4500,77006,2020-12-31,241.78403755868544,2309.9126213592235,2020,213.09314586994728,13.464014326508877,101912.0,HOUSTON ISD
4507,77007,2020-12-31,196.48420115709837,2206.2842582106455,2020,192.0664508368027,2.300115559509874,101912.0,HOUSTON ISD
4518,77008,2020-12-31,222.46376811594203,2157.6547231270356,2020,210.0677253619804,5.900974427462033,101821.0,HOUSTON HEIGHTS HIGH SCHOOL
4519,77008,2020-12-31,222.46376811594203,2157.6547231270356,2020,210.0677253619804,5.900974427462033,101912.0,HOUSTON ISD
4532,77009,2020-12-31,247.56312252906275,1797.5213571955132,2020,221.9312909651221,11.549444628774259,57804.0,TEXANS CAN ACADEMIES
4533,77009,2020-12-31,247.56312252906275,1797.5213571955132,2020,221.9312909651221,11.549444628774259,101912.0,HOUSTON ISD
4545,77011,2020-12-31,156.13834458766223,1562.7167089824547,2020,141.60466059872198,10.263563308926447,101912.0,HOUSTON ISD
4564,77012,2020-12-31,129.36045556409903,1345.078751008122,2020,114.16666666666669,13.308428231327596,101000.0,HARRIS COUNTY DEPT OF ED
