,zipcode,period_end,median_ppsf,area,year,median_ppsf_prev,median_ppsf_change_percent,DISTRICT,DISTNAME
294,75042,2019-12-31,131.20567375886526,1448.108108108108,2019,130.2855943311215,0.7062019653572531,57909.0,GARLAND ISD
295,75042,2019-12-31,131.20567375886526,1448.108108108108,2019,130.2855943311215,0.7062019653572531,57916.0,RICHARDSON ISD
308,75043,2019-12-31,117.53853339560952,1744.1088813828733,2019,114.82254697286012,2.36537726635811,57909.0,GARLAND ISD
309,75043,2019-12-31,117.53853339560952,1744.1088813828733,2019,114.82254697286012,2.36537726635811,57914.0,MESQUITE ISD
328,75044,2019-12-31,126.86868686868686,1844.4267515923568,2019,129.7371116421987,-2.210951621477937,57804.0,TEXANS CAN ACADEMIES
329,75044,2019-12-31,126.86868686868686,1844.4267515923568,2019,129.7371116421987,-2.210951621477937,57848.0,INTERNATIONAL LEADERSHIP OF TEXAS (ILTEXAS)
330,75044,2019-12-31,126.86868686868686,1844.4267515923568,2019,129.7371116421987,-2.210951621477937,57909.0,GARLAND ISD
331,75044,2019-12-31,126.86868686868686,1844.4267515923568,2019,129.7371116421987,-2.210951621477937,57916.0,RICHARDSON ISD
347,75048,2019-12-31,130.9763335022074,2199.824901917445,2019,124.1117953576504,5.530931306549566,57909.0,GARLAND ISD
362,75050,2019-12-31,122.28260869565216,1590.577777777778,2019,112.31101511879048,8.87855351170569,57813.0,TRINITY BASIN PREPARATORY
363,75050,2019-12-31,122.28260869565216,1590.577777777778,2019,112.31101511879048,8.87855351170569,57910.0,GRAND PRAIRIE ISD
364,75050,2019-12-31,122.28260869565216,1590.577777777778,2019,112.31101511879048,8.87855351170569,220901.0,ARLINGTON ISD
380,75051,2019-12-31,124.83027608401083,1482.0122633991045,2019,112.80839895013123,10.65689899490025,57910.0,GRAND PRAIRIE ISD
381,75051,2019-12-31,124.83027608401083,1482.0122633991045,2019,112.80839895013123,10.65689899490025,220901.0,ARLINGTON ISD
400,75052,2019-12-31,113.18681318681318,2120.3883495145633,2019,111.9592875318066,1.0964035964036114,57848.0,INTERNATIONAL LEADERSHIP OF TEXAS (ILTEXAS)
401,75052,2019-12-31,113.18681318681318,2120.3883495145633,2019,111.9592875318066,1.0964035964036114,57910.0,GRAND PRAIRIE ISD
402,75052,2019-12-31,113.18681318681318,2120.3883495145633,2019,111.9592875318066,1.0964035964036114,220901.0,ARLINGTON ISD
403,75052,2019-12-31,113.18681318681318,2120.3883495145633,2019,111.9592875318066,1.0964035964036114,220908.0,MANSFIELD ISD
420,75054,2019-12-31,118.14024390243902,2877.935483870968,2019,120.48192771084338,-1.9435975609756142,220908.0,MANSFIELD ISD
430,75056,2019-12-31,145.34883720930233,2236.0,2019,145.63106796116506,-0.19379844961240583,61902.0,LEWISVILLE ISD
431,75056,2019-12-31,145.34883720930233,2236.0,2019,145.63106796116506,-0.19379844961240583,61914.0,LITTLE ELM ISD
447,75057,2019-12-31,145.23937600860677,1652.4444444444446,2019,128.76647834274954,12.792846304307407,61902.0,LEWISVILLE ISD
448,75057,2019-12-31,145.23937600860677,1652.4444444444446,2019,128.76647834274954,12.792846304307407,72801.0,PREMIER HIGH SCHOOLS
449,75057,2019-12-31,145.23937600860677,1652.4444444444446,2019,128.76647834274954,12.792846304307407,221801.0,TEXAS COLLEGE PREPARATORY ACADEMIES
462,75058,2019-12-31,143.31655664304492,2738.6926478954574,2019,138.42096049275094,3.5367448201967675,91917.0,GUNTER ISD
472,75060,2019-12-31,141.320293398533,1510.0449826989618,2019,123.19300392461238,14.714544573499946,57905.0,DALLAS ISD
473,75060,2019-12-31,141.320293398533,1510.0449826989618,2019,123.19300392461238,14.714544573499946,57912.0,IRVING ISD
483,75061,2019-12-31,130.8489697867269,1694.892977464592,2019,123.47461753773824,5.972362900200769,57912.0,IRVING ISD
493,75062,2019-12-31,143.49995618719672,1700.3489511989833,2019,137.70491803278688,4.208301516892859,57808.0,UNIVERSAL ACADEMY
494,75062,2019-12-31,143.49995618719672,1700.3489511989833,2019,137.70491803278688,4.208301516892859,57912.0,IRVING ISD
510,75063,2019-12-31,158.74358740855416,2598.5301625971174,2019,156.25,1.595895941474664,57844.0,MANARA ACADEMY
511,75063,2019-12-31,158.74358740855416,2598.5301625971174,2019,156.25,1.595895941474664,57903.0,CARROLLTON-FARMERS BRANCH ISD
512,75063,2019-12-31,158.74358740855416,2598.5301625971174,2019,156.25,1.595895941474664,57922.0,COPPELL ISD
528,75065,2019-12-31,132.0529585728473,2171.098649348635,2019,129.92455993294217,1.6381803725205277,61912.0,LAKE DALLAS ISD
529,75065,2019-12-31,132.0529585728473,2171.098649348635,2019,129.92455993294217,1.6381803725205277,61914.0,LITTLE ELM ISD
539,75067,2019-12-31,145.3884597910041,1781.4343749999998,2019,143.06498545101843,1.6240691827289635,61902.0,LEWISVILLE ISD
555,75068,2019-12-31,126.953125,2223.025230769231,2019,126.48927720413026,0.36670918367347055,43905.0,FRISCO ISD
556,75068,2019-12-31,126.953125,2223.025230769231,2019,126.48927720413026,0.36670918367347055,61802.0,NORTH TEXAS COLLEGIATE ACADEMY
557,75068,2019-12-31,126.953125,2223.025230769231,2019,126.48927720413026,0.36670918367347055,61901.0,DENTON ISD
558,75068,2019-12-31,126.953125,2223.025230769231,2019,126.48927720413026,0.36670918367347055,61914.0,LITTLE ELM ISD
577,75069,2019-12-31,165.86776523813572,1790.58299587987,2019,161.52450090744102,2.6889198272053667,43907.0,MCKINNEY ISD
578,75069,2019-12-31,165.86776523813572,1790.58299587987,2019,161.52450090744102,2.6889198272053667,43919.0,LOVEJOY ISD
597,75070,2019-12-31,138.72825598459627,2302.7032073081796,2019,133.33333333333334,4.046191988447198,43901.0,ALLEN ISD
598,75070,2019-12-31,138.72825598459627,2302.7032073081796,2019,133.33333333333334,4.046191988447198,43905.0,FRISCO ISD
599,75070,2019-12-31,138.72825598459627,2302.7032073081796,2019,133.33333333333334,4.046191988447198,43907.0,MCKINNEY ISD
600,75070,2019-12-31,138.72825598459627,2302.7032073081796,2019,133.33333333333334,4.046191988447198,43919.0,LOVEJOY ISD
622,75071,2019-12-31,137.19512195121953,2456.3555555555554,2019,135.32079646017698,1.3850978859662142,43801.0,IMAGINE INTERNATIONAL ACADEMY OF NORTH TEXAS
623,75071,2019-12-31,137.19512195121953,2456.3555555555554,2019,135.32079646017698,1.3850978859662142,43907.0,MCKINNEY ISD
624,75071,2019-12-31,137.19512195121953,2456.3555555555554,2019,135.32079646017698,1.3850978859662142,43912.0,PROSPER ISD
637,75072,2019-12-31,132.75015346838552,2448.208092485549,2019,134.850400337126,-1.557464318600355,43912.0,PROSPER ISD
644,75074,2019-12-31,134.84190948543088,1943.016091954023,2019,133.57767081372862,0.946444614583237,43910.0,PLANO ISD
651,75075,2019-12-31,141.7717064364848,2257.1499493332494,2019,140.6810035842294,0.7753021548516223,43910.0,PLANO ISD
658,75076,2019-12-31,109.83985761304326,1590.952535787417,2019,120.37037037037037,-8.748425983010208,91913.0,POTTSBORO ISD
665,75077,2019-12-31,147.43771106603018,2229.7551801571913,2019,139.02205177372963,6.053470787496186,61902.0,LEWISVILLE ISD
672,75078,2019-12-31,144.66387973291535,3174.7904234833036,2019,142.53159901159577,1.4960056128649066,43912.0,PROSPER ISD
682,75080,2019-12-31,176.09489051094891,1754.7357512953367,2019,171.74432497013143,2.5331640748968587,43910.0,PLANO ISD
683,75080,2019-12-31,176.09489051094891,1754.7357512953367,2019,171.74432497013143,2.5331640748968587,57916.0,RICHARDSON ISD
699,75081,2019-12-31,137.96172674677348,2065.790322580645,2019,136.11360059121466,1.3577821375170513,57834.0,EVOLUTION ACADEMY CHARTER SCHOOL
700,75081,2019-12-31,137.96172674677348,2065.790322580645,2019,136.11360059121466,1.3577821375170513,57848.0,INTERNATIONAL LEADERSHIP OF TEXAS (ILTEXAS)
701,75081,2019-12-31,137.96172674677348,2065.790322580645,2019,136.11360059121466,1.3577821375170513,57916.0,RICHARDSON ISD
714,75082,2019-12-31,130.84407364396162,2567.9420599077794,2019,131.3988502600602,-0.42220812054334517,43910.0,PLANO ISD
727,75087,2019-12-31,121.75168295450058,2581.8944951871813,2019,119.59789091385338,1.8008612227105116,199901.0,ROCKWALL ISD
737,75088,2019-12-31,121.36664966853648,2088.7121848739494,2019,119.04761904761904,1.9479857215706542,57909.0,GARLAND ISD
738,75088,2019-12-31,121.36664966853648,2088.7121848739494,2019,119.04761904761904,1.9479857215706542,199901.0,ROCKWALL ISD
748,75089,2019-12-31,118.55432780847146,2172.0,2019,116.87571265678449,1.4362395005165582,57909.0,GARLAND ISD
755,75090,2019-12-31,104.3115438108484,1524.28,2019,89.97619047619048,15.932385288585149,91906.0,SHERMAN ISD
762,75092,2019-12-31,107.6260762607626,1811.8285714285714,2019,103.19539025667888,4.293492173500423,91906.0,SHERMAN ISD
769,75093,2019-12-31,161.17216117216117,2947.159090909091,2019,160.5315271580777,0.3990705286523767,43910.0,PLANO ISD
776,75094,2019-12-31,129.05039787030037,2971.7072270124213,2019,124.58333333333331,3.5856036417126895,43910.0,PLANO ISD
783,75098,2019-12-31,128.67283278926368,2370.3527262784323,2019,127.59815242494226,0.8422381859749799,43914.0,WYLIE ISD
796,75104,2019-12-31,111.94332418160931,2009.9456724634615,2019,104.41176470588236,7.213324568301868,57904.0,CEDAR HILL ISD
810,75109,2019-12-31,178.68280338008384,1993.7564962096849,2019,99.35724978097859,79.83871712831136,175910.0,MILDRED ISD
817,75110,2019-12-31,86.56330749354005,1789.4417910447762,2019,76.24430091185411,13.53413495602212,175903.0,CORSICANA ISD
824,75114,2019-12-31,121.21212121212122,1701.7275,2019,122.75132275132276,-1.2539184952978082,129901.0,CRANDALL ISD
840,75115,2019-12-31,101.11876075731496,2402.125957446809,2019,102.04081632653062,-0.9036144578313449,57835.0,GOLDEN RULE CHARTER SCHOOL
841,75115,2019-12-31,101.11876075731496,2402.125957446809,2019,102.04081632653062,-0.9036144578313449,57848.0,INTERNATIONAL LEADERSHIP OF TEXAS (ILTEXAS)
842,75115,2019-12-31,101.11876075731496,2402.125957446809,2019,102.04081632653062,-0.9036144578313449,57906.0,DESOTO ISD
843,75115,2019-12-31,101.11876075731496,2402.125957446809,2019,102.04081632653062,-0.9036144578313449,70801.0,WAXAHACHIE FAITH FAMILY ACADEMY
865,75116,2019-12-31,111.59769120535884,1612.9365944387614,2019,106.41348500375038,4.871756809229349,57806.0,ADVANTAGE ACADEMY
866,75116,2019-12-31,111.59769120535884,1612.9365944387614,2019,106.41348500375038,4.871756809229349,57845.0,UME PREPARATORY ACADEMY
867,75116,2019-12-31,111.59769120535884,1612.9365944387614,2019,106.41348500375038,4.871756809229349,57907.0,DUNCANVILLE ISD
880,75119,2019-12-31,121.26120060218956,1719.4287947387782,2019,114.03315378830608,6.338548548172055,70903.0,ENNIS ISD
887,75124,2019-12-31,128.45805532552544,1843.0140437674543,2019,109.33438542706456,17.490993180016552,107905.0,EUSTACE ISD
894,75125,2019-12-31,115.01210653753029,1782.4210526315787,2019,72.54957685992169,58.52898323527788,70905.0,FERRIS ISD
904,75126,2019-12-31,119.78634463539248,2061.92117099651,2019,115.1337713022627,4.041015316796406,129902.0,FORNEY ISD
905,75126,2019-12-31,119.78634463539248,2061.92117099651,2019,115.1337713022627,4.041015316796406,199901.0,ROCKWALL ISD
922,75134,2019-12-31,111.96008030885834,1630.045275928232,2019,101.28189574451828,10.543033861920971,57913.0,LANCASTER ISD
929,75135,2019-12-31,138.09033791776395,1969.7250662242743,2019,125.8338386901152,9.740225169345921,116901.0,CADDO MILLS ISD
939,75137,2019-12-31,113.25036064156008,1743.9238063452347,2019,109.75201253444273,3.1875024669998546,57847.0,VILLAGE TECH SCHOOLS
940,75137,2019-12-31,113.25036064156008,1743.9238063452347,2019,109.75201253444273,3.1875024669998546,57907.0,DUNCANVILLE ISD
957,75142,2019-12-31,113.72549019607844,1864.1379310344826,2019,111.09203296703296,2.370518531987767,129903.0,KAUFMAN ISD
967,75143,2019-12-31,116.60357691463682,1509.4948599120187,2019,92.31059304562947,26.316572202064858,107906.0,MALAKOFF ISD
968,75143,2019-12-31,116.60357691463682,1509.4948599120187,2019,92.31059304562947,26.316572202064858,129904.0,KEMP ISD
978,75144,2019-12-31,67.41567242182515,1997.310049174981,2019,142.64633718892395,-52.73928952515735,175907.0,KERENS ISD
988,75146,2019-12-31,107.94671566375746,1824.9744680851065,2019,99.1750158902817,8.844666869708373,57848.0,INTERNATIONAL LEADERSHIP OF TEXAS (ILTEXAS)
989,75146,2019-12-31,107.94671566375746,1824.9744680851065,2019,99.1750158902817,8.844666869708373,57913.0,LANCASTER ISD
1002,75148,2019-12-31,141.70106353268753,1584.321206934431,2019,73.54686633388796,92.6677105308515,107904.0,CROSS ROADS ISD
1003,75148,2019-12-31,141.70106353268753,1584.321206934431,2019,73.54686633388796,92.6677105308515,107906.0,MALAKOFF ISD
1013,75149,2019-12-31,115.54621848739497,1513.6799999999998,2019,113.29935138852656,1.983124414510937,57914.0,MESQUITE ISD
1026,75150,2019-12-31,115.93304595801077,1615.1563900755198,2019,112.85266457680252,2.729560168348413,57850.0,PIONEER TECHNOLOGY & ARTS ACADEMY
1027,75150,2019-12-31,115.93304595801077,1615.1563900755198,2019,112.85266457680252,2.729560168348413,57905.0,DALLAS ISD
1028,75150,2019-12-31,115.93304595801077,1615.1563900755198,2019,112.85266457680252,2.729560168348413,57914.0,MESQUITE ISD
1041,75152,2019-12-31,118.36427508056056,1470.038150291318,2019,137.31060606060606,-13.798155527536588,70910.0,PALMER ISD
1061,75154,2019-12-31,120.96560846560848,2273.3734281027882,2019,115.51448373911498,4.718996743996761,57807.0,LIFE SCHOOL
1062,75154,2019-12-31,120.96560846560848,2273.3734281027882,2019,115.51448373911498,4.718996743996761,57906.0,DESOTO ISD
1063,75154,2019-12-31,120.96560846560848,2273.3734281027882,2019,115.51448373911498,4.718996743996761,70911.0,RED OAK ISD
1075,75155,2019-12-31,93.48837209302323,1075.0000000000002,2019,65.96306068601584,41.728372093023204,175911.0,RICE ISD
1089,75158,2019-12-31,162.81062553556126,1805.778947368421,2019,132.13693867743524,23.213559482413,129910.0,SCURRY-ROSSER ISD
1096,75159,2019-12-31,120.05365526492288,1690.9106145251394,2019,110.0191028259008,9.120736473284289,57905.0,DALLAS ISD
1103,75160,2019-12-31,114.36535162950258,1648.2264716910386,2019,102.10268817204302,12.010127918274767,129906.0,TERRELL ISD
1117,75163,2019-12-31,151.95791934541205,1842.6153846153845,2019,173.79447962777084,-12.564587971452172,107907.0,TRINIDAD ISD
1124,75165,2019-12-31,124.00831643394062,2015.9938235527559,2019,116.15752788104088,6.758742800500958,70912.0,WAXAHACHIE ISD
1138,75167,2019-12-31,137.39127145062196,2238.133447294828,2019,130.90131880966806,4.957897063199466,70912.0,WAXAHACHIE ISD
1145,75172,2019-12-31,126.07658606750272,1348.3867647636034,2019,97.9627272850354,28.698526022725318,57835.0,GOLDEN RULE CHARTER SCHOOL
1152,75173,2019-12-31,137.10368466152528,2144.3625,2019,118.82176734897654,15.386000158418122,43918.0,COMMUNITY ISD
1162,75180,2019-12-31,109.01444291093476,1543.3734788468435,2019,106.02678571428572,2.817832471786883,57905.0,DALLAS ISD
1163,75180,2019-12-31,109.01444291093476,1543.3734788468435,2019,106.02678571428572,2.817832471786883,57914.0,MESQUITE ISD
1173,75181,2019-12-31,106.2376400791035,2183.7834483828433,2019,100.92085235920852,5.268274688139655,57914.0,MESQUITE ISD
1180,75182,2019-12-31,127.75917849567604,3621.070559839717,2019,134.47968486988935,-4.997413832963308,57919.0,SUNNYVALE ISD
1187,75189,2019-12-31,120.56115738711092,1990.690909090909,2019,117.68255884127942,2.4460706617655434,199902.0,ROYSE CITY ISD
1197,75201,2019-12-31,328.56137057028866,2206.589285714286,2019,431.0398551077442,-23.774712088245217,57802.0,PEGASUS SCHOOL OF LIBERAL ARTS AND SCIENCES
1198,75201,2019-12-31,328.56137057028866,2206.589285714286,2019,431.0398551077442,-23.774712088245217,57905.0,DALLAS ISD
1208,75202,2019-12-31,220.63208109719736,1042.4594594594596,2019,258.81870385561933,-14.754197509513912,57905.0,DALLAS ISD
1215,75203,2019-12-31,107.6470588235294,1625.6830601092897,2019,100.36789835551446,7.252478718077109,57905.0,DALLAS ISD
1222,75204,2019-12-31,233.18659759939692,1687.4897787908617,2019,242.51497005988023,-3.8465140762980554,57905.0,DALLAS ISD
1232,75205,2019-12-31,347.40489395150985,3539.098099670442,2019,343.75,1.0632418768028649,57905.0,DALLAS ISD
1233,75205,2019-12-31,347.40489395150985,3539.098099670442,2019,343.75,1.0632418768028649,57911.0,HIGHLAND PARK ISD
1243,75206,2019-12-31,248.40406478601463,1809.5517091768108,2019,243.5201643101193,2.0055425347347238,57905.0,DALLAS ISD
1256,75208,2019-12-31,230.73373327180437,1818.1129999999998,2019,218.34127604558165,5.675728131054628,57804.0,TEXANS CAN ACADEMIES
1257,75208,2019-12-31,230.73373327180437,1818.1129999999998,2019,218.34127604558165,5.675728131054628,57813.0,TRINITY BASIN PREPARATORY
1258,75208,2019-12-31,230.73373327180437,1818.1129999999998,2019,218.34127604558165,5.675728131054628,57905.0,DALLAS ISD
1271,75209,2019-12-31,266.560368779995,2485.365709209357,2019,271.63461538461536,-1.8680412278956462,57905.0,DALLAS ISD
1278,75210,2019-12-31,103.59707261638836,1484.115295123482,2019,69.16666666666667,49.778900168272315,57905.0,DALLAS ISD
1285,75211,2019-12-31,151.5060069193628,1222.7237966782204,2019,141.19891112644737,7.299699204964223,57905.0,DALLAS ISD
1322,75212,2019-12-31,149.39301159374654,1723.6415361933753,2019,128.45370819195347,16.301050157697773,57814.0,ACADEMY FOR ACADEMIC EXCELLENCE
1323,75212,2019-12-31,149.39301159374654,1723.6415361933753,2019,128.45370819195347,16.301050157697773,57903.0,CARROLLTON-FARMERS BRANCH ISD
1324,75212,2019-12-31,149.39301159374654,1723.6415361933753,2019,128.45370819195347,16.301050157697773,57905.0,DALLAS ISD
1325,75212,2019-12-31,149.39301159374654,1723.6415361933753,2019,128.45370819195347,16.301050157697773,57906.0,DESOTO ISD
1326,75212,2019-12-31,149.39301159374654,1723.6415361933753,2019,128.45370819195347,16.301050157697773,57907.0,DUNCANVILLE ISD
1327,75212,2019-12-31,149.39301159374654,1723.6415361933753,2019,128.45370819195347,16.301050157697773,57909.0,GARLAND ISD
1328,75212,2019-12-31,149.39301159374654,1723.6415361933753,2019,128.45370819195347,16.301050157697773,57910.0,GRAND PRAIRIE ISD
1329,75212,2019-12-31,149.39301159374654,1723.6415361933753,2019,128.45370819195347,16.301050157697773,57911.0,HIGHLAND PARK ISD
1330,75212,2019-12-31,149.39301159374654,1723.6415361933753,2019,128.45370819195347,16.301050157697773,57912.0,IRVING ISD
1331,75212,2019-12-31,149.39301159374654,1723.6415361933753,2019,128.45370819195347,16.301050157697773,57914.0,MESQUITE ISD
1332,75212,2019-12-31,149.39301159374654,1723.6415361933753,2019,128.45370819195347,16.301050157697773,57922.0,COPPELL ISD
1369,75214,2019-12-31,250.6142506142506,2134.7549019607845,2019,243.8277964035355,2.7832980122920485,57905.0,DALLAS ISD
1379,75215,2019-12-31,97.71986970684038,1381.5,2019,135.98790691453453,-28.14076492238739,57836.0,ST ANTHONY SCHOOL
1380,75215,2019-12-31,97.71986970684038,1381.5,2019,135.98790691453453,-28.14076492238739,57905.0,DALLAS ISD
1393,75216,2019-12-31,109.84848484848484,1456.5517241379312,2019,103.26449033977347,6.375855327468237,57905.0,DALLAS ISD
1394,75216,2019-12-31,109.84848484848484,1456.5517241379312,2019,103.26449033977347,6.375855327468237,227820.0,KIPP TEXAS PUBLIC SCHOOLS
1416,75217,2019-12-31,111.26391617550752,1348.1459682165982,2019,108.13284673257036,2.895576633324739,57804.0,TEXANS CAN ACADEMIES
1417,75217,2019-12-31,111.26391617550752,1348.1459682165982,2019,108.13284673257036,2.895576633324739,57809.0,NOVA ACADEMY
1418,75217,2019-12-31,111.26391617550752,1348.1459682165982,2019,108.13284673257036,2.895576633324739,57829.0,A+ ACADEMY
1419,75217,2019-12-31,111.26391617550752,1348.1459682165982,2019,108.13284673257036,2.895576633324739,57830.0,INSPIRED VISION ACADEMY
1420,75217,2019-12-31,111.26391617550752,1348.1459682165982,2019,108.13284673257036,2.895576633324739,57905.0,DALLAS ISD
1439,75218,2019-12-31,212.66654747215816,1830.5888002952931,2019,212.8491455261316,-0.08578754381281664,57905.0,DALLAS ISD
1446,75219,2019-12-31,229.9703264094956,1261.0322580645159,2019,240.29452234307433,-4.296475771860757,57905.0,DALLAS ISD
1456,75220,2019-12-31,236.4394993045897,1903.235294117647,2019,240.54479682493445,-1.706666523047902,57814.0,ACADEMY FOR ACADEMIC EXCELLENCE
1457,75220,2019-12-31,236.4394993045897,1903.235294117647,2019,240.54479682493445,-1.706666523047902,57905.0,DALLAS ISD
1473,75223,2019-12-31,237.94416243654825,1765.1199999999997,2019,255.95238095238096,-7.035769094557895,57805.0,LUMIN EDUCATION
1474,75223,2019-12-31,237.94416243654825,1765.1199999999997,2019,255.95238095238096,-7.035769094557895,57841.0,CITYSCAPE SCHOOLS
1475,75223,2019-12-31,237.94416243654825,1765.1199999999997,2019,255.95238095238096,-7.035769094557895,57905.0,DALLAS ISD
1491,75224,2019-12-31,138.14955640050698,1520.0917431192659,2019,135.5919003115265,1.8862897290355747,57810.0,ACADEMY OF DALLAS
1492,75224,2019-12-31,138.14955640050698,1520.0917431192659,2019,135.5919003115265,1.8862897290355747,57905.0,DALLAS ISD
1502,75225,2019-12-31,320.592890889837,3460.4635084725414,2019,328.7368007227396,-2.4773343948708826,57911.0,HIGHLAND PARK ISD
1519,75227,2019-12-31,112.20196353436184,1578.8493750000002,2019,108.08646917534028,3.807594410679941,57827.0,NOVA ACADEMY SOUTHEAST
1520,75227,2019-12-31,112.20196353436184,1578.8493750000002,2019,108.08646917534028,3.807594410679941,57905.0,DALLAS ISD
1521,75227,2019-12-31,112.20196353436184,1578.8493750000002,2019,108.08646917534028,3.807594410679941,227820.0,KIPP TEXAS PUBLIC SCHOOLS
1534,75228,2019-12-31,149.12059825310956,1475.315969605912,2019,144.124166966087,3.4667546687005344,57905.0,DALLAS ISD
1541,75229,2019-12-31,200.6172839506173,2372.676923076923,2019,188.91687657430728,6.193415637860101,57905.0,DALLAS ISD
1548,75230,2019-12-31,224.73881266037972,2912.2695463781142,2019,205.6578356533453,9.278020915865863,57905.0,DALLAS ISD
