,zipcode,period_end,median_ppsf,area,year,median_ppsf_prev,median_ppsf_change_percent,DISTRICT,DISTNAME
108,75019,2021-12-31,206.9126576366184,2488.972911963883,2022,179.13204062788552,15.508457845596762,57903.0,CARROLLTON-FARMERS BRANCH ISD
109,75019,2021-12-31,206.9126576366184,2488.972911963883,2022,179.13204062788552,15.508457845596762,57922.0,COPPELL ISD
122,75020,2021-12-31,144.65408805031447,1493.2173913043478,2022,117.99777476780186,22.590522011934027,91903.0,DENISON ISD
123,75020,2021-12-31,144.65408805031447,1493.2173913043478,2022,117.99777476780186,22.590522011934027,91906.0,SHERMAN ISD
138,75022,2021-12-31,210.40297327850976,3308.888601485884,2022,162.47251404837527,29.50065708705872,61902.0,LEWISVILLE ISD
145,75023,2021-12-31,189.20335429769392,2013.7063711911358,2022,154.06360424028267,22.80859923451235,43910.0,PLANO ISD
162,75024,2021-12-31,208.72814984562308,2795.5021899612534,2022,151.57456922162805,37.70657631916253,43802.0,LONE STAR LANGUAGE ACADEMY
163,75024,2021-12-31,208.72814984562308,2795.5021899612534,2022,151.57456922162805,37.70657631916253,43905.0,FRISCO ISD
164,75024,2021-12-31,208.72814984562308,2795.5021899612534,2022,151.57456922162805,37.70657631916253,43910.0,PLANO ISD
178,75025,2021-12-31,185.6720341767992,2714.4637168141594,2022,147.76184267709692,25.65627960023969,43905.0,FRISCO ISD
179,75025,2021-12-31,185.6720341767992,2714.4637168141594,2022,147.76184267709692,25.65627960023969,43910.0,PLANO ISD
188,75028,2021-12-31,204.63510848126236,2272.33734939759,2022,165.2916236715865,23.802467382041314,61902.0,LEWISVILLE ISD
195,75032,2021-12-31,191.38755980861245,2429.625,2022,149.8883572567783,27.686741859970216,199901.0,ROCKWALL ISD
202,75033,2021-12-31,201.27337873632467,3366.068599104451,2022,148.50585213907013,35.532287675666645,43905.0,FRISCO ISD
224,75034,2021-12-31,212.75394546913577,3325.4541928231247,2022,169.33080465998376,25.64397003625281,43905.0,FRISCO ISD
225,75034,2021-12-31,212.75394546913577,3325.4541928231247,2022,169.33080465998376,25.64397003625281,61804.0,LEADERSHIP PREP SCHOOL
226,75034,2021-12-31,212.75394546913577,3325.4541928231247,2022,169.33080465998376,25.64397003625281,61902.0,LEWISVILLE ISD
227,75034,2021-12-31,212.75394546913577,3325.4541928231247,2022,169.33080465998376,25.64397003625281,61914.0,LITTLE ELM ISD
242,75035,2021-12-31,203.07579955753164,2609.8629238677468,2022,155.3419087627514,30.72827621017755,43905.0,FRISCO ISD
243,75035,2021-12-31,203.07579955753164,2609.8629238677468,2022,155.3419087627514,30.72827621017755,43912.0,PROSPER ISD
263,75038,2021-12-31,185.31717747683533,2158.4615384615386,2022,160.90584028605485,15.17119400227023,15835.0,GREAT HEARTS TEXAS
264,75038,2021-12-31,185.31717747683533,2158.4615384615386,2022,160.90584028605485,15.17119400227023,57912.0,IRVING ISD
272,75039,2021-12-31,194.9804408863139,2719.75997997255,2022,169.1919191919192,15.242171031313875,57903.0,CARROLLTON-FARMERS BRANCH ISD
279,75040,2021-12-31,171.86356620608657,1557.9218208409177,2022,135.64200490633365,26.70379380249163,57909.0,GARLAND ISD
286,75041,2021-12-31,163.12272174969624,1471.2849162011173,2022,128.85802469135805,26.591046339884,57909.0,GARLAND ISD
298,75042,2021-12-31,166.89820154703747,1554.8400018370735,2022,150.4283557028307,10.948631172132705,57909.0,GARLAND ISD
299,75042,2021-12-31,166.89820154703747,1554.8400018370735,2022,150.4283557028307,10.948631172132705,57916.0,RICHARDSON ISD
312,75043,2021-12-31,156.25,1792.0,2022,123.87973402717547,26.130396732788807,57909.0,GARLAND ISD
313,75043,2021-12-31,156.25,1792.0,2022,123.87973402717547,26.130396732788807,57914.0,MESQUITE ISD
336,75044,2021-12-31,170.60141530568526,1817.1009862054134,2022,146.6781708369284,16.31002372899366,57804.0,TEXANS CAN ACADEMIES
337,75044,2021-12-31,170.60141530568526,1817.1009862054134,2022,146.6781708369284,16.31002372899366,57848.0,INTERNATIONAL LEADERSHIP OF TEXAS (ILTEXAS)
338,75044,2021-12-31,170.60141530568526,1817.1009862054134,2022,146.6781708369284,16.31002372899366,57909.0,GARLAND ISD
339,75044,2021-12-31,170.60141530568526,1817.1009862054134,2022,146.6781708369284,16.31002372899366,57916.0,RICHARDSON ISD
349,75048,2021-12-31,178.83390494855462,2376.506849315069,2022,137.69441903019214,29.87738080316956,57909.0,GARLAND ISD
368,75050,2021-12-31,163.58940891292187,1665.755758950452,2022,124.81278082875689,31.06783442103298,57813.0,TRINITY BASIN PREPARATORY
369,75050,2021-12-31,163.58940891292187,1665.755758950452,2022,124.81278082875689,31.06783442103298,57910.0,GRAND PRAIRIE ISD
370,75050,2021-12-31,163.58940891292187,1665.755758950452,2022,124.81278082875689,31.06783442103298,220901.0,ARLINGTON ISD
384,75051,2021-12-31,157.03958593552284,1560.1161868867373,2022,136.21444201312912,15.288499232986233,57910.0,GRAND PRAIRIE ISD
385,75051,2021-12-31,157.03958593552284,1560.1161868867373,2022,136.21444201312912,15.288499232986233,220901.0,ARLINGTON ISD
408,75052,2021-12-31,156.25,2003.2,2022,126.51661921903865,23.50156126878782,57848.0,INTERNATIONAL LEADERSHIP OF TEXAS (ILTEXAS)
409,75052,2021-12-31,156.25,2003.2,2022,126.51661921903865,23.50156126878782,57910.0,GRAND PRAIRIE ISD
410,75052,2021-12-31,156.25,2003.2,2022,126.51661921903865,23.50156126878782,220901.0,ARLINGTON ISD
411,75052,2021-12-31,156.25,2003.2,2022,126.51661921903865,23.50156126878782,220908.0,MANSFIELD ISD
422,75054,2021-12-31,153.99830460582086,2857.1743119266052,2022,125.79249832339812,22.4224867606245,220908.0,MANSFIELD ISD
434,75056,2021-12-31,199.3579585745042,2002.6790144462277,2022,156.26628744083348,27.575795035116812,61902.0,LEWISVILLE ISD
435,75056,2021-12-31,199.3579585745042,2002.6790144462277,2022,156.26628744083348,27.575795035116812,61914.0,LITTLE ELM ISD
453,75057,2021-12-31,167.8055601819333,1677.5367854009141,2022,153.68836369346735,9.185598798242655,61902.0,LEWISVILLE ISD
454,75057,2021-12-31,167.8055601819333,1677.5367854009141,2022,153.68836369346735,9.185598798242655,72801.0,PREMIER HIGH SCHOOLS
455,75057,2021-12-31,167.8055601819333,1677.5367854009141,2022,153.68836369346735,9.185598798242655,221801.0,TEXAS COLLEGE PREPARATORY ACADEMIES
464,75058,2021-12-31,204.43802345886053,3240.590907656257,2022,135.17329133471225,51.24143345199528,91917.0,GUNTER ISD
476,75060,2021-12-31,173.69720803021045,1508.371970805837,2022,149.53271028037383,16.160007870203234,57905.0,DALLAS ISD
477,75060,2021-12-31,173.69720803021045,1508.371970805837,2022,149.53271028037383,16.160007870203234,57912.0,IRVING ISD
485,75061,2021-12-31,170.55609502096877,1700.3203548037752,2022,134.67454339028882,26.643158185207046,57912.0,IRVING ISD
497,75062,2021-12-31,176.99452415609622,1502.8713530448404,2022,146.66666666666666,20.678084651883793,57808.0,UNIVERSAL ACADEMY
498,75062,2021-12-31,176.99452415609622,1502.8713530448404,2022,146.66666666666666,20.678084651883793,57912.0,IRVING ISD
516,75063,2021-12-31,192.2429620836774,2288.77039362555,2022,161.21270452358036,19.24802245071095,57844.0,MANARA ACADEMY
517,75063,2021-12-31,192.2429620836774,2288.77039362555,2022,161.21270452358036,19.24802245071095,57903.0,CARROLLTON-FARMERS BRANCH ISD
518,75063,2021-12-31,192.2429620836774,2288.77039362555,2022,161.21270452358036,19.24802245071095,57922.0,COPPELL ISD
532,75065,2021-12-31,191.93233571893296,1953.813559322034,2022,144.8170731707317,32.53432866486319,61912.0,LAKE DALLAS ISD
533,75065,2021-12-31,191.93233571893296,1953.813559322034,2022,144.8170731707317,32.53432866486319,61914.0,LITTLE ELM ISD
541,75067,2021-12-31,190.36733901105384,1807.0326653041325,2022,155.9546313799622,22.065845256784826,61902.0,LEWISVILLE ISD
563,75068,2021-12-31,187.55516328331865,2159.3647058823526,2022,139.3503942492547,34.59248844882388,43905.0,FRISCO ISD
564,75068,2021-12-31,187.55516328331865,2159.3647058823526,2022,139.3503942492547,34.59248844882388,61802.0,NORTH TEXAS COLLEGIATE ACADEMY
565,75068,2021-12-31,187.55516328331865,2159.3647058823526,2022,139.3503942492547,34.59248844882388,61901.0,DENTON ISD
566,75068,2021-12-31,187.55516328331865,2159.3647058823526,2022,139.3503942492547,34.59248844882388,61914.0,LITTLE ELM ISD
581,75069,2021-12-31,211.37157781724585,1840.3609606223104,2022,180.78889700511323,16.91623839669073,43907.0,MCKINNEY ISD
582,75069,2021-12-31,211.37157781724585,1840.3609606223104,2022,180.78889700511323,16.91623839669073,43919.0,LOVEJOY ISD
605,75070,2021-12-31,190.59595990753024,2328.2235374521592,2022,151.45840945073684,25.84046049257056,43901.0,ALLEN ISD
606,75070,2021-12-31,190.59595990753024,2328.2235374521592,2022,151.45840945073684,25.84046049257056,43905.0,FRISCO ISD
607,75070,2021-12-31,190.59595990753024,2328.2235374521592,2022,151.45840945073684,25.84046049257056,43907.0,MCKINNEY ISD
608,75070,2021-12-31,190.59595990753024,2328.2235374521592,2022,151.45840945073684,25.84046049257056,43919.0,LOVEJOY ISD
628,75071,2021-12-31,198.7964753922201,2515.135135135135,2022,152.7993742882026,30.102938129353866,43801.0,IMAGINE INTERNATIONAL ACADEMY OF NORTH TEXAS
629,75071,2021-12-31,198.7964753922201,2515.135135135135,2022,152.7993742882026,30.102938129353866,43907.0,MCKINNEY ISD
630,75071,2021-12-31,198.7964753922201,2515.135135135135,2022,152.7993742882026,30.102938129353866,43912.0,PROSPER ISD
639,75072,2021-12-31,196.174595389897,2469.73875,2022,144.79910714285714,35.480528340795225,43912.0,PROSPER ISD
646,75074,2021-12-31,184.68549837000643,1951.6962792490606,2022,150.7144936133718,22.539972063855075,43910.0,PLANO ISD
653,75075,2021-12-31,189.8350501993644,2244.0534535251295,2022,159.16325602546613,19.270650110972078,43910.0,PLANO ISD
660,75076,2021-12-31,172.66967414787467,1954.5991597283278,2022,132.17866909753874,30.633539682909323,91913.0,POTTSBORO ISD
667,75077,2021-12-31,188.79184734936229,2199.512350930988,2022,156.86274509803923,20.35480268521845,61902.0,LEWISVILLE ISD
674,75078,2021-12-31,208.17770225940689,3117.5048670260458,2022,160.85715363294898,29.417745843269145,43912.0,PROSPER ISD
686,75080,2021-12-31,220.46990666237528,1728.1270072992702,2022,181.40197091091815,21.536665536364204,43910.0,PLANO ISD
687,75080,2021-12-31,220.46990666237528,1728.1270072992702,2022,181.40197091091815,21.536665536364204,57916.0,RICHARDSON ISD
705,75081,2021-12-31,182.72824919441464,1990.661003997178,2022,151.25072716695755,20.811484755845672,57834.0,EVOLUTION ACADEMY CHARTER SCHOOL
706,75081,2021-12-31,182.72824919441464,1990.661003997178,2022,151.25072716695755,20.811484755845672,57848.0,INTERNATIONAL LEADERSHIP OF TEXAS (ILTEXAS)
707,75081,2021-12-31,182.72824919441464,1990.661003997178,2022,151.25072716695755,20.811484755845672,57916.0,RICHARDSON ISD
716,75082,2021-12-31,170.265780730897,2936.5853658536585,2022,141.6162674954258,20.230382951165254,43910.0,PLANO ISD
729,75087,2021-12-31,170.91368059012112,2463.2317234430557,2022,133.39073179368967,28.13010191327742,199901.0,ROCKWALL ISD
741,75088,2021-12-31,166.28063540090773,1941.897799593309,2022,137.10060076121476,21.28366650304853,57909.0,GARLAND ISD
742,75088,2021-12-31,166.28063540090773,1941.897799593309,2022,137.10060076121476,21.28366650304853,199901.0,ROCKWALL ISD
750,75089,2021-12-31,167.78863194555456,2145.5565602133033,2022,135.95286103231834,23.416771571779062,57909.0,GARLAND ISD
757,75090,2021-12-31,142.16867469879517,1259.0677966101696,2022,120.89059923034634,17.60110017149087,91906.0,SHERMAN ISD
764,75092,2021-12-31,150.56873977086744,1919.389113834615,2022,117.24519940915803,28.422093637640657,91906.0,SHERMAN ISD
771,75093,2021-12-31,206.35696821515893,2858.638625592417,2022,170.09077878643097,21.321666987170676,43910.0,PLANO ISD
778,75094,2021-12-31,173.03370786516854,2889.6103896103896,2022,136.68917557008518,26.58918099659492,43910.0,PLANO ISD
785,75098,2021-12-31,178.91802274490067,2151.823466934512,2022,139.4634776987718,28.290234617085215,43914.0,WYLIE ISD
798,75104,2021-12-31,155.72792362768496,1903.9616858237548,2022,126.1536051491702,23.443102116300704,57904.0,CEDAR HILL ISD
812,75109,2021-12-31,153.50877192982455,1628.5714285714287,2022,133.84748408511922,14.689321939142234,175910.0,MILDRED ISD
819,75110,2021-12-31,117.62971698113208,1657.7443609022557,2022,95.52238805970147,23.143609964622673,175903.0,CORSICANA ISD
826,75114,2021-12-31,154.9606365138505,1879.799970839458,2022,131.9375,17.450032412203118,129901.0,CRANDALL ISD
848,75115,2021-12-31,138.03897300097864,2307.3193973830994,2022,113.42557468120326,21.700042859782208,57835.0,GOLDEN RULE CHARTER SCHOOL
849,75115,2021-12-31,138.03897300097864,2307.3193973830994,2022,113.42557468120326,21.700042859782208,57848.0,INTERNATIONAL LEADERSHIP OF TEXAS (ILTEXAS)
850,75115,2021-12-31,138.03897300097864,2307.3193973830994,2022,113.42557468120326,21.700042859782208,57906.0,DESOTO ISD
851,75115,2021-12-31,138.03897300097864,2307.3193973830994,2022,113.42557468120326,21.700042859782208,70801.0,WAXAHACHIE FAITH FAMILY ACADEMY
871,75116,2021-12-31,150.9433962264151,1722.5,2022,130.23831506058858,15.897841703644778,57806.0,ADVANTAGE ACADEMY
872,75116,2021-12-31,150.9433962264151,1722.5,2022,130.23831506058858,15.897841703644778,57845.0,UME PREPARATORY ACADEMY
873,75116,2021-12-31,150.9433962264151,1722.5,2022,130.23831506058858,15.897841703644778,57907.0,DUNCANVILLE ISD
882,75119,2021-12-31,155.81337209302325,1585.2297956335658,2022,124.98151495234966,24.66913379344819,70903.0,ENNIS ISD
889,75124,2021-12-31,181.2366737739872,1876.0,2022,126.31856540084388,43.475880365544775,107905.0,EUSTACE ISD
896,75125,2021-12-31,172.07107162687396,1783.565343659245,2022,129.81574539363484,32.55023194999194,70905.0,FERRIS ISD
908,75126,2021-12-31,163.44759145184796,2043.1625638141168,2022,129.11703631776982,26.58871060948707,129902.0,FORNEY ISD
909,75126,2021-12-31,163.44759145184796,2043.1625638141168,2022,129.11703631776982,26.58871060948707,199901.0,ROCKWALL ISD
924,75134,2021-12-31,149.603887182975,1630.9736638164527,2022,122.79699820653862,21.83024778125968,57913.0,LANCASTER ISD
931,75135,2021-12-31,178.826895565093,1733.52,2022,124.27829414980864,43.892299768397116,116901.0,CADDO MILLS ISD
943,75137,2021-12-31,151.73410404624278,1878.2857142857142,2022,123.71134020618555,22.65173410404626,57847.0,VILLAGE TECH SCHOOLS
944,75137,2021-12-31,151.73410404624278,1878.2857142857142,2022,123.71134020618555,22.65173410404626,57907.0,DUNCANVILLE ISD
959,75142,2021-12-31,162.96296296296296,1748.8636363636365,2022,117.45425391435576,38.74590109081177,129903.0,KAUFMAN ISD
971,75143,2021-12-31,157.04229251399346,1493.2283287898676,2022,129.29586563307492,21.45963967607389,107906.0,MALAKOFF ISD
972,75143,2021-12-31,157.04229251399346,1493.2283287898676,2022,129.29586563307492,21.45963967607389,129904.0,KEMP ISD
980,75144,2021-12-31,113.15292581297284,1736.5878839473326,2022,87.19597921086557,29.768513223913363,175907.0,KERENS ISD
992,75146,2021-12-31,138.6456509048453,1911.3473684210526,2022,116.6774258879522,18.828170787714885,57848.0,INTERNATIONAL LEADERSHIP OF TEXAS (ILTEXAS)
993,75146,2021-12-31,138.6456509048453,1911.3473684210526,2022,116.6774258879522,18.828170787714885,57913.0,LANCASTER ISD
1006,75148,2021-12-31,185.7968620974401,2422.0000000000005,2022,208.10055865921788,-10.717749488746902,107904.0,CROSS ROADS ISD
1007,75148,2021-12-31,185.7968620974401,2422.0000000000005,2022,208.10055865921788,-10.717749488746902,107906.0,MALAKOFF ISD
1015,75149,2021-12-31,159.06040268456377,1477.4261603375526,2022,126.64277180406212,25.59769532733951,57914.0,MESQUITE ISD
1032,75150,2021-12-31,159.09928934893918,1571.3457993624088,2022,131.78779010760877,20.723846434506363,57850.0,PIONEER TECHNOLOGY & ARTS ACADEMY
1033,75150,2021-12-31,159.09928934893918,1571.3457993624088,2022,131.78779010760877,20.723846434506363,57905.0,DALLAS ISD
1034,75150,2021-12-31,159.09928934893918,1571.3457993624088,2022,131.78779010760877,20.723846434506363,57914.0,MESQUITE ISD
1043,75152,2021-12-31,162.2002820874471,1849.5652173913043,2022,138.9207807118255,16.75739313898051,70910.0,PALMER ISD
1067,75154,2021-12-31,160.65140845070422,2159.956164383562,2022,130.4452293917115,23.15621598417153,57807.0,LIFE SCHOOL
1068,75154,2021-12-31,160.65140845070422,2159.956164383562,2022,130.4452293917115,23.15621598417153,57906.0,DESOTO ISD
1069,75154,2021-12-31,160.65140845070422,2159.956164383562,2022,130.4452293917115,23.15621598417153,70911.0,RED OAK ISD
1077,75155,2021-12-31,117.73255813953487,2123.456790123457,2022,121.9311761684643,-3.4434327305499584,175911.0,RICE ISD
1091,75158,2021-12-31,174.8043235184495,1687.6012793176972,2022,134.3792177577347,30.082855396282433,129910.0,SCURRY-ROSSER ISD
1098,75159,2021-12-31,156.13399728383885,1856.7384749202665,2022,127.06879361914255,22.87359692090262,57905.0,DALLAS ISD
1105,75160,2021-12-31,151.5694517831025,1649.4088819279539,2022,123.55415352260778,22.674509485728063,129906.0,TERRELL ISD
1119,75163,2021-12-31,211.0344827586207,1895.424836601307,2022,194.8767605633803,8.291251429123275,107907.0,TRINIDAD ISD
1126,75165,2021-12-31,162.18955904713633,2071.58834375,2022,135.04288563116415,20.102261062546102,70912.0,WAXAHACHIE ISD
1140,75167,2021-12-31,185.4920076570425,2455.5774976685716,2022,153.32099629888967,20.982782616046578,70912.0,WAXAHACHIE ISD
1147,75172,2021-12-31,147.51552795031057,1288.0,2022,123.66863905325444,19.282891022021467,57835.0,GOLDEN RULE CHARTER SCHOOL
1154,75173,2021-12-31,168.64425027891622,2297.896307517626,2022,143.22128510023856,17.75082883866353,43918.0,COMMUNITY ISD
1166,75180,2021-12-31,166.28086419753086,1353.1322505800465,2022,125.0,33.02469135802469,57905.0,DALLAS ISD
1167,75180,2021-12-31,166.28086419753086,1353.1322505800465,2022,125.0,33.02469135802469,57914.0,MESQUITE ISD
1175,75181,2021-12-31,142.87508977883817,2214.5217930555123,2022,119.7339246119734,19.3271583152889,57914.0,MESQUITE ISD
1182,75182,2021-12-31,187.18600424113905,2938.253862673794,2022,152.28861736409357,22.915295628177095,57919.0,SUNNYVALE ISD
1189,75189,2021-12-31,167.14697406340056,2016.189655172414,2022,131.43349056603773,27.17228565075571,199902.0,ROYSE CITY ISD
1201,75201,2021-12-31,455.389659240515,1448.759291329344,2022,384.5356550580431,18.42586071030967,57802.0,PEGASUS SCHOOL OF LIBERAL ARTS AND SCIENCES
1202,75201,2021-12-31,455.389659240515,1448.759291329344,2022,384.5356550580431,18.42586071030967,57905.0,DALLAS ISD
1210,75202,2021-12-31,254.3409799750059,1065.4987647945336,2022,231.87477676366208,9.688937936635705,57905.0,DALLAS ISD
1217,75203,2021-12-31,185.5406269993602,1563.0,2022,147.74494556765163,25.581708590093278,57905.0,DALLAS ISD
1224,75204,2021-12-31,269.30099113197707,1619.0062953995157,2022,246.8451809340894,9.097123189892713,57905.0,DALLAS ISD
1236,75205,2021-12-31,446.3739451476793,3080.3769237586034,2022,378.5830178474851,17.90648922543701,57905.0,DALLAS ISD
1237,75205,2021-12-31,446.3739451476793,3080.3769237586034,2022,378.5830178474851,17.90648922543701,57911.0,HIGHLAND PARK ISD
1245,75206,2021-12-31,274.6138824782532,1752.2966998513155,2022,255.1701134089393,7.619924139843529,57905.0,DALLAS ISD
1262,75208,2021-12-31,270.27027027027026,1813.0,2022,234.33048433048432,15.337221720200441,57804.0,TEXANS CAN ACADEMIES
1263,75208,2021-12-31,270.27027027027026,1813.0,2022,234.33048433048432,15.337221720200441,57813.0,TRINITY BASIN PREPARATORY
1264,75208,2021-12-31,270.27027027027026,1813.0,2022,234.33048433048432,15.337221720200441,57905.0,DALLAS ISD
1273,75209,2021-12-31,315.56796194279093,2100.9737361113826,2022,282.0391217720125,11.888010415052142,57905.0,DALLAS ISD
1280,75210,2021-12-31,159.28064028184656,1356.065618632607,2022,118.946474086661,33.90950972266672,57905.0,DALLAS ISD
1287,75211,2021-12-31,184.7833322516172,1436.8179032428743,2022,168.30357142857142,9.791688128281843,57905.0,DALLAS ISD
1344,75212,2021-12-31,200.85470085470087,1929.255319148936,2022,161.65089762251336,24.252140760601346,57814.0,ACADEMY FOR ACADEMIC EXCELLENCE
1345,75212,2021-12-31,200.85470085470087,1929.255319148936,2022,161.65089762251336,24.252140760601346,57903.0,CARROLLTON-FARMERS BRANCH ISD
1346,75212,2021-12-31,200.85470085470087,1929.255319148936,2022,161.65089762251336,24.252140760601346,57905.0,DALLAS ISD
1347,75212,2021-12-31,200.85470085470087,1929.255319148936,2022,161.65089762251336,24.252140760601346,57906.0,DESOTO ISD
1348,75212,2021-12-31,200.85470085470087,1929.255319148936,2022,161.65089762251336,24.252140760601346,57907.0,DUNCANVILLE ISD
1349,75212,2021-12-31,200.85470085470087,1929.255319148936,2022,161.65089762251336,24.252140760601346,57909.0,GARLAND ISD
1350,75212,2021-12-31,200.85470085470087,1929.255319148936,2022,161.65089762251336,24.252140760601346,57910.0,GRAND PRAIRIE ISD
1351,75212,2021-12-31,200.85470085470087,1929.255319148936,2022,161.65089762251336,24.252140760601346,57911.0,HIGHLAND PARK ISD
1352,75212,2021-12-31,200.85470085470087,1929.255319148936,2022,161.65089762251336,24.252140760601346,57912.0,IRVING ISD
1353,75212,2021-12-31,200.85470085470087,1929.255319148936,2022,161.65089762251336,24.252140760601346,57914.0,MESQUITE ISD
1354,75212,2021-12-31,200.85470085470087,1929.255319148936,2022,161.65089762251336,24.252140760601346,57922.0,COPPELL ISD
1371,75214,2021-12-31,316.20209059233446,1989.2341597796146,2022,276.2159750111557,14.47639499473693,57905.0,DALLAS ISD
1383,75215,2021-12-31,152.94117647058823,1327.3076923076924,2022,118.36734693877553,29.208924949290036,57836.0,ST ANTHONY SCHOOL
1384,75215,2021-12-31,152.94117647058823,1327.3076923076924,2022,118.36734693877553,29.208924949290036,57905.0,DALLAS ISD
1397,75216,2021-12-31,160.10747063401942,1310.9944162430652,2022,124.2854193403964,28.822408520433584,57905.0,DALLAS ISD
1398,75216,2021-12-31,160.10747063401942,1310.9944162430652,2022,124.2854193403964,28.822408520433584,227820.0,KIPP TEXAS PUBLIC SCHOOLS
1426,75217,2021-12-31,150.65705064613837,1345.7717320924924,2022,124.750499001996,20.76669179794452,57804.0,TEXANS CAN ACADEMIES
1427,75217,2021-12-31,150.65705064613837,1345.7717320924924,2022,124.750499001996,20.76669179794452,57809.0,NOVA ACADEMY
1428,75217,2021-12-31,150.65705064613837,1345.7717320924924,2022,124.750499001996,20.76669179794452,57829.0,A+ ACADEMY
1429,75217,2021-12-31,150.65705064613837,1345.7717320924924,2022,124.750499001996,20.76669179794452,57830.0,INSPIRED VISION ACADEMY
1430,75217,2021-12-31,150.65705064613837,1345.7717320924924,2022,124.750499001996,20.76669179794452,57905.0,DALLAS ISD
1441,75218,2021-12-31,273.56802173921807,1893.9530896411159,2022,230.23457862728063,18.821431328996223,57905.0,DALLAS ISD
1448,75219,2021-12-31,259.2271029200177,1367.9896739401318,2022,235.54376657824932,10.054749775728256,57905.0,DALLAS ISD
1460,75220,2021-12-31,303.9444032591156,1916.468912584033,2022,253.06577480490523,20.104902961861974,57814.0,ACADEMY FOR ACADEMIC EXCELLENCE
1461,75220,2021-12-31,303.9444032591156,1916.468912584033,2022,253.06577480490523,20.104902961861974,57905.0,DALLAS ISD
1479,75223,2021-12-31,212.5780968040044,1470.0479715373638,2022,222.43406418811568,-4.430961336828321,57805.0,LUMIN EDUCATION
1480,75223,2021-12-31,212.5780968040044,1470.0479715373638,2022,222.43406418811568,-4.430961336828321,57841.0,CITYSCAPE SCHOOLS
1481,75223,2021-12-31,212.5780968040044,1470.0479715373638,2022,222.43406418811568,-4.430961336828321,57905.0,DALLAS ISD
1495,75224,2021-12-31,183.04734608799225,1811.0068628946165,2022,163.46153846153845,11.981905842065855,57810.0,ACADEMY OF DALLAS
1496,75224,2021-12-31,183.04734608799225,1811.0068628946165,2022,163.46153846153845,11.981905842065855,57905.0,DALLAS ISD
1504,75225,2021-12-31,303.8579720040969,2665.719101123596,2022,324.56637003438925,-6.380327705577818,57911.0,HIGHLAND PARK ISD
1525,75227,2021-12-31,151.3249863864303,1628.9444716718922,2022,127.46342422009334,18.720320995876268,57827.0,NOVA ACADEMY SOUTHEAST
1526,75227,2021-12-31,151.3249863864303,1628.9444716718922,2022,127.46342422009334,18.720320995876268,57905.0,DALLAS ISD
1527,75227,2021-12-31,151.3249863864303,1628.9444716718922,2022,127.46342422009334,18.720320995876268,227820.0,KIPP TEXAS PUBLIC SCHOOLS
1536,75228,2021-12-31,197.6899184345993,1517.5280680751932,2022,168.64459712679576,17.222799782886465,57905.0,DALLAS ISD
1543,75229,2021-12-31,246.90747154873824,2430.060120240481,2022,216.6622198541392,13.959633439997368,57905.0,DALLAS ISD
1550,75230,2021-12-31,245.79033134166212,2974.07955801105,2022,225.31512605042016,9.087363840215547,57905.0,DALLAS ISD
1562,75231,2021-12-31,172.702230538119,998.5395061932143,2022,153.5161163522013,12.497785015548697,57905.0,DALLAS ISD
1563,75231,2021-12-31,172.702230538119,998.5395061932143,2022,153.5161163522013,12.497785015548697,57916.0,RICHARDSON ISD
1576,75232,2021-12-31,149.99361396413178,1664.7375404909649,2022,129.30761934871958,15.997506349278428,57803.0,UPLIFT EDUCATION
