,,State,District,Campus,African American,Hispanic,White,American Indian,Asian,Pacific Islander,Two or More Races,Special Ed,Econ Disadv,EL,
"STAAR Performance Rates by Tested Grade, Subject, and Performance Levels^ Grade 3 Reading",,,,,,,,,,,,,,,
,2017,SDA07AWR1317R,DDA07AWR1317R,CDA07AWR1317R,CDB07AWR1317R,CDH07AWR1317R,CDW07AWR1317R,CDI07AWR1317R,CD307AWR1317R,CD407AWR1317R,CD207AWR1317R,CDS07AWR1317R,CDE07AWR1317R,CDL07AWR1317R,
Grade 8 Reading^^,,,,,,,,,,,,,,,
At Approaches Grade Level or Above,2018,SDA08ARE1S18R,DDA08ARE1S18R,CDA08ARE1S18R,CDB08ARE1S18R,CDH08ARE1S18R,CDW08ARE1S18R,CDI08ARE1S18R,CD308ARE1S18R,CD408ARE1S18R,CD208ARE1S18R,CDS08ARE1S18R,CDE08ARE1S18R,CDL08ARE1S18R,
,2017,SDA08ARE1S17R,DDA08ARE1S17R,CDA08ARE1S17R,CDB08ARE1S17R,CDH08ARE1S17R,CDW08ARE1S17R,CDI08ARE1S17R,CD308ARE1S17R,CD408ARE1S17R,CD208ARE1S17R,CDS08ARE1S17R,CDE08ARE1S17R,CDL08ARE1S17R,
At Meets Grade Level or Above,2018,SDA08ARE1218R,DDA08ARE1218R,CDA08ARE1218R,CDB08ARE1218R,CDH08ARE1218R,CDW08ARE1218R,CDI08ARE1218R,CD308ARE1218R,CD408ARE1218R,CD208ARE1218R,CDS08ARE1218R,CDE08ARE1218R,CDL08ARE1218R,
,2017,SDA08ARE1217R,DDA08ARE1217R,CDA08ARE1217R,CDB08ARE1217R,CDH08ARE1217R,CDW08ARE1217R,CDI08ARE1217R,CD308ARE1217R,CD408ARE1217R,CD208ARE1217R,CDS08ARE1217R,CDE08ARE1217R,CDL08ARE1217R,
At Masters Grade Level or Above,2018,SDA08ARE1318R,DDA08ARE1318R,CDA08ARE1318R,CDB08ARE1318R,CDH08ARE1318R,CDW08ARE1318R,CDI08ARE1318R,CD308ARE1318R,CD408ARE1318R,CD208ARE1318R,CDS08ARE1318R,CDE08ARE1318R,CDL08ARE1318R,
,2017,SDA08ARE1317R,DDA08ARE1317R,CDA08ARE1317R,CDB08ARE1317R,CDH08ARE1317R,CDW08ARE1317R,CDI08ARE1317R,CD308ARE1317R,CD408ARE1317R,CD208ARE1317R,CDS08ARE1317R,CDE08ARE1317R,CDL08ARE1317R,
Grade 8 Mathematics^^,,,,,,,,,,,,,,,
At Approaches Grade Level or Above,2018,SDA08AMA1S18R,DDA08AMA1S18R,CDA08AMA1S18R,CDB08AMA1S18R,CDH08AMA1S18R,CDW08AMA1S18R,CDI08AMA1S18R,CD308AMA1S18R,CD408AMA1S18R,CD208AMA1S18R,CDS08AMA1S18R,CDE08AMA1S18R,CDL08AMA1S18R,
,2017,SDA08AMA1S17R,DDA08AMA1S17R,CDA08AMA1S17R,CDB08AMA1S17R,CDH08AMA1S17R,CDW08AMA1S17R,CDI08AMA1S17R,CD308AMA1S17R,CD408AMA1S17R,CD208AMA1S17R,CDS08AMA1S17R,CDE08AMA1S17R,CDL08AMA1S17R,
At Meets Grade Level or Above,2018,SDA08AMA1218R,DDA08AMA1218R,CDA08AMA1218R,CDB08AMA1218R,CDH08AMA1218R,CDW08AMA1218R,CDI08AMA1218R,CD308AMA1218R,CD408AMA1218R,CD208AMA1218R,CDS08AMA1218R,CDE08AMA1218R,CDL08AMA1218R,
,2017,SDA08AMA1217R,DDA08AMA1217R,CDA08AMA1217R,CDB08AMA1217R,CDH08AMA1217R,CDW08AMA1217R,CDI08AMA1217R,CD308AMA1217R,CD408AMA1217R,CD208AMA1217R,CDS08AMA1217R,CDE08AMA1217R,CDL08AMA1217R,
At Masters Grade Level or Above,2018,SDA08AMA1318R,DDA08AMA1318R,CDA08AMA1318R,CDB08AMA1318R,CDH08AMA1318R,CDW08AMA1318R,CDI08AMA1318R,CD308AMA1318R,CD408AMA1318R,CD208AMA1318R,CDS08AMA1318R,CDE08AMA1318R,CDL08AMA1318R,
,2017,SDA08AMA1317R,DDA08AMA1317R,CDA08AMA1317R,CDB08AMA1317R,CDH08AMA1317R,CDW08AMA1317R,CDI08AMA1317R,CD308AMA1317R,CD408AMA1317R,CD208AMA1317R,CDS08AMA1317R,CDE08AMA1317R,CDL08AMA1317R,
Grade 8 Science,,,,,,,,,,,,,,,
At Approaches Grade Level or Above,2018,SDA08ASC1S18R,DDA08ASC1S18R,CDA08ASC1S18R,CDB08ASC1S18R,CDH08ASC1S18R,CDW08ASC1S18R,CDI08ASC1S18R,CD308ASC1S18R,CD408ASC1S18R,CD208ASC1S18R,CDS08ASC1S18R,CDE08ASC1S18R,CDL08ASC1S18R,
,2017,SDA08ASC1S17R,DDA08ASC1S17R,CDA08ASC1S17R,CDB08ASC1S17R,CDH08ASC1S17R,CDW08ASC1S17R,CDI08ASC1S17R,CD308ASC1S17R,CD408ASC1S17R,CD208ASC1S17R,CDS08ASC1S17R,CDE08ASC1S17R,CDL08ASC1S17R,
At Meets Grade Level or Above,2018,SDA08ASC1218R,DDA08ASC1218R,CDA08ASC1218R,CDB08ASC1218R,CDH08ASC1218R,CDW08ASC1218R,CDI08ASC1218R,CD308ASC1218R,CD408ASC1218R,CD208ASC1218R,CDS08ASC1218R,CDE08ASC1218R,CDL08ASC1218R,
,2017,SDA08ASC1217R,DDA08ASC1217R,CDA08ASC1217R,CDB08ASC1217R,CDH08ASC1217R,CDW08ASC1217R,CDI08ASC1217R,CD308ASC1217R,CD408ASC1217R,CD208ASC1217R,CDS08ASC1217R,CDE08ASC1217R,CDL08ASC1217R,
At Masters Grade Level or Above,2018,SDA08ASC1318R,DDA08ASC1318R,CDA08ASC1318R,CDB08ASC1318R,CDH08ASC1318R,CDW08ASC1318R,CDI08ASC1318R,CD308ASC1318R,CD408ASC1318R,CD208ASC1318R,CDS08ASC1318R,CDE08ASC1318R,CDL08ASC1318R,
,2017,SDA08ASC1317R,DDA08ASC1317R,CDA08ASC1317R,CDB08ASC1317R,CDH08ASC1317R,CDW08ASC1317R,CDI08ASC1317R,CD308ASC1317R,CD408ASC1317R,CD208ASC1317R,CDS08ASC1317R,CDE08ASC1317R,CDL08ASC1317R,
Grade 8 Social Studies,,,,,,,,,,,,,,,
At Approaches Grade Level or Above,2018,SDA08ASS1S18R,DDA08ASS1S18R,CDA08ASS1S18R,"CDB08ASS1S18R
:unselected:",CDH08ASS1S18R,CDW08ASS1S18R,CDI08ASS1S18R,CD308ASS1S18R,CD408ASS1S18R,CD208ASS1S18R,CDS08ASS1S18R,CDE08ASS1S18R,CDL08ASS1S18R,
,2017,SDA08ASS1S17R,DDA08ASS1S17R,CDA08ASS1S17R,"CDB08ASS1S17R
:unselected:",CDH08ASS1S17R,CDW08ASS1S17R,CDI08ASS1S17R,CD308ASS1S17R,CD408ASS1S17R,CD208ASS1S17R,CDS08ASS1S17R,CDE08ASS1S17R,CDL08ASS1S17R,
At Meets Grade Level or Above,2018,SDA08ASS1218R,DDA08ASS1218R,CDA08ASS1218R,CDB08ASS1218R,CDH08ASS1218R,CDW08ASS1218R,CDI08ASS1218R,CD308ASS1218R,CD408ASS1218R,CD208ASS1218R,CDS08ASS1218R,CDE08ASS1218R,CDL08ASS1218R,
,2017,SDA08ASS1217R,DDA08ASS1217R,CDA08ASS1217R,CDB08ASS1217R,CDH08ASS1217R,CDW08ASS1217R,CDI08ASS1217R,CD308ASS1217R,CD408ASS1217R,CD208ASS1217R,CDS08ASS1217R,CDE08ASS1217R,CDL08ASS1217R,
At Masters Grade Level or Above,2018,SDA08ASS1318R,DDA08ASS1318R,CDA08ASS1318R,"CDB08ASS1318R
:unselected:",CDH08ASS1318R,CDW08ASS1318R,CDI08ASS1318R,CD308ASS1318R,CD408ASS1318R,CD208ASS1318R,CDS08ASS1318R,CDE08ASS1318R,CDL08ASS1318R,
,2017,SDA08ASS1317R,DDA08ASS1317R,CDA08ASS1317R,CDB08ASS1317R,CDH08ASS1317R,CDW08ASS1317R,CDI08ASS1317R,CD308ASS1317R,CD408ASS1317R,CD208ASS1317R,CDS08ASS1317R,CDE08ASS1317R,CDL08ASS1317R,
End of Course English I,,,,,,,,,,,,,,,
At Approaches Grade Level or Above,2018,SDA00AR11S18R,DDA00AR11S18R,CDA00AR11S18R,CDB00AR11S18R,CDH00AR11S18R,CDW00AR11S18R,CDI00AR11S18R,CD300AR11S18R,CD400AR11S18R,CD200AR11S18R,CDS00AR11S18R,CDE00AR11S18R,CDL00AR11S18R,
,2017,SDA00AR11S17R,DDA00AR11S17R,CDA00AR11S17R,CDB00AR11S17R,CDH00AR11S17R,CDW00AR11S17R,CDI00AR11S17R,CD300AR11S17R,CD400AR11S17R,CD200AR11S17R,CDS00AR11S17R,CDE00AR11S17R,CDL00AR11S17R,
At Meets Grade Level or Above,2018,SDA00AR11218R,DDA00AR11218R,CDA00AR11218R,CDB00AR11218R,CDH00AR11218R,CDW00AR11218R,CDI00AR11218R,CD300AR11218R,CD400AR11218R,CD200AR11218R,CDS00AR11218R,CDE00AR11218R,CDL00AR11218R,
,2017,SDA00AR11217R,DDA00AR11217R,CDA00AR11217R,CDB00AR11217R,CDH00AR11217R,CDW00AR11217R,CDI00AR11217R,CD300AR11217R,CD400AR11217R,CD200AR11217R,CDS00AR11217R,CDE00AR11217R,CDL00AR11217R,
At Masters Grade Level or Above,2018,SDA00AR11318R,DDA00AR11318R,CDA00AR11318R,CDB00AR11318R,CDH00AR11318R,CDW00AR11318R,CDI00AR11318R,CD300AR11318R,CD400AR11318R,CD200AR11318R,CDS00AR11318R,CDE00AR11318R,CDL00AR11318R,
,2017,SDA00AR11317R,DDA00AR11317R,CDA00AR11317R,CDB00AR11317R,CDH00AR11317R,CDW00AR11317R,CDI00AR11317R,CD300AR11317R,CD400AR11317R,CD200AR11317R,CDS00AR11317R,CDE00AR11317R,CDL00AR11317R,
,,,,,,,,,,,,,,,
,,State,District,Campus,African American,Hispanic,White,American Indian,Asian,Pacific Islander,Two or More Races,Special Ed,Econ Disadv,EL,
End of Course English II,,,,,,,,,,,,,,,
At Approaches Grade Level or Above,2018 2017,SDA00AR21S18R SDA00AR21S17R,DDA00AR21S18R DDA00AR21S17R,CDA00AR21S18R CDA00AR21S17R,CDB00AR21S18R CDB00AR21S17R,CDH00AR21S18R CDH00AR21S17R,CDW00AR21S18R CDW00AR21S17R,CDI00AR21S18R CDI00AR21S17R,CD300AR21S18R CD300AR21S17R,CD400AR21S18R CD400AR21S17R,CD200AR21S18R CD200AR21S17R,CDS00AR21S18R CDS00AR21S17R,CDE00AR21S18R CDE00AR21S17R,CDL00AR21S18R CDL00AR21S17R,
At Meets Grade Level or Above,2018,SDA00AR21218R,DDA00AR21218R,CDA00AR21218R,CDB00AR21218R,CDH00AR21218R,CDW00AR21218R,CDI00AR21218R,CD300AR21218R,CD400AR21218R,CD200AR21218R,CDS00AR21218R,CDE00AR21218R,CDL00AR21218R,
,2017,SDA00AR21217R,DDA00AR21217R,CDA00AR21217R,CDB00AR21217R,CDH00AR21217R,CDW00AR21217R,CDI00AR21217R,CD300AR21217R,CD400AR21217R,CD200AR21217R,CDS00AR21217R,CDE00AR21217R,CDL00AR21217R,
At Masters Grade Level or Above,2018 2017,SDA00AR21318R SDA00AR21317R,DDA00AR21318R DDA00AR21317R,CDA00AR21318R CDA00AR21317R,CDB00AR21318R CDB00AR21317R,CDH00AR21318R CDH00AR21317R,CDW00AR21318R CDW00AR21317R,CDI00AR21318R CDI00AR21317R,CD300AR21318R CD300AR21317R,CD400AR21318R CD400AR21317R,CD200AR21318R CD200AR21317R,CDS00AR21318R CDS00AR21317R,CDE00AR21318R CDE00AR21317R,CDL00AR21318R CDL00AR21317R,
End of Course Algebra I,,,,,,,,,,,,,,,
At Approaches Grade Level or Above,2018,SDA00AA11S18R,DDA00AA11S18R,CDA00AA11S18R,CDB00AA11S18R,CDH00AA11S18R,CDW00AA11S18R,CDI00AA11S18R,CD300AA11S18R,CD400AA11S18R,CD200AA11S18R,CDS00AA11S18R,CDE00AA11S18R,CDL00AA11S18R,
,2017,SDA00AA11S17R,DDA00AA11S17R,CDA00AA11S17R,CDB00AA11S17R,CDH00AA11S17R,CDW00AA11S17R,CDI00AA11S17R,CD300AA11S17R,CD400AA11S17R,CD200AA11S17R,CDS00AA11S17R,CDE00AA11S17R,CDL00AA11S17R,
At Meets Grade Level or Above,2018,SDA00AA11218R,DDA00AA11218R,CDA00AA11218R,CDB00AA11218R,CDH00AA11218R,CDW00AA11218R,CDI00AA11218R,CD300AA11218R,CD400AA11218R,CD200AA11218R,CDS00AA11218R,CDE00AA11218R,CDL00AA11218R,
,2017,SDA00AA11217R,DDA00AA11217R,CDA00AA11217R,CDB00AA11217R,CDH00AA11217R,CDW00AA11217R,CDI00AA11217R,CD300AA11217R,CD400AA11217R,CD200AA11217R,CDS00AA11217R,CDE00AA11217R,CDL00AA11217R,
At Masters Grade Level or Above,2018,SDA00AA11318R,DDA00AA11318R,CDA00AA11318R,CDB00AA11318R,CDH00AA11318R,CDW00AA11318R,CDI00AA11318R,CD300AA11318R,CD400AA11318R,CD200AA11318R,CDS00AA11318R,CDE00AA11318R,CDL00AA11318R,
,2017,SDA00AA11317R,DDA00AA11317R,CDA00AA11317R,CDB00AA11317R,CDH00AA11317R,CDW00AA11317R,CDI00AA11317R,CD300AA11317R,CD400AA11317R,CD200AA11317R,CDS00AA11317R,CDE00AA11317R,CDL00AA11317R,
End of Course Biology,,,,,,,,,,,,,,,
At Approaches Grade Level or Above,2018,SDA00ABI1S18R,DDA00ABI1S18R,CDA00ABI1S18R,CDB00ABI1S18R,CDH00ABI1S18R,CDW00ABI1S18R,CDI00ABI1S18R,CD300ABI1S18R,CD400ABI1S18R,CD200ABI1S18R,CDS00ABI1S18R,CDE00ABI1S18R,CDL00ABI1S18R,
,2017,SDA00ABI1S17R,DDA00ABI1S17R,CDA00ABI1S17R,CDB00ABI1S17R,CDH00ABI1S17R,CDW00ABI1S17R,CDI00ABI1S17R,CD300ABI1S17R,CD400ABI1S17R,CD200ABI1S17R,CDS00ABI1S17R,CDE00ABI1S17R,CDL00ABI1S17R,
At Meets Grade Level or Above,2018,SDA00ABI1218R,DDA00ABI1218R,CDA00ABI1218R,CDB00ABI1218R,CDH00ABI1218R,CDW00ABI1218R,CDI00ABI1218R,CD300ABI1218R,CD400ABI1218R,CD200ABI1218R,CDS00ABI1218R,CDE00ABI1218R,CDL00ABI1218R,
,2017,SDA00ABI1217R,DDA00ABI1217R,CDA00ABI1217R,CDB00ABI1217R,CDH00ABI1217R,CDW00ABI1217R,CDI00ABI1217R,CD300ABI1217R,CD400ABI1217R,CD200ABI1217R,CDS00ABI1217R,CDE00ABI1217R,CDL00ABI1217R,
At Masters Grade Level or Above,2018 2017,SDA00ABI1318R SDA00ABI1317R,DDA00ABI1318R DDA00ABI1317R,CDA00ABI1318R CDA00ABI1317R,CDB00ABI1318R CDB00ABI1317R,CDH00ABI1318R CDH00ABI1317R,CDW00ABI1318R CDW00ABI1317R,CDI00ABI1318R CDI00ABI1317R,CD300ABI1318R CD300ABI1317R,CD400ABI1318R CD400ABI1317R,CD200ABI1318R CD200ABI1317R,CDS00ABI1318R CDS00ABI1317R,CDE00ABI1318R CDE00ABI1317R,CDL00ABI1318R CDL00ABI1317R,
End of Course U.S. History,,,,,,,,,,,,,,,
At Approaches Grade Level or Above,2018,SDA00AUS1S18R,DDA00AUS1S18R,CDA00AUS1S18R,CDB00AUS1S18R,CDH00AUS1S18R,CDW00AUS1S18R,CDI00AUS1S18R,CD300AUS1S18R,CD400AUS1S18R,CD200AUS1S18R,CDS00AUS1S18R,CDE00AUS1S18R,CDL00AUS1S18R,
,2017,SDA00AUS1S17R,DDA00AUS1S17R,CDA00AUS1S17R,CDB00AUS1S17R,CDH00AUS1S17R,CDW00AUS1S17R,CDI00AUS1S17R,CD300AUS1S17R,CD400AUS1S17R,CD200AUS1S17R,CDS00AUS1S17R,CDE00AUS1S17R,CDL00AUS1S17R,
At Meets Grade Level or Above,2018,SDA00AUS1218R,DDA00AUS1218R,CDA00AUS1218R,CDB00AUS1218R,CDH00AUS1218R,CDW00AUS1218R,CDI00AUS1218R,CD300AUS1218R,CD400AUS1218R,CD200AUS1218R,CDS00AUS1218R,CDE00AUS1218R,CDL00AUS1218R,
,2017,SDA00AUS1217R,DDA00AUS1217R,CDA00AUS1217R,CDB00AUS1217R,CDH00AUS1217R,CDW00AUS1217R,CDI00AUS1217R,CD300AUS1217R,CD400AUS1217R,CD200AUS1217R,CDS00AUS1217R,CDE00AUS1217R,CDL00AUS1217R,
At Masters Grade Level or Above,2018 2017,SDA00AUS1318R SDA00AUS1317R,DDA00AUS1318R DDA00AUS1317R,CDA00AUS1318R CDA00AUS1317R,CDB00AUS1318R CDB00AUS1317R,CDH00AUS1318R CDH00AUS1317R,CDW00AUS1318R CDW00AUS1317R,CDI00AUS1318R CDI00AUS1317R,CD300AUS1318R CD300AUS1317R,CD400AUS1318R CD400AUS1317R,CD200AUS1318R CD200AUS1317R,CDS00AUS1318R CDS00AUS1317R,CDE00AUS1318R CDE00AUS1317R,CDL00AUS1318R CDL00AUS1317R,
All Grades All Subjects,,,,,,,,,,,,,,,
At Approaches Grade Level or Above,2018,SDA00A001S18R,DDA00A001S18R,CDA00A001S18R,CDB00A001S18R,CDH00A001S18R,CDW00A001S18R,CDI00A001S18R,CD300A001S18R,CD400A001S18R,CD200A001S18R,CDS00A001S18R,CDE00A001S18R,CDL00A001S18R,
,2017,SDA00A001S17R,DDA00A001S17R,CDA00A001S17R,CDB00A001S17R,CDH00A001S17R,CDW00A001S17R,CDI00A001S17R,CD300A001S17R,CD400A001S17R,CD200A001S17R,CDS00A001S17R,CDE00A001S17R,CDL00A001S17R,
At Meets Grade Level or Above,2018,SDA00A001218R,DDA00A001218R,CDA00A001218R,CDB00A001218R,CDH00A001218R,CDW00A001218R,CDI00A001218R,CD300A001218R,CD400A001218R,CD200A001218R,CDS00A001218R,CDE00A001218R,CDL00A001218R,
,2017,SDA00A001217R,DDA00A001217R,CDA00A001217R,CDB00A001217R,CDH00A001217R,CDW00A001217R,CDI00A001217R,CD300A001217R,CD400A001217R,CD200A001217R,CDS00A001217R,CDE00A001217R,CDL00A001217R,
At Masters Grade Level or Above,2018,SDA00A001318R,DDA00A001318R,CDA00A001318R,CDB00A001318R,CDH00A001318R,CDW00A001318R,CDI00A001318R,CD300A001318R,CD400A001318R,CD200A001318R,CDS00A001318R,CDE00A001318R,CDL00A001318R,
,2017,SDA00A001317R,DDA00A001317R,CDA00A001317R,CDB00A001317R,CDH00A001317R,CDW00A001317R,CDI00A001317R,CD300A001317R,CD400A001317R,CD200A001317R,CDS00A001317R,CDE00A001317R,CDL00A001317R,
All Grades ELA/Reading,,,,,,,,,,,,,,,
At Approaches Grade Level or Above,2018,SDA00AR01S18R,DDA00AR01S18R,CDA00AR01S18R,CDB00AR01S18R,CDH00AR01S18R,CDW00AR01S18R,CDI00AR01S18R,CD300AR01S18R,CD400AR01S18R,CD200AR01S18R,CDS00AR01S18R,CDE00AR01S18R,CDL00AR01S18R,
,2017,SDA00AR01S17R,DDA00AR01S17R,CDA00AR01S17R,CDB00AR01S17R,CDH00AR01S17R,CDW00AR01S17R,CDI00AR01S17R,CD300AR01S17R,CD400AR01S17R,CD200AR01S17R,CDS00AR01S17R,CDE00AR01S17R,CDL00AR01S17R,
At Meets Grade Level or Above,2018,SDA00AR01218R,DDA00AR01218R,CDA00AR01218R,CDB00AR01218R,CDH00AR01218R,CDW00AR01218R,CDI00AR01218R,CD300AR01218R,CD400AR01218R,CD200AR01218R,CDS00AR01218R,CDE00AR01218R,CDL00AR01218R,
,2017,SDA00AR01217R,DDA00AR01217R,CDA00AR01217R,CDB00AR01217R,CDH00AR01217R,CDW00AR01217R,CDI00AR01217R,CD300AR01217R,CD400AR01217R,CD200AR01217R,CDS00AR01217R,CDE00AR01217R,CDL00AR01217R,
At Masters Grade Level or Above,2018 2017,SDA00AR01318R SDA00AR01317R,DDA00AR01318R DDA00AR01317R,CDA00AR01318R CDA00AR01317R,CDB00AR01318R CDB00AR01317R,CDH00AR01318R CDH00AR01317R,CDW00AR01318R CDW00AR01317R,CDI00AR01318R CDI00AR01317R,CD300AR01318R CD300AR01317R,CD400AR01318R CD400AR01317R,CD200AR01318R CD200AR01317R,CDS00AR01318R CDS00AR01317R,CDE00AR01318R CDE00AR01317R,CDL00AR01318R CDL00AR01317R,
All Grades Mathematics,,,,,,,,,,,,,,,
At Approaches Grade Level or Above,2018,SDA00AM01S18R,DDA00AM01S18R,CDA00AM01S18R,CDB00AM01S18R,CDH00AM01S18R,CDW00AM01S18R,CDI00AM01S18R,CD300AM01S18R,CD400AM01S18R,CD200AM01S18R,CDS00AM01S18R,CDE00AM01S18R,CDL00AM01S18R,
,2017,SDA00AM01S17R,DDA00AM01S17R,CDA00AM01S17R,CDB00AM01S17R,CDH00AM01S17R,CDW00AM01S17R,CDI00AM01S17R,CD300AM01S17R,CD400AM01S17R,CD200AM01S17R,CDS00AM01S17R,CDE00AM01S17R,CDL00AM01S17R,
At Meets Grade Level or Above,2018,SDA00AM01218R,DDA00AM01218R,CDA00AM01218R,CDB00AM01218R,CDH00AM01218R,CDW00AM01218R,CDI00AM01218R,CD300AM01218R,CD400AM01218R,CD200AM01218R,CDS00AM01218R,CDE00AM01218R,CDL00AM01218R,
,2017,SDA00AM01217R,DDA00AM01217R,CDA00AM01217R,CDB00AM01217R,CDH00AM01217R,CDW00AM01217R,CDI00AM01217R,CD300AM01217R,CD400AM01217R,CD200AM01217R,CDS00AM01217R,CDE00AM01217R,CDL00AM01217R,
At Masters Grade Level or Above,2018,SDA00AM01318R,DDA00AM01318R,CDA00AM01318R,CDB00AM01318R,CDH00AM01318R,CDW00AM01318R,CDI00AM01318R,CD300AM01318R,CD400AM01318R,CD200AM01318R,CDS00AM01318R,CDE00AM01318R,CDL00AM01318R,
,2017,SDA00AM01317R,DDA00AM01317R,CDA00AM01317R,CDB00AM01317R,CDH00AM01317R,CDW00AM01317R,CDI00AM01317R,CD300AM01317R,CD400AM01317R,CD200AM01317R,CDS00AM01317R,CDE00AM01317R,CDL00AM01317R,
All Grades Writing,,,,,,,,,,,,,,,
At Approaches Grade Level or Above,2018,SDA00AW01S18R,DDA00AW01S18R,CDA00AW01S18R,CDB00AW01S18R,CDH00AW01S18R,CDW00AW01S18R,CDI00AW01S18R,CD300AW01S18R,CD400AW01S18R,CD200AW01S18R,CDS00AW01S18R,CDE00AW01S18R,CDL00AW01S18R,
,2017,SDA00AW01S17R,DDA00AW01S17R,CDA00AW01S17R,CDB00AW01S17R,CDH00AW01S17R,CDW00AW01S17R,CDI00AW01S17R,CD300AW01S17R,CD400AW01S17R,CD200AW01S17R,CDS00AW01S17R,CDE00AW01S17R,CDL00AW01S17R,
At Meets Grade Level or Above,2018,SDA00AW01218R,DDA00AW01218R,CDA00AW01218R,CDB00AW01218R,CDH00AW01218R,CDW00AW01218R,CDI00AW01218R,CD300AW01218R,CD400AW01218R,CD200AW01218R,CDS00AW01218R,CDE00AW01218R,CDL00AW01218R,
,2017,SDA00AW01217R,DDA00AW01217R,CDA00AW01217R,CDB00AW01217R,CDH00AW01217R,CDW00AW01217R,CDI00AW01217R,CD300AW01217R,CD400AW01217R,CD200AW01217R,CDS00AW01217R,CDE00AW01217R,CDL00AW01217R,
At Masters Grade Level or Above,2018 2017,SDA00AW01318R SDA00AW01317R,DDA00AW01318R DDA00AW01317R,CDA00AW01318R CDA00AW01317R,CDB00AW01318R CDB00AW01317R,CDH00AW01318R CDH00AW01317R,CDW00AW01318R CDW00AW01317R,CDI00AW01318R CDI00AW01317R,CD300AW01318R CD300AW01317R,CD400AW01318R CD400AW01317R,CD200AW01318R CD200AW01317R,CDS00AW01318R CDS00AW01317R,CDE00AW01318R CDE00AW01317R,CDL00AW01318R CDL00AW01317R,
All Grades Science,,,,,,,,,,,,,,,
At Approaches Grade Level or Above,2018 2017,SDA00AC01S18R SDA00AC01S17R,DDA00AC01S18R DDA00AC01S17R,CDA00AC01S18R CDA00AC01S17R,CDB00AC01S18R CDB00AC01S17R,CDH00AC01S18R CDH00AC01S17R,CDW00AC01S18R CDW00AC01S17R,CDI00AC01S18R CDI00AC01S17R,CD300AC01S18R CD300AC01S17R,CD400AC01S18R CD400AC01S17R,CD200AC01S18R CD200AC01S17R,CDS00AC01S18R CDS00AC01S17R,CDE00AC01S18R CDE00AC01S17R,CDL00AC01S18R CDL00AC01S17R,
At Meets Grade Level or Above,2018,SDA00AC01218R,DDA00AC01218R,CDA00AC01218R,CDB00AC01218R,CDH00AC01218R,CDW00AC01218R,CDI00AC01218R,CD300AC01218R,CD400AC01218R,CD200AC01218R,CDS00AC01218R,CDE00AC01218R,CDL00AC01218R,
,2017,SDA00AC01217R,DDA00AC01217R,CDA00AC01217R,CDB00AC01217R,CDH00AC01217R,CDW00AC01217R,CDI00AC01217R,CD300AC01217R,CD400AC01217R,CD200AC01217R,CDS00AC01217R,CDE00AC01217R,CDL00AC01217R,
At Masters Grade Level or Above,2018,SDA00AC01318R,DDA00AC01318R,CDA00AC01318R,CDB00AC01318R,CDH00AC01318R,CDW00AC01318R,CDI00AC01318R,CD300AC01318R,CD400AC01318R,CD200AC01318R,CDS00AC01318R,CDE00AC01318R,CDL00AC01318R,
,2017,SDA00AC01317R,DDA00AC01317R,CDA00AC01317R,CDB00AC01317R,CDH00AC01317R,CDW00AC01317R,CDI00AC01317R,CD300AC01317R,CD400AC01317R,CD200AC01317R,CDS00AC01317R,CDE00AC01317R,CDL00AC01317R,
All Grades Social Studies,,,,,,,,,,,,,,,
At Approaches Grade Level or Above,2018,SDA00AS01S18R,DDA00AS01S18R,CDA00AS01S18R,CDB00AS01S18R,CDH00AS01S18R,CDW00AS01S18R,CDI00AS01S18R,CD300AS01S18R,CD400AS01S18R,CD200AS01S18R,CDS00AS01S18R,CDE00AS01S18R,CDL00AS01S18R,
,2017,SDA00AS01S17R,DDA00AS01S17R,CDA00AS01S17R,CDB00AS01S17R,CDH00AS01S17R,CDW00AS01S17R,CDI00AS01S17R,CD300AS01S17R,CD400AS01S17R,CD200AS01S17R,CDS00AS01S17R,CDE00AS01S17R,CDL00AS01S17R,
,,,,,,,,,,,,,,,
,State,,District,Campus,African American,Hispanic,White,American Indian,Asian,Pacific Islander,Two or More Races,Special Ed,Econ Disadv,EL,
At Meets Grade Level or Above,2018 2017,SDA00AS01218R SDA00AS01217R,DDA00AS01218R DDA00AS01217R,CDA00AS01218R CDA00AS01217R,CDB00AS01218R CDB00AS01217R,CDH00AS01218R CDH00AS01217R,CDW00AS01218R CDW00AS01217R,CDI00AS01218R CDI00AS01217R,CD300AS01218R CD300AS01217R,CD400AS01218R CD400AS01217R,CD200AS01218R CD200AS01217R,CDS00AS01218R CDS00AS01217R,CDE00AS01218R CDE00AS01217R,CDL00AS01218R CDL00AS01217R,
At Masters Grade Level or Above,2018,SDA00AS01318R,DDA00AS01318R,CDA00AS01318R,CDB00AS01318R,CDH00AS01318R,CDW00AS01318R,CDI00AS01318R,CD300AS01318R,CD400AS01318R,CD200AS01318R,CDS00AS01318R,CDE00AS01318R,CDL00AS01318R,
,2017,SDA00AS01317R,DDA00AS01317R,CDA00AS01317R,CDB00AS01317R,CDH00AS01317R,CDW00AS01317R,CDI00AS01317R,CD300AS01317R,CD400AS01317R,CD200AS01317R,CDS00AS01317R,CDE00AS01317R,CDL00AS01317R,
,,,,,,,,,,,,,,,
,State,District,Campus,African American,Hispanic,White,American Indian,Asian,Pacific Islander,Two or More Races,Special Ed,Econ Disadv,EL,,
