,year,zipcode,DISTRICT,distname,area,median_ppsf,graduate_rate,Average 4yr Graduation Rate,grad_rate_change,Year-over-year change%,Rolling 4-yr Change%,Average 4yr PPSF,home_price_change_1_lag,home_price_change_2_lag,home_price_change_3_lag,scale_median_ppsf,scale_graduate_rate
304,2018,75044,57804.0,TEXANS CAN ACADEMIES,1899.996052631579,129.7371116421987,44.5,48.900000000000006,,1.401889712982296,27.583366886904304,118.75823693600617,8.261250867212656,21.057460297024512,34.77628033794675,0.12385507584104788,-3.380657884216668
305,2019,75044,57804.0,TEXANS CAN ACADEMIES,1844.4267515923568,126.86868686868686,34.0,45.525000000000006,-6.90184049079755,-2.210951621477941,9.687041847041854,125.05338170565196,5.300806859433238,13.999970679290087,27.474482456304862,0.07799241275141251,-4.146094041234004
306,2020,75044,57804.0,TEXANS CAN ACADEMIES,1772.5882352941176,146.6781708369284,21.0,37.975,-16.58429434376717,15.614163318916496,14.642938433280218,132.80686360853903,6.200137730890853,11.829601916457456,21.068125874581245,0.3947222421701884,-5.0937769023030866
307,2021,75044,57804.0,TEXANS CAN ACADEMIES,1817.1009862054132,170.60141530568526,13.5,28.25,-25.608953258722845,16.310023728993663,31.497775113250558,143.4713461633748,8.030068827067804,14.72808188512218,20.809595919384915,0.7772261555422268,-5.640517014458327
427,2015,75057,72801.0,PREMIER HIGH SCHOOLS,1701.1061095750647,92.49863904098606,50.7,,,-2.127630500442368,16.219475745724154,86.64485709732905,,,,-0.47154332493035966,-2.9286860581683363
428,2016,75057,72801.0,PREMIER HIGH SCHOOLS,1402.0,127.31811697574894,54.9,,,37.64323269592582,59.184022824536385,98.57698135654512,13.771301216196363,,,0.08517825976154379,-2.622511595361402
429,2017,75057,72801.0,PREMIER HIGH SCHOOLS,1615.830985915493,133.05847076461768,59.0,,,4.508670034730522,40.788534304276425,111.8461694316118,13.460736870277135,29.08575670679894,,0.1769596145543621,-2.3236270007165376
430,2018,75057,72801.0,PREMIER HIGH SCHOOLS,1669.689213893967,128.76647834274954,57.1,55.425,,-3.2256438821251288,39.209051806365736,120.41042628102555,7.6571749331570516,22.148623972883286,38.97007891162807,0.10833581648751879,-2.462134495795865
431,2019,75057,72801.0,PREMIER HIGH SCHOOLS,1652.4444444444446,145.23937600860677,59.5,57.625,3.9693279206134413,12.792846304307414,14.075969279589184,133.59561052293074,10.950201447781872,19.445852461328684,35.524144363607576,0.3717176428947346,-2.287177659906188
432,2020,75057,72801.0,PREMIER HIGH SCHOOLS,1681.9750941950315,153.68836369346735,53.0,57.15,-0.8242950108459879,5.81728448376142,15.504381502583353,140.18817220236033,4.93471428711203,16.425276890205144,25.34016400810062,0.5068067967806943,-2.7610190904407297
433,2021,75057,72801.0,PREMIER HIGH SCHOOLS,1677.536785400914,167.8055601819333,55.6,56.3,-1.4873140857392886,9.185598798242655,30.31773668242277,148.87494455668923,6.1965087481058,11.437003037712756,23.639579357713103,0.7325237938933695,-2.571482518226913
435,2016,75057,221801.0,TEXAS COLLEGE PREPARATORY ACADEMIES,1402.0,127.31811697574894,69.5,,,37.64323269592582,59.184022824536385,98.57698135654512,13.771301216196363,,,0.08517825976154379,-1.5581908436992016
672,2015,75081,57834.0,EVOLUTION ACADEMY CHARTER SCHOOL,1959.425163957997,110.61917749498002,39.2,,,20.850765270823544,39.13665821469823,91.98455552331396,,,,-0.18181770346989554,-3.767020896806371
673,2016,75081,57834.0,EVOLUTION ACADEMY CHARTER SCHOOL,1983.0125366645088,120.52369593285866,30.8,,,8.953708264851379,39.68681847812776,102.23948512187725,11.148534164481694,,,-0.023456362996123668,-4.37936982242024
674,2017,75081,57834.0,EVOLUTION ACADEMY CHARTER SCHOOL,1934.59841509434,136.4572605561277,37.5,,,13.220275481881426,49.07871074811207,114.78345861272238,12.269206438091661,24.785577274034807,,0.23130217656259414,-3.8909486555615587
675,2018,75081,57834.0,EVOLUTION ACADEMY CHARTER SCHOOL,2038.7382215639589,136.11360059121466,38.0,36.375,,-0.2518443969287132,23.04701921815646,125.92843364379527,9.709565442417855,23.170058508881365,36.901714562156094,0.22580746694575252,-3.8544993147512097
676,2019,75081,57834.0,EVOLUTION ACADEMY CHARTER SCHOOL,2065.790322580645,137.96172674677348,43.5,37.45,2.9553264604811114,1.3577821375170496,14.468549673110932,132.76407095674364,5.428192120838915,15.664811429569792,29.855965920093162,0.255356781957338,-3.453556565837367
677,2020,75081,57834.0,EVOLUTION ACADEMY CHARTER SCHOOL,2036.353846153846,151.25072716695755,57.0,44.0,17.48998664886514,9.632381917468912,10.841098927634562,140.44582876526835,5.7860215894008915,11.528290078265702,22.35720239022454,0.4678319197740943,-2.469424363957935
1169,2015,75208,57804.0,TEXANS CAN ACADEMIES,1924.7336683417084,191.71483622350675,47.5,,,30.24801452302952,38.712262719091854,153.4854525596545,,,,1.1148043689106006,-3.1619618393545723
1170,2016,75208,57804.0,TEXANS CAN ACADEMIES,1918.4894392859635,203.2849344978166,51.2,,,6.035056285795792,48.57360773303303,169.7540748169812,10.599455509311962,,,1.2997963282496574,-2.892236717357987
1171,2017,75208,57804.0,TEXANS CAN ACADEMIES,1810.3623529411764,214.32173474533536,52.4,,,5.429226850864977,45.606782289750484,189.12841066407216,11.413178663298208,23.22236896722474,,1.4762614933862144,-2.804758299413149
1172,2018,75208,57804.0,TEXANS CAN ACADEMIES,1928.174130081161,218.34127604558165,44.5,48.900000000000006,,1.8754706819737343,13.888565093122484,206.9156953780601,9.404871881243437,21.891445375402242,34.811274897625296,1.5405291256178149,-3.380657884216668
1173,2019,75208,57804.0,TEXANS CAN ACADEMIES,1818.113,230.7337332718044,34.0,45.525000000000006,-6.90184049079755,5.675728131054636,13.502623222815657,216.6704196401345,4.71434718581949,14.562597379926245,27.637831300212223,1.738669615780691,-4.146094041234004
1174,2020,75208,57804.0,TEXANS CAN ACADEMIES,1792.340425531915,234.33048433048432,21.0,37.975,-16.58429434376717,1.5588319088318814,9.335847159376565,224.43180709830142,3.582116779511346,8.465337386918502,18.666363403716634,1.7961773404192454,-5.0937769023030866
1175,2021,75208,57804.0,TEXANS CAN ACADEMIES,1813.0,270.27027027027026,13.5,28.25,-25.608953258722845,15.337221720200445,23.78340695134884,238.4189409795352,6.232242239669428,10.037605214187796,15.225159958946,2.3708113030355973,-5.640517014458327
1211,2015,75212,57814.0,ACADEMY FOR ACADEMIC EXCELLENCE,1376.8884033613444,92.56378344741756,18.3,,,47.17641568139393,100.4485347992076,67.21583153012676,,,,-0.47050174420217333,-5.290603342678973
1212,2016,75212,57814.0,ACADEMY FOR ACADEMIC EXCELLENCE,1386.0000000000002,85.90187590187588,6.5,,,-7.1970994458389725,27.776680960709665,77.14671830895607,14.774624597745522,,,-0.5770176354735389,-6.1508077858032175
1213,2017,75212,57814.0,ACADEMY FOR ACADEMIC EXCELLENCE,1483.9439489103402,119.37782429725948,7.5,,,38.969985281372146,89.81074063264258,90.1841413518898,16.899517346572868,34.17098219110544,,-0.041777472635374846,-6.077909104182519
1214,2018,75212,57814.0,ACADEMY FOR ACADEMIC EXCELLENCE,1323.433962264151,128.45370819195347,3.4,8.925,,7.602654804710096,38.77318256434903,106.57429795962659,18.174100636811485,38.14495327308593,58.555351519915355,0.10333499785601168,-6.376793698827383
1215,2019,75212,57814.0,ACADEMY FOR ACADEMIC EXCELLENCE,1723.6415361933753,149.39301159374654,19.1,9.125,2.2408963585434094,16.301050157697784,73.91123304966634,120.78160499620884,13.330894323098796,33.92776510997726,56.56091100661522,0.438129281504716,-5.232284397382414
1216,2020,75212,57814.0,ACADEMY FOR ACADEMIC EXCELLENCE,1354.7713203016544,161.65089762251336,16.1,11.525,26.3013698630137,8.205126798099794,35.41116080319142,139.7188604263682,15.67892348404689,31.099958527803494,54.92619692546465,0.6341181400307846,-5.45098044224451
1217,2021,75212,57814.0,ACADEMY FOR ACADEMIC EXCELLENCE,1929.255319148936,200.85470085470087,14.5,13.275,15.184381778741862,24.252140760601336,56.36348975971619,160.08807956572855,14.578718347116016,32.54342792576195,50.21265223475788,1.2609398144471857,-5.567618332837628
1323,2015,75217,57804.0,TEXANS CAN ACADEMIES,1333.1294117647058,63.00963676797628,47.5,,,17.086699768708115,86.04443839686462,47.66069578059101,,,,-0.9430370132381523,-3.1619618393545723
1324,2016,75217,57804.0,TEXANS CAN ACADEMIES,1284.8392671966817,75.49582463465553,51.2,,,19.816314626059196,88.97305382777694,58.06763764539491,21.835480356209878,,,-0.7433978828375651,-2.892236717357987
1325,2017,75217,57804.0,TEXANS CAN ACADEMIES,1549.692149820421,93.56697071531444,52.4,,,23.936616585235026,73.86940110055468,71.47173617265844,23.08359539115252,49.959489684504476,,-0.4544619860365662,-2.804758299413149
1326,2018,75217,57804.0,TEXANS CAN ACADEMIES,1433.4219867839004,108.13284673257036,44.5,48.900000000000006,,15.56732670289589,71.6131885202793,85.05131971262917,18.999935173207128,46.46939872432405,78.45169551063253,-0.22157114275782333,-3.380657884216668
1327,2019,75217,57804.0,TEXANS CAN ACADEMIES,1348.1459682165982,111.26391617550752,34.0,45.525000000000006,-6.90184049079755,2.895576633324737,47.377575798321736,97.11488956451197,14.183871446843055,35.8787330000014,67.24442994834614,-0.17150910721213608,-4.146094041234004
1328,2020,75217,57804.0,TEXANS CAN ACADEMIES,1338.672,124.750499001996,21.0,37.975,-16.58429434376717,12.12125484169977,33.327495854878244,109.42855815634708,12.679485758623365,28.66179916559033,53.10745759973443,0.044125135705251686,-5.0937769023030866
1329,2021,75217,57804.0,TEXANS CAN ACADEMIES,1345.7717320924924,150.65705064613837,13.5,28.25,-25.608953258722845,20.766691797944524,39.325889587219606,123.70107813905307,13.04277441206343,27.376016894793764,45.4428673852604,0.4583397460521313,-5.640517014458327
1372,2015,75220,57814.0,ACADEMY FOR ACADEMIC EXCELLENCE,1663.6508882417631,199.56109923451288,18.3,,,12.646371073787389,49.693825935708816,164.3713746679968,,,,1.240256679987204,-5.290603342678973
1373,2016,75220,57814.0,ACADEMY FOR ACADEMIC EXCELLENCE,1634.4878048780488,208.01623541349568,6.5,,,4.2368659079427,41.07156416155156,183.04722208928712,11.361982862899623,,,1.3754441409011324,-6.1508077858032175
1374,2017,75220,57814.0,ACADEMY FOR ACADEMIC EXCELLENCE,1662.916403632302,236.7827986662068,7.5,,,13.828999066120385,33.656925647112956,205.3793205315551,12.200184295271521,24.948350007042052,,1.8353868979463284,-6.077909104182519
1375,2018,75220,57814.0,ACADEMY FOR ACADEMIC EXCELLENCE,1504.3975374922293,240.54479682493445,3.4,8.925,,1.5887970663067241,20.536917138474898,221.22623253478744,7.715923863326624,20.857465090006833,34.589269562068296,1.8955367250189483,-6.376793698827383
1376,2019,75220,57814.0,ACADEMY FOR ACADEMIC EXCELLENCE,1903.235294117647,236.4394993045897,19.1,9.125,2.2408963585434094,-1.7066665230479061,13.663964177889355,230.44583255230665,4.1674985429539735,12.20498342086016,25.894198186683948,1.829897953942594,-5.232284397382414
1377,2020,75220,57814.0,ACADEMY FOR ACADEMIC EXCELLENCE,2089.555572687225,253.06577480490523,16.1,11.525,26.3013698630137,7.031936520427573,6.876756348189206,241.70821740015904,4.88721567368593,9.258388858631772,17.688682957261157,2.0957321074988906,-5.45098044224451
1378,2021,75220,57814.0,ACADEMY FOR ACADEMIC EXCELLENCE,1916.468912584033,303.9444032591156,14.5,13.275,15.184381778741862,20.10490296186198,26.356673381017902,258.4986185483863,6.946557849305535,12.173266786984405,16.848086045915835,2.909220199222959,-5.567618332837628
1512,2015,75234,57804.0,TEXANS CAN ACADEMIES,1522.7321146977747,111.64143604716767,47.5,,,11.936565854501001,40.260179805451756,94.526287919233,,,,-0.1654730184000895,-3.1619618393545723
1513,2016,75234,57804.0,TEXANS CAN ACADEMIES,1489.9177215189873,131.8864774624374,51.2,,,18.13398513318687,51.36501432277174,107.59891738585247,13.829623223741994,,,0.15822085087557958,-2.892236717357987
1514,2017,75234,57804.0,TEXANS CAN ACADEMIES,1588.3013617525162,151.07334525939177,52.4,,,14.548017481488195,51.472715321783014,123.58440017068952,14.856546118872838,30.740773694916413,,0.46499579635889804,-2.804758299413149
1515,2018,75234,57804.0,TEXANS CAN ACADEMIES,1540.127886323268,155.1819184123484,44.5,48.900000000000006,,2.7195883866225623,39.00028869817225,137.4457942953363,11.21613577887015,27.73901228248623,45.404836390883595,0.5306869408620445,-3.380657884216668
1516,2019,75234,57804.0,TEXANS CAN ACADEMIES,1754.607868852459,165.22210184182015,34.0,45.525000000000006,-6.90184049079755,6.4699441353683,25.27599873829147,150.84096074399943,9.745781249501384,22.055017086027284,40.188176989811055,0.691217401425682,-4.146094041234004
1517,2020,75234,57804.0,TEXANS CAN ACADEMIES,1771.2529462777593,178.68707045208663,21.0,37.975,-16.58429434376717,8.149617067066206,18.278356877106482,162.54110899141173,7.7566121229294405,18.258335822303827,31.52235133796568,0.9065060590149516,-5.0937769023030866
1518,2021,75234,57804.0,TEXANS CAN ACADEMIES,1773.2989945336878,202.4475292134273,13.5,28.25,-25.608953258722845,13.297245682760138,30.458194668972325,175.3846549799206,7.901721643345927,16.27123966518329,27.602780339035537,1.2864072246614857,-5.640517014458327
1603,2015,75241,57814.0,ACADEMY FOR ACADEMIC EXCELLENCE,1520.1,62.16696269982238,18.3,,,25.36147850212116,81.95587460866625,46.27734735183512,,,,-0.9565103583434515,-5.290603342678973
1604,2016,75241,57814.0,ACADEMY FOR ACADEMIC EXCELLENCE,1401.662049861496,82.04545454545453,6.5,,,31.975974025974008,109.37276242302731,58.247222174836004,25.865516301089862,,,-0.6386771759413508,-6.1508077858032175
1605,2017,75241,57814.0,ACADEMY FOR ACADEMIC EXCELLENCE,1410.6875934230195,88.6092715231788,7.5,,,8.000220139054527,78.68315910459197,70.60296317572049,21.212584119114307,52.56484482341606,,-0.5337296349037524,-6.077909104182519
1606,2018,75241,57814.0,ACADEMY FOR ACADEMIC EXCELLENCE,1440.6840142095914,102.6248632883704,3.4,8.925,,15.81729713411011,65.07942294672155,83.86163801420652,18.77920450093167,43.97534317170659,81.21530902933442,-0.30963717514512507,-6.376793698827383
1607,2019,75241,57814.0,ACADEMY FOR ACADEMIC EXCELLENCE,1421.1961869997904,109.06305647161356,19.1,9.125,2.2408963585434094,6.273521812304073,32.93004112883651,95.58566145715432,13.980198479979244,35.38477304310235,64.10338190934242,-0.20669820752926407,-5.232284397382414
1608,2020,75241,57814.0,ACADEMY FOR ACADEMIC EXCELLENCE,1393.9968445013235,124.4622616502883,16.1,11.525,26.3013698630137,14.11954302113545,40.46189468754508,106.18986323336277,11.093925191867537,26.62507643289027,50.40425848568377,0.03951656703254608,-5.45098044224451
1609,2021,75241,57814.0,ACADEMY FOR ACADEMIC EXCELLENCE,1460.4548864335625,149.5766846543654,14.5,13.275,15.184381778741862,20.17834375743801,45.750922204946455,121.43171651615941,14.353397601898354,27.039677986211807,44.80007711701071,0.4410659928926504,-5.567618332837628
1631,2015,75243,57804.0,TEXANS CAN ACADEMIES,1589.9904439233246,87.54769598270161,47.5,,,7.766958717299399,31.555004496672968,78.31804367897786,,,,-0.5507029513409465,-3.1619618393545723
1632,2016,75243,57804.0,TEXANS CAN ACADEMIES,1617.571428571429,104.4776119402985,51.2,,,19.337934331181074,34.05196241017136,87.8003570455964,12.107444110179921,,,-0.2800139519747567,-2.892236717357987
1633,2017,75243,57804.0,TEXANS CAN ACADEMIES,2153.488675767256,114.69760801597788,52.4,,,9.781996243864555,41.187180876504016,96.99022296711664,10.466775114305937,23.84147817158866,,-0.11660850340779776,-2.804758299413149
1634,2018,75243,57804.0,TEXANS CAN ACADEMIES,1733.9570815450645,123.93617021276596,44.5,48.900000000000006,,8.05471217455651,41.56417118875895,107.66477153793599,11.005798568416969,22.624525868412615,37.47122180330378,0.03110499752713808,-3.380657884216668
1635,2019,75243,57804.0,TEXANS CAN ACADEMIES,1874.8051948051948,120.01246882793018,34.0,45.525000000000006,-6.90184049079755,-3.165904980039169,14.86907730673317,115.78096474924314,7.5383926379738675,19.373851515422615,31.868444098827386,-0.0316302696964619,-4.146094041234004
1636,2020,75243,57804.0,TEXANS CAN ACADEMIES,2415.4502369668244,140.7605070046698,21.0,37.975,-16.58429434376717,17.28823544700797,22.723140821787013,124.85168851533595,7.8343826083485,15.963361768100803,28.726055777462655,0.30010591298393624,-5.0937769023030866
1637,2021,75243,57804.0,TEXANS CAN ACADEMIES,1686.938181818182,158.8677065280185,13.5,28.25,-25.608953258722845,12.863835111611222,28.185102262950544,135.89421314334612,8.844513646007911,17.371809293232253,26.219757124050002,0.5896182609823215,-5.640517014458327
2054,2021,75652,227827.0,THE EXCEL CENTER (FOR ADULTS),1459.1640472261013,89.77743129638748,28.4,,,,,,,,,-0.5150521647437307,-4.5543266583099165
2061,2021,75684,227827.0,THE EXCEL CENTER (FOR ADULTS),1331.9999999999998,52.55255255255256,28.4,,,,,,,,,-1.1102332160811352,-4.5543266583099165
2112,2019,75763,1904.0,FRANKSTON ISD,2076.017025667484,99.9510107260726,66.7,90.85,,29.965454180257666,-37.75976362647182,124.15126494754992,16.138347694633982,11.295590304950442,,-0.35238886253411866,-1.7623071522371576
2868,2015,76114,57804.0,TEXANS CAN ACADEMIES,1299.3390410958905,71.92118226600985,47.5,,,11.829131906457446,44.91581501360196,61.07002797850476,,,,-0.8005521161063069,-3.1619618393545723
2869,2016,76114,57804.0,TEXANS CAN ACADEMIES,1252.3076923076924,87.83783783783784,51.2,,,22.130692336171798,50.36646816307835,70.62208003055682,15.64114569492936,,,-0.5460639319484235,-2.892236717357987
2870,2017,76114,57804.0,TEXANS CAN ACADEMIES,1331.6094090160889,105.13593479595824,52.4,,,19.69321807539861,63.47423596180839,82.30210333350678,16.538769883153037,34.76676867165547,,-0.2694881610904575,-2.804758299413149
2871,2018,76114,57804.0,TEXANS CAN ACADEMIES,1541.0301526717558,111.45142079292155,44.5,48.900000000000006,,6.006971840046926,54.96327685591147,94.08659392318188,14.318577669785281,33.225464164284624,54.0634531169663,-0.16851113383817082,-3.380657884216668
2872,2019,76114,57804.0,TEXANS CAN ACADEMIES,1295.0303291050666,135.32501599488165,34.0,45.525000000000006,-6.90184049079755,21.420628855254886,54.06232590186526,109.93755235539982,16.847201892715603,33.57805925069488,55.67022708454912,0.21319894745684226,-4.146094041234004
2873,2020,76114,57804.0,TEXANS CAN ACADEMIES,1473.654390934844,152.681660899654,21.0,37.975,-16.58429434376717,12.825895328494784,45.223097312987946,126.14850812085386,14.74560367966735,34.0770271945962,53.274950470793584,0.49071082958280593,-5.0937769023030866
2874,2021,76114,57804.0,TEXANS CAN ACADEMIES,1394.1708542713568,172.14532871972318,13.5,28.25,-25.608953258722845,12.747875354107641,54.45772471539132,142.90085660179508,13.27986254493949,29.983662124688195,51.8822721103797,0.8019114746070525,-5.640517014458327
2896,2015,76116,14801.0,RICHARD MILBURN ALTER HIGH SCHOOL (KILLEEN),1783.4014920552088,96.72527513768613,44.2,,,-5.09560949495963,18.08894460287942,91.7117937293265,,,,-0.40396449591748623,-3.402527488702878
2897,2016,76116,14801.0,RICHARD MILBURN ALTER HIGH SCHOOL (KILLEEN),1908.8769458858408,95.60595322466337,36.5,,,-1.157217605666594,10.790428148580489,95.13607405828436,3.73374043807726,,,-0.4218611074165422,-3.9638473371822576
2898,2017,76116,14801.0,RICHARD MILBURN ALTER HIGH SCHOOL (KILLEEN),1832.477594304788,113.234672361013,35.8,,,18.438934545136632,11.102992978438554,101.87113808762392,7.079400843483796,11.077467733627788,,-0.13999908547396975,-4.014876414316746
2899,2018,76116,14801.0,RICHARD MILBURN ALTER HIGH SCHOOL (KILLEEN),1775.4545454545453,122.22222222222224,30.3,36.7,,7.937100601620739,26.36017012951559,106.94703073639619,4.9826601960667904,12.414803527498863,16.612080505190185,0.003701030036219431,-4.415819163230589
2900,2019,76116,14801.0,RICHARD MILBURN ALTER HIGH SCHOOL (KILLEEN),1876.1493506493507,129.5206055508831,28.8,32.85,-10.49046321525886,5.971404541631609,35.47336874150928,115.14586333969542,7.66625547885269,13.030899135193042,21.032809561967227,0.12039340377122233,-4.525167185661638
2901,2020,76116,14801.0,RICHARD MILBURN ALTER HIGH SCHOOL (KILLEEN),1802.0165562913908,157.04628185127405,27.7,30.65,-6.697108066971092,21.251966961795365,38.69098446329369,130.5059454963481,13.339673446486234,22.028582371791217,28.108851973455028,0.560495870510702,-4.605355735444405
2902,2021,76116,14801.0,RICHARD MILBURN ALTER HIGH SCHOOL (KILLEEN),1754.1333333333332,170.45454545454547,20.6,26.849999999999998,-12.398042414355626,8.537778446718857,39.46280991735536,144.8109137697312,10.961162128650614,25.76301880903875,35.4043331288572,0.7748778832211081,-5.122936374951365
3029,2015,76133,57804.0,TEXANS CAN ACADEMIES,1751.948717948718,72.4907063197026,47.5,,,9.722656137240836,43.99571430318498,62.46842088929756,,,,-0.7914461112923913,-3.1619618393545723
3030,2016,76133,57804.0,TEXANS CAN ACADEMIES,1718.8088372093025,86.48431214802896,51.2,,,19.303999834973308,41.839196352046784,71.50393228800326,14.464126465943217,,,-0.5677051802280046,-2.892236717357987
3031,2017,76133,57804.0,TEXANS CAN ACADEMIES,1698.513011152416,97.14379514116877,52.4,,,12.325337079509557,47.0378172773301,80.54650787810093,12.646263360280695,28.939561351871145,,-0.3972728642967979,-2.804758299413149
3032,2018,76133,57804.0,TEXANS CAN ACADEMIES,1742.3315,103.25245224574084,44.5,48.900000000000006,,6.288262771384434,42.43543412361173,89.8428164636603,11.541541440416525,25.647378527088204,43.82117425838865,-0.2996027823395516,-3.380657884216668
3033,2019,76133,57804.0,TEXANS CAN ACADEMIES,1754.071428571429,107.69230769230768,34.0,45.525000000000006,-6.90184049079755,4.299999999999993,24.522361359570645,98.64321680681155,9.795329988025081,22.46740349823506,37.95495387511947,-0.22861483230059013,-4.146094041234004
3034,2020,76133,57804.0,TEXANS CAN ACADEMIES,1775.3216374269002,121.10481586402268,21.0,37.975,-16.58429434376717,12.454471873735361,24.66551845955154,107.29834273581,8.774172425813266,19.428961556665048,33.21290464658666,-0.01416495404450668,-5.0937769023030866
3035,2021,76133,57804.0,TEXANS CAN ACADEMIES,1787.0085843761483,147.73292210689823,13.5,28.25,-25.608953258722845,21.987652640315947,43.07933506053092,119.94562447724235,11.787024309007732,21.595410571565843,33.50608228734466,0.41158644672757955,-5.640517014458327
3099,2015,76135,227806.0,UNIVERSITY OF TEXAS UNIVERSITY CHARTER SCHOOL,1783.5518474374255,81.2984496124031,28.1,,,14.374668153339698,27.904888398823857,69.45413723025413,,,,-0.650620886610426,-4.576196262796127
3100,2016,76135,227806.0,UNIVERSITY OF TEXAS UNIVERSITY CHARTER SCHOOL,1788.56504775206,90.8549567175298,46.4,,,11.754845449929373,46.83478070706188,76.27746545073248,9.824221410824908,,,-0.4978238288930872,-3.2421503891373407
3101,2017,76135,227806.0,UNIVERSITY OF TEXAS UNIVERSITY CHARTER SCHOOL,1916.1314587790623,100.2018933097316,24.4,,,10.287756364533474,40.968964971362134,85.85902938898137,12.561460821528758,23.619747955894677,,-0.3483775516865544,-4.845921384792712
3102,2018,76135,227806.0,UNIVERSITY OF TEXAS UNIVERSITY CHARTER SCHOOL,1749.741799239758,110.8735014985015,44.9,35.949999999999996,,10.650106336596998,36.37837133069552,95.80720028454151,11.586633306195782,25.60354453101652,37.94311484558766,-0.1777513684567474,-3.351498411568389
3103,2019,76135,227806.0,UNIVERSITY OF TEXAS UNIVERSITY CHARTER SCHOOL,1720.2916666666667,119.16583912611718,38.6,38.575,7.301808066759419,7.4790978146638265,31.160525998164946,105.27404766297002,9.881143954016558,22.61266917662157,38.014611577473566,-0.04516686062765437,-3.8107601057787903
3104,2020,76135,227806.0,UNIVERSITY OF TEXAS UNIVERSITY CHARTER SCHOOL,1699.5967567307462,135.12028608582574,32.4,35.075,-9.073233959818538,13.388440073688779,34.84803692097789,116.340380005044,10.51192823657956,21.431770951995468,35.50162496942275,0.20992556238148347,-4.262731931827122
3105,2021,76135,227806.0,UNIVERSITY OF TEXAS UNIVERSITY CHARTER SCHOOL,1589.7142857142858,163.55140186915887,40.6,39.125,11.546685673556656,21.041337764245284,47.51171349212717,132.17775714490082,13.61296665798255,25.55588018051873,37.962237443888334,0.6645049177386102,-3.664962742537393
3487,2017,76401,72802.0,ERATH EXCELS ACADEMY INC,1803.020157157499,85.96687030075189,70.4,,,-6.5820753721800624,5.476477420182224,86.11911029817219,0.03294831299585077,7.052249765949292,,-0.5759784531857934,-1.4925820302405723
3488,2018,76401,72802.0,ERATH EXCELS ACADEMY INC,1692.845162424312,101.01337310443212,70.7,77.35000000000001,,17.50267603210469,18.864074196115467,90.9966142394375,5.663672005409515,5.698486402784764,13.115338067104432,-0.3354029655052923,-1.4707124257543631
3489,2019,76401,72802.0,ERATH EXCELS ACADEMY INC,1658.275165690504,109.14955716932045,71.1,73.375,-5.138978668390449,8.054561306923969,18.60993739950445,97.0384392627504,6.639615192072057,12.67933322438186,12.716459163774285,-0.20531516538272312,-1.4415529531060842
3490,2020,76401,72802.0,ERATH EXCELS ACADEMY INC,1786.3501483679524,120.35714285714286,62.1,68.57499999999999,-6.541737649063051,10.268100007438807,40.00409976084727,104.12173585791183,7.299474980200404,14.42374722199935,20.904332960952267,-0.026119346410795604,-2.0976410876923715
3491,2021,76401,72802.0,ERATH EXCELS ACADEMY INC,1765.8102564102564,143.27700220426158,73.3,69.3,1.0572366022603141,19.043206579208437,41.83963746674952,118.44926883378925,13.760366995253781,22.064276521456485,30.168874769467948,0.34034164535221506,-1.2811758535405469
3666,2015,76513,227806.0,UNIVERSITY OF TEXAS UNIVERSITY CHARTER SCHOOL,1931.6985246953177,97.0130678282514,28.1,,,4.509388542881476,5.398742141273805,92.33807396170921,,,,-0.3993630368417807,-4.576196262796127
3667,2016,76513,227806.0,UNIVERSITY OF TEXAS UNIVERSITY CHARTER SCHOOL,1801.6570833333333,104.34782608695652,46.4,,,7.560587890788417,19.297961608161994,95.41406615471433,3.3312284532604375,,,-0.2820890717131547,-3.2421503891373407
3668,2017,76513,227806.0,UNIVERSITY OF TEXAS UNIVERSITY CHARTER SCHOOL,1935.0418868379963,105.68246681944872,24.4,,,1.2790307019717062,13.848682803818747,99.9676231294006,4.772416854452732,8.26262541587688,,-0.2607497711934991,-4.845921384792712
3669,2018,76513,227806.0,UNIVERSITY OF TEXAS UNIVERSITY CHARTER SCHOOL,2144.8930481283423,113.05925030229746,44.9,35.949999999999996,,6.980139378702677,16.540227861316236,105.02565275923853,5.059667791931677,10.073553084865882,13.740354604743654,-0.1428038732626037,-3.351498411568389
3670,2019,76513,227806.0,UNIVERSITY OF TEXAS UNIVERSITY CHARTER SCHOOL,2082.5,120.0,38.6,38.575,7.301808066759419,6.139037433155092,15.000000000000014,110.77238580217568,5.471742276252267,10.808262049792994,16.09649422398345,-0.031829631262351686,-3.8107601057787903
3671,2020,76513,227806.0,UNIVERSITY OF TEXAS UNIVERSITY CHARTER SCHOOL,2062.9974444444447,130.28372900984365,32.4,35.075,-9.073233959818538,8.569774174869703,23.27847081051251,117.25636153289746,5.85342247868641,11.645448947312609,17.294337768857314,0.13259483028841704,-4.262731931827122
3672,2021,76513,227806.0,UNIVERSITY OF TEXAS UNIVERSITY CHARTER SCHOOL,2022.496607869742,167.1201814058957,40.6,39.125,11.546685673556656,28.2740236835475,47.81645991730026,132.6157901795092,13.099015222557874,19.719178402768044,26.26990330021417,0.7215654113746902,-3.664962742537393
3734,2015,76541,14801.0,RICHARD MILBURN ALTER HIGH SCHOOL (KILLEEN),1506.8974217568327,37.94783850206074,44.2,,,3.2765020156083846,-8.052726129493449,34.89365606520885,,,,-1.3437450328118614,-3.402527488702878
