DISTRICT,DD007AMA1222R,DD007AMA1322R,DD007AMA1S22R,DD007ARE1222R,DD007ARE1322R,DD007ARE1S22R,DD207AMA1222R,DD207AMA1322R,DD207AMA1S22R,DD207ARE1222R,DD207ARE1322R,DD207ARE1S22R,DD307AMA1222R,DD307AMA1322R,DD307AMA1S22R,DD307ARE1222R,DD307ARE1322R,DD307ARE1S22R,DD407AMA1222R,DD407AMA1322R,DD407AMA1S22R,DD407ARE1222R,DD407ARE1322R,DD407ARE1S22R,DDA07AMA1222R,DDA07AMA1322R,DDA07AMA1S22R,DDA07ARE1222R,DDA07ARE1322R,DDA07ARE1S22R,DDB07AMA1222R,DDB07AMA1322R,DDB07AMA1S22R,DDB07ARE1222R,DDB07ARE1322R,DDB07ARE1S22R,DDE07AMA1222R,DDE07AMA1322R,DDE07AMA1S22R,DDE07ARE1222R,DDE07ARE1322R,DDE07ARE1S22R,DDF07AMA1222R,DDF07AMA1322R,DDF07AMA1S22R,DDF07ARE1222R,DDF07ARE1322R,DDF07ARE1S22R,DDH07AMA1222R,DDH07AMA1322R,DDH07AMA1S22R,DDH07ARE1222R,DDH07ARE1322R,DDH07ARE1S22R,DDI07AMA1222R,DDI07AMA1322R,DDI07AMA1S22R,DDI07ARE1222R,DDI07ARE1322R,DDI07ARE1S22R,DDL07AMA1222R,DDL07AMA1322R,DDL07AMA1S22R,DDL07ARE1222R,DDL07ARE1322R,DDL07ARE1S22R,DDM07AMA1222R,DDM07AMA1322R,DDM07AMA1S22R,DDM07ARE1222R,DDM07ARE1322R,DDM07ARE1S22R,DDR07AMA1222R,DDR07AMA1322R,DDR07AMA1S22R,DDR07ARE1222R,DDR07ARE1322R,DDR07ARE1S22R,DDS07AMA1222R,DDS07AMA1322R,DDS07AMA1S22R,DDS07ARE1222R,DDS07ARE1322R,DDS07ARE1S22R,DDW07AMA1222R,DDW07AMA1322R,DDW07AMA1S22R,DDW07ARE1222R,DDW07ARE1322R,DDW07ARE1S22R,DISTNAME,DNC07AMA1222R,DNC07AMA1322R,DNC07AMA1S22R,DNC07ARE1222R,DNC07ARE1322R,DNC07ARE1S22R,DNM07AMA1222R,DNM07AMA1322R,DNM07AMA1S22R,DNM07ARE1222R,DNM07ARE1322R,DNM07ARE1S22R,DNS07AMA1222R,DNS07AMA1322R,DNS07AMA1S22R,DNS07ARE1222R,DNS07ARE1322R,DNS07ARE1S22R
"'057851",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"BRIDGEWAY PREPARATORY ACADEMY",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"'057903",14,3,49,39,21,68,18,0,41,71,54,86,61,46,85,81,64,94,-1,-1,-1,-1,-1,-1,17,6,51,50,32,75,8,3,35,39,24,65,13,2,47,43,24,71,15,5,47,55,36,79,15,3,50,45,26,73,-1,-1,-1,-1,-1,-1,13,2,48,34,17,65,18,6,54,45,28,72,11,2,46,33,17,66,13,6,36,23,11,40,28,17,69,71,52,91,"CARROLLTON-FARMERS BRANCH ISD",18,6,54,54,36,80,14,4,43,40,23,66,26,9,54,53,35,80
"'057904",10,0,26,42,25,65,14,0,43,74,47,84,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,9,3,29,44,27,72,8,3,26,41,25,70,8,2,27,40,23,70,9,1,25,50,31,78,10,3,37,49,30,74,-1,-1,-1,-1,-1,-1,5,0,20,31,15,57,9,4,34,39,24,65,3,0,16,28,16,60,23,15,27,29,17,40,11,0,22,33,33,87,"CEDAR HILL ISD",11,3,30,50,31,75,7,2,28,36,22,67,0,0,8,22,11,39
"'057905",12,3,38,43,26,70,8,2,34,61,41,84,0,0,50,66,57,84,.,.,.,.,.,.,12,4,38,48,31,73,11,4,33,39,24,66,12,4,37,44,27,70,11,3,38,52,35,77,13,4,39,48,30,73,22,0,22,17,0,58,12,3,38,43,25,69,14,5,39,43,27,68,9,3,34,38,21,66,24,13,37,24,12,41,20,11,52,77,65,88,"DALLAS ISD",13,4,38,50,33,74,12,3,37,37,23,65,4,0,32,44,19,63
"'057906",14,0,58,48,27,74,11,0,44,54,54,85,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,10,1,35,47,29,73,9,1,31,46,29,73,9,1,33,42,25,69,10,1,37,51,32,77,15,2,50,48,28,70,-1,-1,-1,-1,-1,-1,13,0,55,46,23,72,10,2,33,43,26,69,8,2,30,33,20,63,24,6,32,33,13,52,0,0,17,14,14,71,"DESOTO ISD",12,2,35,50,31,74,9,1,36,41,27,71,-1,-1,-1,-1,-1,-1
"'057907",16,4,54,38,22,72,8,8,46,56,33,83,-1,-1,-1,80,60,80,.,.,.,.,.,.,13,4,45,42,25,71,8,2,34,40,25,67,11,3,43,39,22,69,13,4,46,49,30,76,16,5,53,43,25,73,-1,-1,-1,-1,-1,-1,11,2,50,26,13,65,13,4,44,36,20,66,10,2,41,34,17,66,17,6,34,20,10,42,36,7,43,44,19,81,"DUNCANVILLE ISD",13,3,46,43,25,70,13,5,43,41,26,74,8,0,42,19,13,56
"'057909",14,4,42,43,27,72,25,6,42,59,38,81,44,22,71,72,55,90,-1,-1,-1,-1,-1,-1,16,5,43,51,33,77,11,4,31,44,26,72,12,3,39,44,27,72,16,5,43,57,39,82,12,3,40,45,28,73,0,0,44,67,25,83,12,3,40,36,20,68,16,5,42,45,27,71,11,3,37,35,20,67,14,5,26,21,7,42,25,10,59,70,48,89,"GARLAND ISD",17,6,45,54,36,78,14,4,38,41,23,70,18,8,45,48,33,68
"'057910",21,5,52,43,25,71,22,9,54,61,43,78,51,22,82,80,68,93,-1,-1,-1,-1,-1,-1,21,6,52,49,32,75,14,2,41,49,33,76,18,4,49,44,26,71,21,5,53,56,38,81,20,5,51,45,28,73,33,17,50,57,29,71,21,5,52,42,24,70,21,6,51,42,26,70,15,3,43,38,21,68,13,5,32,21,10,40,39,12,72,70,45,89,"GRAND PRAIRIE ISD",23,6,54,52,34,77,18,5,47,43,27,71,23,9,46,49,27,76
"'057911",-1,-1,-1,-1,-1,-1,89,67,100,100,100,100,80,70,95,96,85,100,-1,-1,-1,-1,-1,-1,57,27,91,87,67,97,0,0,50,50,0,83,-1,-1,-1,60,40,100,59,25,91,91,73,98,58,17,88,79,57,96,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,55,29,91,83,61,96,10,3,67,46,18,80,26,7,69,51,22,73,55,23,92,87,66,97,"HIGHLAND PARK ISD",59,25,91,88,70,98,51,31,91,81,54,92,89,22,100,100,81,100
"'057912",22,7,52,35,19,62,32,11,79,75,40,90,61,36,82,60,48,88,-1,-1,-1,.,.,.,25,9,54,44,27,70,20,5,41,47,30,74,23,8,53,43,26,69,24,8,52,49,32,75,24,8,54,41,25,67,4,0,52,35,13,81,18,5,47,27,13,56,26,9,56,39,23,66,17,5,47,33,17,61,17,9,29,21,10,39,39,13,67,59,41,82,"IRVING ISD",26,9,57,46,28,72,21,7,45,37,24,63,22,8,45,38,22,66
"'057913",18,9,48,34,18,61,29,14,57,57,43,86,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,14,4,43,37,19,72,13,4,41,36,19,73,12,3,40,34,17,71,15,4,44,41,24,75,14,5,51,35,14,69,-1,-1,-1,-1,-1,-1,14,10,45,29,14,57,13,4,42,33,14,69,10,3,34,29,12,67,16,7,22,13,5,33,29,0,43,43,29,71,"LANCASTER ISD",17,6,51,41,21,81,10,3,32,30,15,60,0,0,14,14,0,43
"'057914",14,3,47,43,26,71,26,11,58,57,36,80,55,18,82,78,59,91,-1,-1,-1,-1,-1,-1,14,3,45,45,27,71,9,2,36,37,23,64,13,3,43,42,25,69,15,3,45,52,34,78,15,3,47,45,27,72,29,0,57,64,45,73,12,2,42,31,15,63,13,3,44,39,21,64,12,3,41,37,21,66,14,4,27,19,4,34,18,7,51,61,41,78,"MESQUITE ISD",15,3,46,48,30,73,12,4,42,38,21,66,16,4,47,39,21,70
"'057916",7,1,25,27,16,55,17,8,33,64,48,85,38,14,48,61,43,81,-1,-1,-1,-1,-1,-1,12,3,35,57,41,78,11,3,30,49,31,74,9,1,31,43,26,68,10,3,33,63,46,82,10,2,32,42,26,67,.,.,.,75,13,88,6,1,23,22,12,52,14,3,36,51,36,74,5,1,22,23,11,55,20,5,32,28,13,46,18,3,58,81,69,93,"RICHARDSON ISD",13,3,37,60,44,80,11,3,31,46,29,68,13,0,53,56,45,88
"'057919",45,18,73,53,20,87,-1,-1,-1,60,40,100,36,9,91,83,73,95,.,.,.,-1,-1,-1,34,7,77,78,56,93,18,0,45,62,38,85,12,4,50,47,23,83,32,5,70,82,62,92,32,5,68,67,44,85,.,.,.,.,.,.,40,10,70,42,17,83,36,9,82,76,52,94,19,6,64,37,15,77,19,0,56,41,11,63,40,9,87,84,56,95,"SUNNYVALE ISD",39,9,78,82,59,93,25,3,75,70,49,94,-1,-1,-1,60,20,100
"'057922",78,54,93,75,51,91,71,54,96,82,73,91,91,73,98,93,80,99,.,.,.,-1,-1,-1,79,56,94,84,70,95,42,15,81,56,35,87,42,17,74,46,28,78,78,56,95,87,75,97,55,23,82,62,44,84,.,.,.,-1,-1,-1,64,34,86,60,28,84,79,56,93,81,64,94,51,25,77,53,26,80,43,14,60,46,21,65,73,45,92,83,67,94,"COPPELL ISD",79,58,95,87,73,96,77,51,92,79,63,94,82,59,100,85,54,92
"'058902",-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,8,8,23,38,23,69,.,.,.,.,.,.,0,0,20,40,20,70,0,0,9,36,18,64,0,0,18,36,18,73,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,17,0,0,33,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,"DAWSON ISD",-1,-1,-1,-1,-1,-1,10,10,30,40,30,60,.,.,.,.,.,.
"'058905",-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,94,41,100,82,65,100,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,90,60,100,90,80,100,100,29,100,71,43,100,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,100,14,100,71,43,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,90,50,100,90,80,100,"KLONDIKE ISD",93,50,100,86,71,100,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.
"'058906",14,14,71,57,29,100,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,15,5,40,38,23,65,0,0,40,20,0,40,13,4,37,32,15,59,15,7,42,44,25,75,15,5,38,39,22,67,.,.,.,.,.,.,17,17,67,50,17,100,16,2,39,33,20,55,4,1,22,22,4,46,8,0,15,8,0,31,27,7,53,40,40,60,"LAMESA ISD",16,5,40,41,23,66,11,6,44,28,22,61,-1,-1,-1,-1,-1,-1
"'058909",-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,33,17,83,42,25,100,.,.,.,.,.,.,22,22,78,33,22,100,29,0,86,43,14,100,17,0,83,33,0,100,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,40,40,80,40,40,100,0,0,75,13,0,100,-1,-1,-1,-1,-1,-1,50,33,83,50,50,100,"SANDS CISD",40,20,80,50,30,100,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.
"'059901",28,9,62,43,24,70,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,26,7,56,43,22,73,.,.,.,.,.,.,24,7,53,40,20,70,23,6,53,46,23,81,.,.,.,.,.,.,.,.,.,.,.,.,24,10,56,42,23,68,28,9,60,40,22,64,17,5,45,33,15,63,16,8,28,24,4,32,.,.,.,.,.,.,"HEREFORD ISD",28,8,60,46,23,73,18,7,43,34,20,70,-1,-1,-1,-1,-1,-1
"'059902",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"WALCOTT ISD",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"'060902",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,24,4,69,50,24,80,-1,-1,-1,-1,-1,-1,23,0,67,45,21,76,9,0,59,38,24,71,43,0,71,71,43,71,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,6,76,58,24,85,6,0,56,33,9,70,40,0,40,-1,-1,-1,24,5,68,43,19,81,"COOPER ISD",24,5,71,49,22,78,21,0,64,54,31,85,-1,-1,-1,-1,-1,-1
"'060914",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,8,0,31,31,8,62,0,0,20,20,0,60,8,0,31,31,8,62,13,0,38,38,13,75,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,0,0,20,20,0,40,0,0,20,20,0,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FANNINDEL ISD",20,0,20,20,20,100,0,0,38,38,0,38,.,.,.,.,.,.
"'061802",12,8,36,40,16,72,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,21,15,50,42,21,69,9,0,45,9,0,36,21,15,49,40,21,68,14,10,38,57,19,76,12,8,38,42,19,77,.,.,.,.,.,.,12,8,36,40,16,72,26,19,59,30,22,63,17,13,48,41,20,67,13,13,50,13,0,38,71,57,86,86,57,100,"NORTH TEXAS COLLEGIATE ACADEMY",7,7,33,47,13,73,27,18,58,39,24,67,.,.,.,.,.,.
"'061804",-1,-1,-1,57,57,71,-1,-1,-1,83,83,100,38,13,88,89,75,100,.,.,.,.,.,.,18,2,51,77,61,92,0,0,25,65,50,80,0,0,20,33,17,83,19,3,45,82,65,95,15,0,46,74,63,89,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,0,58,73,57,88,14,0,34,49,37,77,20,0,60,33,33,67,15,0,55,75,50,91,"LEADERSHIP PREP SCHOOL",20,5,45,83,71,94,16,0,54,72,53,90,-1,-1,-1,-1,-1,-1
"'061805",57,14,57,29,29,100,-1,-1,-1,-1,-1,-1,50,0,83,33,17,100,.,.,.,.,.,.,45,18,70,62,47,94,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,38,19,75,75,56,100,33,33,67,50,33,100,.,.,.,.,.,.,50,0,50,17,17,100,53,18,65,50,39,89,30,0,50,20,10,100,38,13,50,25,25,88,47,24,71,83,67,94,"TRIVIUM ACADEMY",62,23,85,71,64,93,35,15,60,55,35,95,-1,-1,-1,-1,-1,-1
"'061901",22,9,53,38,23,72,.,.,.,.,.,.,57,26,79,71,62,90,43,0,71,71,29,71,33,12,62,58,39,82,18,5,44,43,22,73,19,7,48,44,24,73,30,10,62,63,45,85,23,7,55,48,28,78,20,10,50,55,25,80,18,7,48,31,16,68,36,14,63,54,33,80,14,4,43,34,17,70,20,10,33,33,16,55,47,18,77,74,55,90,"DENTON ISD",36,13,67,62,42,85,26,10,52,50,33,75,35,9,74,55,32,85
"'061902",14,3,45,44,27,75,35,15,70,75,56,90,43,14,79,83,72,95,40,20,80,67,50,83,29,9,63,69,52,87,14,5,46,49,32,75,17,5,48,48,30,76,29,8,63,76,59,91,18,5,50,54,35,79,22,0,56,67,42,100,11,2,42,36,19,70,29,10,62,63,46,83,12,2,43,39,22,71,20,7,44,35,18,56,44,13,80,82,64,93,"LEWISVILLE ISD",30,10,66,71,54,88,25,6,55,62,46,82,34,20,80,82,64,94
"'061903",22,2,59,49,24,78,40,20,60,80,40,80,.,.,.,.,.,.,.,.,.,.,.,.,26,9,62,57,32,80,-1,-1,-1,-1,-1,-1,18,2,57,45,27,76,22,10,60,68,42,86,24,3,63,51,29,80,.,.,.,.,.,.,16,3,45,35,13,71,31,8,63,46,23,75,11,2,43,30,14,66,17,8,42,17,8,33,31,17,64,64,36,83,"PILOT POINT ISD",26,8,61,56,30,82,28,12,64,60,40,76,-1,-1,-1,-1,-1,-1
"'061905",11,11,56,48,15,67,57,43,100,100,57,100,40,0,60,60,40,80,.,.,.,.,.,.,39,15,73,59,37,81,0,0,33,17,17,50,22,7,61,46,25,69,36,9,69,66,45,81,24,10,57,48,26,66,.,.,.,.,.,.,8,8,50,42,13,63,42,20,77,53,29,80,13,5,57,38,17,67,15,7,22,15,7,33,48,16,83,65,42,89,"KRUM ISD",42,18,72,60,40,81,33,7,75,58,28,79,17,17,83,50,33,100
"'061906",33,10,67,50,37,80,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,49,22,78,63,45,85,-1,-1,-1,-1,-1,-1,40,12,65,53,37,81,41,15,75,65,49,87,38,10,69,52,33,79,.,.,.,.,.,.,17,0,56,28,11,67,59,29,81,61,41,83,10,0,45,24,10,62,27,0,45,27,9,36,55,28,82,70,52,89,"PONDER ISD",49,26,81,63,44,85,50,9,69,63,50,88,.,.,.,.,.,.
"'061907",36,0,64,23,15,62,13,0,50,67,50,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22,5,64,58,37,82,7,0,56,38,22,66,15,3,58,44,22,76,21,7,64,61,39,86,20,4,59,52,31,75,-1,-1,-1,-1,-1,-1,22,0,56,18,9,55,24,3,65,56,36,78,12,3,42,21,8,54,13,6,38,28,13,44,29,7,70,65,44,87,"AUBREY ISD",28,5,65,62,39,85,16,5,64,53,36,78,-1,-1,-1,-1,-1,-1
"'061908",4,0,19,25,19,66,15,0,62,29,21,50,.,.,.,-1,-1,-1,.,.,.,.,.,.,19,5,62,55,38,80,0,0,83,71,29,86,13,4,56,50,30,75,16,0,64,67,51,88,7,0,35,44,32,74,-1,-1,-1,-1,-1,-1,0,0,6,6,0,38,22,9,59,44,25,72,11,1,43,24,12,56,10,0,35,10,0,35,29,9,76,64,43,87,"SANGER ISD",19,7,64,58,38,83,19,2,58,51,37,75,-1,-1,-1,-1,-1,-1
"'061910",55,18,73,69,44,75,75,44,100,73,67,93,56,33,78,92,69,92,-1,-1,-1,-1,-1,-1,60,30,90,79,62,94,20,0,40,71,71,86,27,13,73,47,24,65,54,20,88,82,65,96,60,15,88,82,65,93,-1,-1,-1,.,.,.,50,20,70,50,20,60,65,39,92,75,59,93,36,15,78,48,28,80,26,11,74,27,16,65,60,33,92,78,60,95,"ARGYLE ISD",66,35,93,81,65,94,55,26,88,76,58,94,67,40,87,79,43,86
"'061911",11,3,48,55,33,79,11,7,46,61,42,79,27,12,88,87,61,99,20,0,40,71,43,86,16,3,57,68,47,88,11,2,42,55,31,82,9,2,47,49,26,77,19,4,56,74,54,92,14,1,50,62,41,84,-1,-1,-1,89,67,100,10,3,43,43,22,73,14,2,57,61,40,84,6,1,44,42,20,74,8,2,28,23,11,52,18,3,62,71,52,90,"NORTHWEST ISD",18,3,59,71,50,90,15,3,53,61,42,84,10,0,63,61,35,90
"'061912",34,14,70,32,18,66,55,10,85,60,15,90,50,38,63,75,63,75,.,.,.,.,.,.,47,18,81,61,36,85,42,12,85,42,19,73,33,10,77,51,29,79,46,19,80,72,45,89,45,19,75,52,33,80,-1,-1,-1,-1,-1,-1,21,6,62,21,6,56,48,17,83,53,29,81,22,4,63,34,12,69,22,5,59,37,17,61,49,19,87,71,44,89,"LAKE DALLAS ISD",47,16,83,61,34,86,47,23,79,62,41,81,56,22,89,44,28,78
"'061914",9,1,30,29,17,62,29,0,64,63,53,84,57,0,100,86,62,95,-1,-1,-1,-1,-1,-1,12,3,46,51,34,78,3,0,37,38,23,74,7,0,36,35,20,67,11,2,45,56,42,84,10,2,38,41,27,71,-1,-1,-1,-1,-1,-1,7,1,25,22,9,55,13,3,47,47,27,74,6,0,36,29,13,68,11,7,33,20,11,50,18,8,62,67,45,88,"LITTLE ELM ISD",10,2,48,53,37,79,15,3,44,47,29,76,17,0,50,62,38,77
"'062901",0,0,44,22,22,44,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,26,10,56,43,24,73,13,0,44,31,19,63,15,5,43,29,14,64,19,5,47,50,24,81,13,5,51,37,16,70,.,.,.,.,.,.,0,0,38,13,13,38,31,13,64,38,24,68,8,1,37,23,7,59,14,4,18,21,11,50,51,22,69,55,37,80,"CUERO ISD",26,10,56,42,25,74,26,9,57,46,23,71,.,.,.,.,.,.
"'062902",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,45,27,64,55,55,73,-1,-1,-1,-1,-1,-1,44,22,67,44,44,67,50,17,67,67,67,83,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,40,40,60,40,40,60,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,67,50,83,67,67,83,"NORDHEIM ISD",44,22,56,56,56,67,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.
"'062903",21,4,71,50,21,79,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,31,11,71,56,30,84,14,0,57,43,14,57,22,5,67,50,21,80,34,11,69,54,32,90,26,6,65,54,25,81,.,.,.,.,.,.,19,5,67,38,14,71,26,9,74,58,26,75,18,5,59,40,15,69,44,19,56,44,13,63,47,22,84,66,47,94,"YOAKUM ISD",33,10,70,55,28,82,23,12,73,58,35,88,-1,-1,-1,-1,-1,-1
"'062904",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,30,5,53,53,42,77,-1,-1,-1,-1,-1,-1,12,0,40,40,28,68,35,9,57,61,52,74,19,0,31,31,25,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,0,50,45,30,80,0,0,5,5,0,47,-1,-1,-1,-1,-1,-1,42,8,75,75,58,88,"YORKTOWN ISD",31,3,52,55,48,76,29,7,57,50,29,79,-1,-1,-1,-1,-1,-1
"'062905",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"WESTHOFF ISD",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.
"'062906",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,59,24,94,71,47,100,.,.,.,.,.,.,83,33,83,67,50,100,67,0,100,83,67,100,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,55,36,91,64,36,100,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,64,21,100,71,50,100,"MEYERSVILLE ISD",86,14,100,71,43,100,40,30,90,70,50,100,.,.,.,.,.,.
"'063903",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,20,13,60,67,53,87,.,.,.,.,.,.,11,11,44,56,33,89,22,11,67,78,67,89,17,17,67,67,67,100,.,.,.,.,.,.,.,.,.,.,.,.,17,17,50,50,33,83,0,0,29,29,29,71,-1,-1,-1,-1,-1,-1,22,11,56,67,44,78,"SPUR ISD",25,17,67,67,58,83,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'063906",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,38,13,63,63,38,75,.,.,.,.,.,.,50,17,67,67,50,83,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,50,17,67,67,50,67,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,0,50,50,17,67,"PATTON SPRINGS ISD",33,17,67,67,33,83,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.
"'064903",12,0,40,20,4,60,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,18,5,54,36,19,66,.,.,.,.,.,.,15,4,49,32,17,59,17,7,56,40,25,71,18,5,52,34,17,65,.,.,.,.,.,.,13,0,38,17,0,58,20,3,52,32,12,60,15,4,45,27,13,59,11,0,22,28,11,50,14,0,71,71,43,86,"CARRIZO SPRINGS CISD",18,4,55,35,17,65,18,12,47,47,35,71,.,.,.,.,.,.
"'065901",.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,57,37,86,71,49,83,.,.,.,.,.,.,44,22,83,56,33,78,58,37,95,68,53,79,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,60,40,80,80,47,93,18,0,73,36,9,55,-1,-1,-1,-1,-1,-1,59,41,93,74,52,85,"CLARENDON ISD",65,42,96,73,50,85,33,22,56,67,44,78,-1,-1,-1,-1,-1,-1
"'065902",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,38,13,75,63,50,88,.,.,.,.,.,.,17,0,67,50,50,83,40,20,80,80,60,80,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,14,86,71,57,86,"HEDLEY ISD",60,20,100,100,80,100,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.
"'066005",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"RAMIREZ CSD",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"'066901",-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,16,0,26,37,21,74,.,.,.,.,.,.,13,0,25,38,19,75,8,0,17,42,17,83,16,0,26,37,21,74,.,.,.,.,.,.,.,.,.,.,.,.,29,0,43,29,29,57,0,0,0,20,0,80,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,"BENAVIDES ISD",13,0,25,44,25,88,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.
"'066902",-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,23,10,46,46,29,71,.,.,.,.,.,.,21,10,45,46,28,71,23,8,43,45,36,70,23,9,46,45,29,71,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,23,11,49,46,23,72,7,0,32,25,9,57,0,0,7,0,0,13,-1,-1,-1,-1,-1,-1,"SAN DIEGO ISD",23,9,45,44,29,70,20,15,55,55,30,75,.,.,.,.,.,.
